comparison,gse_1,gse_2,cui_tfidf_cosine,shared_cui_count,shared_idf_sum,shared_cuis,title_1,title_2,title_1_full,title_2_full,summary_1,summary_2,summary_1_norm,summary_2_norm,same_summary,same_cui_set,pmid_1,pmid_2,shared_pmid,same_pmid,subseries_1,subseries_2,shared_subseries,same_subseries,superseries_1,superseries_2,shared_superseries,same_superseries,affiliation_1,affiliation_2,shared_affiliation,same_affiliation,BioProject_1,BioProject_2,shared_BioProject,same_BioProject,SRA_1,SRA_2,shared_SRA,same_SRA,same_source_prediction,same_source_confidence,title_1_norm,title_2_norm,text_1_norm,text_2_norm,title_damerau_sim,summary_damerau_sim,text_damerau_sim,title_edit_high,summary_edit_high,text_edit_high,edit_high,cui_high,edit_cui_pattern
within_mouse,GSE69556,GSE89764,0.4435868161220243,18,75.72158993085824,"['C0008972', 'C0022646', 'C0152169', 'C0227613', 'C0227665', 'C0262613', 'C0557651', 'C0752248', 'C0947630', 'C1449575', 'C1705923', 'C1956267', 'C2603343', 'C2936621', 'C2936622', 'C4055498', 'C4330825', 'C5552813']",Next Generation Sequencing of PKD2 mutant mice kidneys,Next Generation Sequencing of Pkd1 mutant kidneys,Next Generation Sequencing of PKD2 mutant mice kidneys,Next Generation Sequencing of Pkd1 mutant kidneys,This Study sought to understand the differential gene expression profile of Pkd2 mutant mice kidneys in the setting of miR-21 deletion,This study sough to understand the differential gene expression profile of Pkd1 mutant mice kidneys in the setting of miR 17~92 deletion,this study sought to understand the differential gene expression profile of pkd2 mutant mice kidneys in the setting of mir-21 deletion,this study sough to understand the differential gene expression profile of pkd1 mutant mice kidneys in the setting of mir 17~92 deletion,False,False,26677864,28205547,[],False,,,[],False,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA285844'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA353115'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP059062'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP093233'],[],False,False,Unknown,next generation sequencing of pkd2 mutant mice kidneys,next generation sequencing of pkd1 mutant kidneys,next generation sequencing of pkd2 mutant mice kidneys this study sought to understand the differential gene expression profile of pkd2 mutant mice kidneys in the setting of mir-21 deletion,next generation sequencing of pkd1 mutant kidneys this study sough to understand the differential gene expression profile of pkd1 mutant mice kidneys in the setting of mir 17~92 deletion,0.8888888888888888,0.9485294117647058,0.9312169312169312,False,False,True,True,False,edit_high_cui_low_possible_cui_miss
within_mouse,GSE95315,GSE95752,0.373051238161405,12,55.33349225630802,"['C0152314', 'C0162327', 'C0162801', 'C0441621', 'C0752248', 'C0870078', 'C0917793', 'C1134421', 'C1294197', 'C4086963', 'C5554878', 'C5690740']",Transcriptome analysis of single cells from the mouse dentate gyrus [10X],Transcriptome analysis of single cells from the mouse dentate gyrus [C1],Transcriptome analysis of single cells from the mouse dentate gyrus [10X],Transcriptome analysis of single cells from the mouse dentate gyrus [C1],"RNA sequencing was performed on 5454 single cells from dentate gyrus of CD-1 mice, sampled at postnatal day 12, 16, 24 and 35, with the aim of studying the postnatal dentate gyrus neurogenesis.","RNA sequencing was performed on 2303 single cells from dentate gyrus of CD-1 and hGFAP-GFP reporter mice, sampled at 17 time points from P8 to P68, with the aim of delineating the distinct cellular states along the granule cell lineage.","rna sequencing was performed on 5454 single cells from dentate gyrus of cd-1 mice, sampled at postnatal day 12, 16, 24 and 35, with the aim of studying the postnatal dentate gyrus neurogenesis.","rna sequencing was performed on 2303 single cells from dentate gyrus of cd-1 and hgfap-gfp reporter mice, sampled at 17 time points from p8 to p68, with the aim of delineating the distinct cellular states along the granule cell lineage.",False,False,29335606,29335606,['29335606'],True,['GSE95753'],['GSE95753'],"[""['GSE95753']""]",True,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA376609'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA378269'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP100932'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP101462'],[],False,True,Very High,transcriptome analysis of single cells from the mouse dentate gyrus [10x],transcriptome analysis of single cells from the mouse dentate gyrus [c1],"transcriptome analysis of single cells from the mouse dentate gyrus [10x] rna sequencing was performed on 5454 single cells from dentate gyrus of cd-1 mice, sampled at postnatal day 12, 16, 24 and 35, with the aim of studying the postnatal dentate gyrus neurogenesis.","transcriptome analysis of single cells from the mouse dentate gyrus [c1] rna sequencing was performed on 2303 single cells from dentate gyrus of cd-1 and hgfap-gfp reporter mice, sampled at 17 time points from p8 to p68, with the aim of delineating the distinct cellular states along the granule cell lineage.",0.9589041095890412,0.576271186440678,0.6666666666666667,True,False,False,True,False,edit_high_cui_low_possible_cui_miss
within_human,GSE42485,GSE55215,0.4286857264669551,4,17.8851500120182,"['C0002345', 'C0936012', 'C1419989', 'C2350567']",Genomewide analysis of U1C-dependent alternative splicing,Genomewide analysis of QKI-dependent alternative splicing,Genomewide analysis of U1C-dependent alternative splicing,Genomewide analysis of QKI-dependent alternative splicing,"To investigate whether U1C plays a role in splicing regulation in human system, we performed siRNA-mediated knockdown of U1C in HeLa cells and analyzed alternative splicing patterns by high-throughput RNA sequencing (RNAseq)","To identify QKI targets, we performed QKI knockdown in BEAS2B cells and analyzed alternative splicing patterns by high-throughput RNA sequencing.","to investigate whether u1c plays a role in splicing regulation in human system, we performed sirna-mediated knockdown of u1c in hela cells and analyzed alternative splicing patterns by high-throughput rna sequencing (rnaseq)","to identify qki targets, we performed qki knockdown in beas2b cells and analyzed alternative splicing patterns by high-throughput rna sequencing.",False,False,24146627,24722255,[],False,,,[],False,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA182113'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA238897'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP017294'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP038702'],[],False,False,Unknown,genomewide analysis of u1c-dependent alternative splicing,genomewide analysis of qki-dependent alternative splicing,"genomewide analysis of u1c-dependent alternative splicing to investigate whether u1c plays a role in splicing regulation in human system, we performed sirna-mediated knockdown of u1c in hela cells and analyzed alternative splicing patterns by high-throughput rna sequencing (rnaseq)","genomewide analysis of qki-dependent alternative splicing to identify qki targets, we performed qki knockdown in beas2b cells and analyzed alternative splicing patterns by high-throughput rna sequencing.",0.9473684210526316,0.5669642857142857,0.6453900709219857,True,False,False,True,False,edit_high_cui_low_possible_cui_miss
within_mouse,GSE70596,GSE71281,0.3615299889450355,37,151.40005613962649,"['C0008972', 'C0017260', 'C0018017', 'C0025663', 'C0025664', 'C0033414', 'C0040649', 'C0086860', 'C0162801', 'C0221908', 'C0441889', 'C0449851', 'C0456079', 'C0557651', 'C0597298', 'C0681836', 'C0871511', 'C0936012', 'C0947630', 'C1136156', 'C1294197', 'C1519595', 'C1519941', 'C1537811', 'C1546459', 'C1547707', 'C1561491', 'C1705923', 'C1707455', 'C1875701', 'C2603343', 'C2930505', 'C2936411', 'C2979882', 'C4723641', 'C5551416', 'C5551417']",An IL-23R/IL-22 circuit regulates epithelial serum amyloid A to promote local effector Th17 responses [RNA-Seq],An IL-23R/IL-22 circuit regulates epithelial serum amyloid A to promote local effector Th17 responses II [RNA-Seq],An IL-23R/IL-22 circuit regulates epithelial serum amyloid A to promote local effector Th17 responses [RNA-Seq],An IL-23R/IL-22 circuit regulates epithelial serum amyloid A to promote local effector Th17 responses II [RNA-Seq],"Purpose: The goals of this study are to compare mRNAs expressed by Th17 cells and ILC3s in small intestine of lamina propria of mice.Methods: Small intestine were digested with collagenase, dispase, and DNase. Percoll enriched lamina propria Th17 and ILCs sorted by BD ARIA II. Total RNA were harvested and sequencing were performe. The sequence reads that passed quality filters were analyzed at the transcript isoform level with two methods: BurrowsâWheeler Aligner (BWA) and TopHat followed by CuffDiff. qRTâPCR validation was performed using SYBR Green assays.Results: Small intestine Th17 cells and ILCs exhibit differential gene expression profiles.","Purpose: The goals of this study are to compare in vitro polarized T helper 17 cell transcriptome profiling (RNA-seq) in the presence or absence of recombinant murine SAA1Methods: Th17 mRNA profiles of 96hrs in vitro cultured T helper 17 cells treated with vehicle or recombinant murine SAA1 were generated by deep sequencing, using Illumina RapidRun. The sequence reads that passed quality filters were analyzed at the transcript isoform level with two methods: BurrowsâWheeler Aligner (BWA) and TopHat followed by CuffDiff. qRTâPCR validation was performed using SYBR Green assays.Results: 177 genes were changed more than 2 folds in the presence of recombinant murine SAA1.Conclusions: Our study suggest that SAA1 could augment subset of Th17 transcription program in vitro.","purpose: the goals of this study are to compare mrnas expressed by th17 cells and ilc3s in small intestine of lamina propria of mice.methods: small intestine were digested with collagenase, dispase, and dnase. percoll enriched lamina propria th17 and ilcs sorted by bd aria ii. total rna were harvested and sequencing were performe. the sequence reads that passed quality filters were analyzed at the transcript isoform level with two methods: burrowsâwheeler aligner (bwa) and tophat followed by cuffdiff. qrtâpcr validation was performed using sybr green assays.results: small intestine th17 cells and ilcs exhibit differential gene expression profiles.","purpose: the goals of this study are to compare in vitro polarized t helper 17 cell transcriptome profiling (rna-seq) in the presence or absence of recombinant murine saa1methods: th17 mrna profiles of 96hrs in vitro cultured t helper 17 cells treated with vehicle or recombinant murine saa1 were generated by deep sequencing, using illumina rapidrun. the sequence reads that passed quality filters were analyzed at the transcript isoform level with two methods: burrowsâwheeler aligner (bwa) and tophat followed by cuffdiff. qrtâpcr validation was performed using sybr green assays.results: 177 genes were changed more than 2 folds in the presence of recombinant murine saa1.conclusions: our study suggest that saa1 could augment subset of th17 transcription program in vitro.",False,False,26411290,26411290,['26411290'],True,['GSE70599'],['GSE70599'],"[""['GSE70599']""]",True,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289129'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290796'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP060453'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP061499'],[],False,True,Very High,an il-23r/il-22 circuit regulates epithelial serum amyloid a to promote local effector th17 responses [rna-seq],an il-23r/il-22 circuit regulates epithelial serum amyloid a to promote local effector th17 responses ii [rna-seq],"an il-23r/il-22 circuit regulates epithelial serum amyloid a to promote local effector th17 responses [rna-seq] purpose: the goals of this study are to compare mrnas expressed by th17 cells and ilc3s in small intestine of lamina propria of mice.methods: small intestine were digested with collagenase, dispase, and dnase. percoll enriched lamina propria th17 and ilcs sorted by bd aria ii. total rna were harvested and sequencing were performe. the sequence reads that passed quality filters were analyzed at the transcript isoform level with two methods: burrowsâwheeler aligner (bwa) and tophat followed by cuffdiff. qrtâpcr validation was performed using sybr green assays.results: small intestine th17 cells and ilcs exhibit differential gene expression profiles.","an il-23r/il-22 circuit regulates epithelial serum amyloid a to promote local effector th17 responses ii [rna-seq] purpose: the goals of this study are to compare in vitro polarized t helper 17 cell transcriptome profiling (rna-seq) in the presence or absence of recombinant murine saa1methods: th17 mrna profiles of 96hrs in vitro cultured t helper 17 cells treated with vehicle or recombinant murine saa1 were generated by deep sequencing, using illumina rapidrun. the sequence reads that passed quality filters were analyzed at the transcript isoform level with two methods: burrowsâwheeler aligner (bwa) and tophat followed by cuffdiff. qrtâpcr validation was performed using sybr green assays.results: 177 genes were changed more than 2 folds in the presence of recombinant murine saa1.conclusions: our study suggest that saa1 could augment subset of th17 transcription program in vitro.",0.9736842105263158,0.5275288092189501,0.5848214285714286,True,False,False,True,False,edit_high_cui_low_possible_cui_miss
within_mouse,GSE81251,GSE84492,0.3675760536592403,29,156.33505809114652,"['C0004927', 'C0004928', 'C0006009', 'C0006104', 'C0011155', 'C0025930', 'C0026106', 'C0026351', 'C0036857', 'C0086418', 'C0150098', 'C0178781', 'C0184584', 'C0221106', 'C0678723', 'C1160340', 'C1300203', 'C1326636', 'C1706233', 'C2265563', 'C2707008', 'C2717822', 'C2753756', 'C3714756', 'C3829684', 'C3829685', 'C3898881', 'C4086963', 'C4760607']",RNA-seq analysis of Kdm6a deficient brains in mice,RNA-seq analysis of Kdm5c deficient brains in mice,RNA-seq analysis of Kdm6a deficient brains in mice,RNA-seq analysis of Kdm5c deficient brains in mice,"Kdm6a is an X-linked histone demethylase that activates gene expression via removal of the repressive methylation mark at histone H3 lysine 27 (H3K27). In humans, KDM6A mutations cause Kabuki syndrome, a disorder characterized by intellectual disability and motor coordination deficits. To assess the role of Kdm6a in brain development and behavior, we generated a neuron-specific Kdm6a deficient mouse model using Cre-LoxP recombination. The mutant mice exhibited an adult-onset deficit in motor coordination. We then performed RNA-seq analysis to determine the mis-regulated genes that are listed in this dataset.","Kdm5c is an X-linked histone demethylase that acts as a transcriptional repressor via histone H3 lysine 4 (H3K4) â specific demethylation. In humans, KDM5C mutations cause intellectual disability and other neuropsychiatric comorbidities such as epilepsy, autism-like behavior, and aggression. To assess the role of Kdm5c in brain development and behavior, we generated mutant mice deficient for this enzyme and found cognitive deficits and other behavioral phenotypes (e.g. elevated aggression, reduced social interaction, low anxiety) in these mice. We then performed RNA-seq analysis of whole brain RNAs to determine the mis-regulated genes as listed in this dataset.","kdm6a is an x-linked histone demethylase that activates gene expression via removal of the repressive methylation mark at histone h3 lysine 27 (h3k27). in humans, kdm6a mutations cause kabuki syndrome, a disorder characterized by intellectual disability and motor coordination deficits. to assess the role of kdm6a in brain development and behavior, we generated a neuron-specific kdm6a deficient mouse model using cre-loxp recombination. the mutant mice exhibited an adult-onset deficit in motor coordination. we then performed rna-seq analysis to determine the mis-regulated genes that are listed in this dataset.","kdm5c is an x-linked histone demethylase that acts as a transcriptional repressor via histone h3 lysine 4 (h3k4) â specific demethylation. in humans, kdm5c mutations cause intellectual disability and other neuropsychiatric comorbidities such as epilepsy, autism-like behavior, and aggression. to assess the role of kdm5c in brain development and behavior, we generated mutant mice deficient for this enzyme and found cognitive deficits and other behavioral phenotypes (e.g. elevated aggression, reduced social interaction, low anxiety) in these mice. we then performed rna-seq analysis of whole brain rnas to determine the mis-regulated genes as listed in this dataset.",False,False,,,[],False,,,[],False,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA321062'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA329479'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP074611'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP078792'],[],False,False,Unknown,rna-seq analysis of kdm6a deficient brains in mice,rna-seq analysis of kdm5c deficient brains in mice,"rna-seq analysis of kdm6a deficient brains in mice kdm6a is an x-linked histone demethylase that activates gene expression via removal of the repressive methylation mark at histone h3 lysine 27 (h3k27). in humans, kdm6a mutations cause kabuki syndrome, a disorder characterized by intellectual disability and motor coordination deficits. to assess the role of kdm6a in brain development and behavior, we generated a neuron-specific kdm6a deficient mouse model using cre-loxp recombination. the mutant mice exhibited an adult-onset deficit in motor coordination. we then performed rna-seq analysis to determine the mis-regulated genes that are listed in this dataset.","rna-seq analysis of kdm5c deficient brains in mice kdm5c is an x-linked histone demethylase that acts as a transcriptional repressor via histone h3 lysine 4 (h3k4) â specific demethylation. in humans, kdm5c mutations cause intellectual disability and other neuropsychiatric comorbidities such as epilepsy, autism-like behavior, and aggression. to assess the role of kdm5c in brain development and behavior, we generated mutant mice deficient for this enzyme and found cognitive deficits and other behavioral phenotypes (e.g. elevated aggression, reduced social interaction, low anxiety) in these mice. we then performed rna-seq analysis of whole brain rnas to determine the mis-regulated genes as listed in this dataset.",0.96,0.49329359165424735,0.5263157894736843,True,False,False,True,False,edit_high_cui_low_possible_cui_miss
human_mouse,GSE81439,GSE81432,0.4047793003661838,17,73.91014340682393,"['C0002778', 'C0010176', 'C0020792', 'C0205396', 'C0668195', 'C0752248', 'C0872262', 'C0920317', 'C0936012', 'C1335222', 'C1431343', 'C1524024', 'C1707660', 'C1720950', 'C2986383', 'C3178810', 'C4053868']",Identification of an NKX3.1-G9a-UTY regulatory network that controls prostate differentiation (Human_RWPE1_RNA-Seq),Identification of an NKX3.1-G9a-UTY regulatory network that controls prostate differentiation (Mouse_Recomb_RNA-Seq),Identification of an NKX3.1-G9a-UTY regulatory network that controls prostate differentiation (Human_RWPE1_RNA-Seq),Identification of an NKX3.1-G9a-UTY regulatory network that controls prostate differentiation (Mouse_Recomb_RNA-Seq),Analysis of transcriptome of human RWPE1 cells over-expressing wild type NKX3.1 and mutant NKX3.1 (T164A).,"Analysis of transcriptome of tissue recombinants (mouse seminal vesicle epithelial [SVE] cells or prostate epithelial [PE] cells, and rat urogenital sinus [UGS] mesenchymal cells) grown under the kidney capsule in athymic nude mice for 3 months.",analysis of transcriptome of human rwpe1 cells over-expressing wild type nkx3.1 and mutant nkx3.1 (t164a).,"analysis of transcriptome of tissue recombinants (mouse seminal vesicle epithelial [sve] cells or prostate epithelial [pe] cells, and rat urogenital sinus [ugs] mesenchymal cells) grown under the kidney capsule in athymic nude mice for 3 months.",False,False,27339988,27339988,['27339988'],True,['GSE81440'],['GSE81440'],"[""['GSE81440']""]",True,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA321542'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA321543'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP075117'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP075116'],[],False,True,Very High,identification of an nkx3.1-g9a-uty regulatory network that controls prostate differentiation (human_rwpe1_rna-seq),identification of an nkx3.1-g9a-uty regulatory network that controls prostate differentiation (mouse_recomb_rna-seq),identification of an nkx3.1-g9a-uty regulatory network that controls prostate differentiation (human_rwpe1_rna-seq) analysis of transcriptome of human rwpe1 cells over-expressing wild type nkx3.1 and mutant nkx3.1 (t164a).,"identification of an nkx3.1-g9a-uty regulatory network that controls prostate differentiation (mouse_recomb_rna-seq) analysis of transcriptome of tissue recombinants (mouse seminal vesicle epithelial [sve] cells or prostate epithelial [pe] cells, and rat urogenital sinus [ugs] mesenchymal cells) grown under the kidney capsule in athymic nude mice for 3 months.",0.9137931034482758,0.27755102040816326,0.4834254143646409,True,False,False,True,False,edit_high_cui_low_possible_cui_miss
within_mouse,GSE81424,GSE81432,0.4353681410907772,20,81.14902876533449,"['C0002778', 'C0010176', 'C0020792', 'C0025914', 'C0025929', 'C0026809', 'C0205396', 'C0668195', 'C0752248', 'C0872262', 'C0920317', 'C0936012', 'C1335222', 'C1431343', 'C1524024', 'C1707660', 'C1720950', 'C2986383', 'C3178810', 'C4053868']",Identification of an NKX3.1-G9a-UTY regulatory network that controls prostate differentiation (Mouse_4M-Prostate_RNA-Seq),Identification of an NKX3.1-G9a-UTY regulatory network that controls prostate differentiation (Mouse_Recomb_RNA-Seq),Identification of an NKX3.1-G9a-UTY regulatory network that controls prostate differentiation (Mouse_4M-Prostate_RNA-Seq),Identification of an NKX3.1-G9a-UTY regulatory network that controls prostate differentiation (Mouse_Recomb_RNA-Seq),Analysis of transcriptome of prostate tissue from 4-month-old Nkx3.1 +/+ and Nkx3.1 -/- mice.,"Analysis of transcriptome of tissue recombinants (mouse seminal vesicle epithelial [SVE] cells or prostate epithelial [PE] cells, and rat urogenital sinus [UGS] mesenchymal cells) grown under the kidney capsule in athymic nude mice for 3 months.",analysis of transcriptome of prostate tissue from 4-month-old nkx3.1 +/+ and nkx3.1 -/- mice.,"analysis of transcriptome of tissue recombinants (mouse seminal vesicle epithelial [sve] cells or prostate epithelial [pe] cells, and rat urogenital sinus [ugs] mesenchymal cells) grown under the kidney capsule in athymic nude mice for 3 months.",False,False,27339988,27339988,['27339988'],True,['GSE81440'],['GSE81440'],"[""['GSE81440']""]",True,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA321544'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA321543'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP075114'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP075116'],[],False,True,Very High,identification of an nkx3.1-g9a-uty regulatory network that controls prostate differentiation (mouse_4m-prostate_rna-seq),identification of an nkx3.1-g9a-uty regulatory network that controls prostate differentiation (mouse_recomb_rna-seq),identification of an nkx3.1-g9a-uty regulatory network that controls prostate differentiation (mouse_4m-prostate_rna-seq) analysis of transcriptome of prostate tissue from 4-month-old nkx3.1 +/+ and nkx3.1 -/- mice.,"identification of an nkx3.1-g9a-uty regulatory network that controls prostate differentiation (mouse_recomb_rna-seq) analysis of transcriptome of tissue recombinants (mouse seminal vesicle epithelial [sve] cells or prostate epithelial [pe] cells, and rat urogenital sinus [ugs] mesenchymal cells) grown under the kidney capsule in athymic nude mice for 3 months.",0.9173553719008265,0.2571428571428571,0.4696132596685083,True,False,False,True,False,edit_high_cui_low_possible_cui_miss
within_human,GSE100982,GSE77639,0.4631881545154369,14,72.37495880800266,"['C0035700', 'C0035709', 'C0205409', 'C0243125', 'C0521447', 'C0699789', 'C0699900', 'C0750927', 'C1158158', 'C1257756', 'C1548221', 'C1764827', 'C1881707', 'C4706387']",hMTR4 plays a central role in creating balanced nuclear RNA pools for degradation and export VI,hMTR4 plays a central role in creating balanced nuclear RNA pools for degradation and export II,hMTR4 plays a central role in creating balanced nuclear RNA pools for degradation and export VI,hMTR4 plays a central role in creating balanced nuclear RNA pools for degradation and export II,"To examine whether the competition between hMTR4 with ALYREF is important for the specific exosome recruitment, we performed stranded RNA-seq using rRNA-depleted nuclear RNAs isolated from ALYREF and control overexpression cells.","To define the in vivo targets of the human nuclear exosome, we performed stranded RNA-seq using polyA RNAs isolated from nuclei of HeLa cells. To compare the RNA levels in each sample in an unbiased fashion, we added spike-in controls to equal amount of total nuclear RNAs.","to examine whether the competition between hmtr4 with alyref is important for the specific exosome recruitment, we performed stranded rna-seq using rrna-depleted nuclear rnas isolated from alyref and control overexpression cells.","to define the in vivo targets of the human nuclear exosome, we performed stranded rna-seq using polya rnas isolated from nuclei of hela cells. to compare the rna levels in each sample in an unbiased fashion, we added spike-in controls to equal amount of total nuclear rnas.",False,False,28801509,28801509,['28801509'],True,['GSE77641'],['GSE77641'],"[""['GSE77641']""]",True,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA393570'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA311070'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP111407'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP069362'],[],False,True,Very High,hmtr4 plays a central role in creating balanced nuclear rna pools for degradation and export vi,hmtr4 plays a central role in creating balanced nuclear rna pools for degradation and export ii,"hmtr4 plays a central role in creating balanced nuclear rna pools for degradation and export vi to examine whether the competition between hmtr4 with alyref is important for the specific exosome recruitment, we performed stranded rna-seq using rrna-depleted nuclear rnas isolated from alyref and control overexpression cells.","hmtr4 plays a central role in creating balanced nuclear rna pools for degradation and export ii to define the in vivo targets of the human nuclear exosome, we performed stranded rna-seq using polya rnas isolated from nuclei of hela cells. to compare the rna levels in each sample in an unbiased fashion, we added spike-in controls to equal amount of total nuclear rnas.",0.9894736842105263,0.2783882783882784,0.46341463414634143,True,False,False,True,False,edit_high_cui_low_possible_cui_miss
within_mouse,GSE103471,GSE107915,0.3721920752267901,24,108.12188949522722,"['C0007634', 'C0011435', 'C0025914', 'C0025929', 'C0026809', 'C0028877', 'C0035668', 'C0039194', 'C0243107', 'C0678723', 'C0854860', 'C0862030', 'C1136359', 'C1279919', 'C1301359', 'C1413131', 'C1417166', 'C1517945', 'C1527148', 'C1704653', 'C1708959', 'C1948049', 'C2826059', 'C3830361']",Loss of Capicua alters early T cell development and predisposes mice to T cell lymphoblastic leukemia/lymphoma,Loss of Capicua alters early T cell development and predisposes mice to T cell lymphoblastic leukemia/lymphoma,Loss of Capicua alters early T cell development and predisposes mice to T cell lymphoblastic leukemia/lymphoma,Loss of Capicua alters early T cell development and predisposes mice to T cell lymphoblastic leukemia/lymphoma,"We isolated RNAs from hematopoietic stem and progenitor cells (HSPCs). We compared two groups of mice: Cicflox/flox (control) and UBC-cre/ERT2; Cicflox/flox (knockout), two weeks post tamoxifen treatment. Following RNA isolation, RNAseq was performed and gene expression profiles were compared between controls and conditional knockouts.",Thymic lymphomas were dissected from Cic adult knockout mice or wildtype mice transplanted with Cic adult knockout progenitors. Tissues were snap-frozen in liquid nitrogen until further analysis. RNAs were purified using the AllPrep DNA/RNA mini kit (Qiagen).,"we isolated rnas from hematopoietic stem and progenitor cells (hspcs). we compared two groups of mice: cicflox/flox (control) and ubc-cre/ert2; cicflox/flox (knockout), two weeks post tamoxifen treatment. following rna isolation, rnaseq was performed and gene expression profiles were compared between controls and conditional knockouts.",thymic lymphomas were dissected from cic adult knockout mice or wildtype mice transplanted with cic adult knockout progenitors. tissues were snap-frozen in liquid nitrogen until further analysis. rnas were purified using the allprep dna/rna mini kit (qiagen).,False,False,29382756,29382756,['29382756'],True,,,[],False,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA401747'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA421927'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP117080'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP126501'],[],False,True,High,loss of capicua alters early t cell development and predisposes mice to t cell lymphoblastic leukemia/lymphoma,loss of capicua alters early t cell development and predisposes mice to t cell lymphoblastic leukemia/lymphoma,"loss of capicua alters early t cell development and predisposes mice to t cell lymphoblastic leukemia/lymphoma we isolated rnas from hematopoietic stem and progenitor cells (hspcs). we compared two groups of mice: cicflox/flox (control) and ubc-cre/ert2; cicflox/flox (knockout), two weeks post tamoxifen treatment. following rna isolation, rnaseq was performed and gene expression profiles were compared between controls and conditional knockouts.",loss of capicua alters early t cell development and predisposes mice to t cell lymphoblastic leukemia/lymphoma thymic lymphomas were dissected from cic adult knockout mice or wildtype mice transplanted with cic adult knockout progenitors. tissues were snap-frozen in liquid nitrogen until further analysis. rnas were purified using the allprep dna/rna mini kit (qiagen).,1.0,0.27893175074183973,0.4575892857142857,True,False,False,True,False,edit_high_cui_low_possible_cui_miss
