comparison,gse_1,gse_2,cui_tfidf_cosine,shared_cui_count,shared_idf_sum,shared_cuis,title_1,title_2,title_1_full,title_2_full,summary_1,summary_2,summary_1_norm,summary_2_norm,same_summary,same_cui_set,pmid_1,pmid_2,shared_pmid,same_pmid,subseries_1,subseries_2,shared_subseries,same_subseries,superseries_1,superseries_2,shared_superseries,same_superseries,affiliation_1,affiliation_2,shared_affiliation,same_affiliation,BioProject_1,BioProject_2,shared_BioProject,same_BioProject,SRA_1,SRA_2,shared_SRA,same_SRA,same_source_prediction,same_source_confidence,title_1_norm,title_2_norm,text_1_norm,text_2_norm,title_damerau_sim,summary_damerau_sim,text_damerau_sim,title_edit_high,summary_edit_high,text_edit_high,edit_high,cui_high,edit_cui_pattern
within_mouse,GSE61031,GSE61033,0.9951746056693712,101,497.3272502469105,"['C0001688', 'C0002684', 'C0011435', 'C0012634', 'C0016030', 'C0017262', 'C0017263', 'C0017925', 'C0026636', 'C0026661', 'C0028432', 'C0028877', 'C0029896', 'C0035143', 'C0035696', 'C0037420', 'C0040648', 'C0040649', 'C0074299', 'C0150775', 'C0185117', 'C0205081', 'C0205245', 'C0205246', 'C0205263', 'C0243107', 'C0392747', 'C0403066', 'C0441513', 'C0443172', 'C0522506', 'C0524865', 'C0542341', 'C0543419', 'C0596286', 'C0596610', 'C0678723', 'C0679846', 'C0694627', 'C0870951', 'C0879626', 'C0887909', 'C0887945', 'C0887955', 'C0920533', 'C1101610', 'C1156283', 'C1160700', 'C1280500', 'C1301751', 'C1309483', 'C1333218', 'C1334531', 'C1337053', 'C1337054', 'C1337112', 'C1368999', 'C1420631', 'C1431322', 'C1513822', 'C1515670', 'C1517486', 'C1521715', 'C1527148', 'C1527177', 'C1533172', 'C1546938', 'C1547226', 'C1564654', 'C1566330', 'C1566664', 'C1622558', 'C1655052', 'C1656385', 'C1704675', 'C1705021', 'C1705739', 'C1706099', 'C1707615', 'C1709450', 'C1720950', 'C1881878', 'C1882071', 'C1883633', 'C2348382', 'C2348867', 'C2700217', 'C2825314', 'C2982391', 'C2986771', 'C3273531', 'C3494264', 'C3884166', 'C3898448', 'C4086963', 'C4277541', 'C4733694', 'C4760607', 'C5201148', 'C5447942', 'C5554855']",Dicer WT/KO MSC RNA-Seq [polyA RNA],Dicer WT/KO MSC RNA-Seq [total RNA],Dicer WT/KO MSC RNA-Seq [polyA RNA],Dicer WT/KO MSC RNA-Seq [total RNA],"RNA-Seq performed on Dicer KO and WT murine mesenchymal stem cellsMicroRNAs (miRNAs) are small non-coding RNAs that regulates development and disease but induce only moderate repression of directs mRNA targets, suggesting that they coordinate with other modes ofs cellular regulation to effect large changes in gene expression. Ins this work we decouple direct effects of global miRNA loss froms transcriptional changes downstream in a pair of isogenic murines fibroblast cell lines with and without Dicer expression. Wes demonstrate how effects on direct miRNA targets are amplified bys transcription machinery through the construction of a network models that identifies specific transcription factors that cause changes ins mRNA expression upon Dicer loss. Through transcription factors over-expression, we delineate miRNA-mediated transcriptional programss and identify miRNA-mediated coherent and incoherent feed-forwards loops, suggesting a functional role of the interaction between miRNAss and transcription factors.   In total, our results indicate thats miRNAs tightly control transcription factors within a denses interconnected network to modulate gene expression.","RNA-Seq performed on Dicer KO and WT murine mesenchymal stem cells from total RNAMicroRNAs (miRNAs) are small non-coding RNAs that regulates development and disease but induce only moderate repression of directs mRNA targets, suggesting that they coordinate with other modes ofs cellular regulation to effect large changes in gene expression. Ins this work we decouple direct effects of global miRNA loss froms transcriptional changes downstream in a pair of isogenic murines fibroblast cell lines with and without Dicer expression. Wes demonstrate how effects on direct miRNA targets are amplified bys transcription machinery through the construction of a network models that identifies specific transcription factors that cause changes ins mRNA expression upon Dicer loss. Through transcription factors over-expression, we delineate miRNA-mediated transcriptional programss and identify miRNA-mediated coherent and incoherent feed-forwards loops, suggesting a functional role of the interaction between miRNAss and transcription factors.   In total, our results indicate thats miRNAs tightly control transcription factors within a denses interconnected network to modulate gene expression.","rna-seq performed on dicer ko and wt murine mesenchymal stem cellsmicrornas (mirnas) are small non-coding rnas that regulates development and disease but induce only moderate repression of directs mrna targets, suggesting that they coordinate with other modes ofs cellular regulation to effect large changes in gene expression. ins this work we decouple direct effects of global mirna loss froms transcriptional changes downstream in a pair of isogenic murines fibroblast cell lines with and without dicer expression. wes demonstrate how effects on direct mirna targets are amplified bys transcription machinery through the construction of a network models that identifies specific transcription factors that cause changes ins mrna expression upon dicer loss. through transcription factors over-expression, we delineate mirna-mediated transcriptional programss and identify mirna-mediated coherent and incoherent feed-forwards loops, suggesting a functional role of the interaction between mirnass and transcription factors. in total, our results indicate thats mirnas tightly control transcription factors within a denses interconnected network to modulate gene expression.","rna-seq performed on dicer ko and wt murine mesenchymal stem cells from total rnamicrornas (mirnas) are small non-coding rnas that regulates development and disease but induce only moderate repression of directs mrna targets, suggesting that they coordinate with other modes ofs cellular regulation to effect large changes in gene expression. ins this work we decouple direct effects of global mirna loss froms transcriptional changes downstream in a pair of isogenic murines fibroblast cell lines with and without dicer expression. wes demonstrate how effects on direct mirna targets are amplified bys transcription machinery through the construction of a network models that identifies specific transcription factors that cause changes ins mrna expression upon dicer loss. through transcription factors over-expression, we delineate mirna-mediated transcriptional programss and identify mirna-mediated coherent and incoherent feed-forwards loops, suggesting a functional role of the interaction between mirnass and transcription factors. in total, our results indicate thats mirnas tightly control transcription factors within a denses interconnected network to modulate gene expression.",False,False,25449132,26748710,[],False,,['GSE61035'],[],False,,,[],False,,,[],False,,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA260118'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP045262'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP046257'],[],False,False,Unknown,dicer wt/ko msc rna-seq [polya rna],dicer wt/ko msc rna-seq [total rna],"dicer wt/ko msc rna-seq [polya rna] rna-seq performed on dicer ko and wt murine mesenchymal stem cellsmicrornas (mirnas) are small non-coding rnas that regulates development and disease but induce only moderate repression of directs mrna targets, suggesting that they coordinate with other modes ofs cellular regulation to effect large changes in gene expression. ins this work we decouple direct effects of global mirna loss froms transcriptional changes downstream in a pair of isogenic murines fibroblast cell lines with and without dicer expression. wes demonstrate how effects on direct mirna targets are amplified bys transcription machinery through the construction of a network models that identifies specific transcription factors that cause changes ins mrna expression upon dicer loss. through transcription factors over-expression, we delineate mirna-mediated transcriptional programss and identify mirna-mediated coherent and incoherent feed-forwards loops, suggesting a functional role of the interaction between mirnass and transcription factors. in total, our results indicate thats mirnas tightly control transcription factors within a denses interconnected network to modulate gene expression.","dicer wt/ko msc rna-seq [total rna] rna-seq performed on dicer ko and wt murine mesenchymal stem cells from total rnamicrornas (mirnas) are small non-coding rnas that regulates development and disease but induce only moderate repression of directs mrna targets, suggesting that they coordinate with other modes ofs cellular regulation to effect large changes in gene expression. ins this work we decouple direct effects of global mirna loss froms transcriptional changes downstream in a pair of isogenic murines fibroblast cell lines with and without dicer expression. wes demonstrate how effects on direct mirna targets are amplified bys transcription machinery through the construction of a network models that identifies specific transcription factors that cause changes ins mrna expression upon dicer loss. through transcription factors over-expression, we delineate mirna-mediated transcriptional programss and identify mirna-mediated coherent and incoherent feed-forwards loops, suggesting a functional role of the interaction between mirnass and transcription factors. in total, our results indicate thats mirnas tightly control transcription factors within a denses interconnected network to modulate gene expression.",0.8857142857142857,0.9873843566021867,0.9844897959183674,False,True,True,True,True,edit_high_cui_high_too_similar
within_mouse,GSE60556,GSE60647,0.991287236119279,101,521.0901544393461,"['C0002778', 'C0005967', 'C0006826', 'C0011331', 'C0013449', 'C0014597', 'C0015461', 'C0020792', 'C0025914', 'C0025929', 'C0026809', 'C0027627', 'C0027651', 'C0027671', 'C0029408', 'C0033684', 'C0036745', 'C0039798', 'C0042196', 'C0042210', 'C0042211', 'C0042742', 'C0085973', 'C0086376', 'C0086418', 'C0087111', 'C0087113', 'C0106269', 'C0139916', 'C0184511', 'C0199176', 'C0200898', 'C0205396', 'C0221284', 'C0235828', 'C0237506', 'C0242596', 'C0332161', 'C0332268', 'C0332272', 'C0332281', 'C0334227', 'C0392756', 'C0393081', 'C0431085', 'C0445202', 'C0543478', 'C0599973', 'C0600564', 'C0679700', 'C0752248', 'C0814861', 'C0872262', 'C0879266', 'C0920317', 'C0920425', 'C0936012', 'C0947630', 'C0998265', 'C1135929', 'C1159372', 'C1273342', 'C1273390', 'C1280519', 'C1300203', 'C1306459', 'C1331371', 'C1332838', 'C1333410', 'C1455722', 'C1456501', 'C1512085', 'C1513183', 'C1516640', 'C1519904', 'C1521840', 'C1522326', 'C1524024', 'C1533734', 'C1547140', 'C1561611', 'C1704419', 'C1705169', 'C1707660', 'C1707814', 'C1956422', 'C2707253', 'C2712083', 'C2939419', 'C2939420', 'C2981279', 'C2986383', 'C3496194', 'C4053868', 'C4084203', 'C4277675', 'C5399710', 'C5419559', 'C5444038', 'C5544360', 'C5690761']",From mouse to humans: detecting preventing vaccination targets associated to melanoma cancer stem cells. Gene-level analysis: B16,From mouse to humans: detecting preventing vaccination targets associated to melanoma cancer stem cells. Gene-level analysis: CT26,From mouse to humans: detecting preventing vaccination targets associated to melanoma cancer stem cells. Gene-level analysis: B16,From mouse to humans: detecting preventing vaccination targets associated to melanoma cancer stem cells. Gene-level analysis: CT26,"The efficacy of cancer treatments has improved constantly in the last decade. However, therapeutic resistance and the lack of curative treatments in metastatic disease, raises the question if conventional anticancer therapies target the right cells. Indeed, these treatments might miss cancer stem cells (CSCs), which might also represent a more chemoresistant and radioresistant subpopulation within cancer. In this view using vaccines in tertiary prevention of cancer, i.e. residual disease treatment, might be particularly effective if vaccine-elicited immune response is directed against CSC oncoantigens (OAs) â proteins required for the neoplastic process â the chance that the tumour will evade the vaccine should be reduced. An important task to devise effective CSC preventive vaccines is therefore the identification of CSC OAs. We used gene-level transcription profiling of B16 mouse melanoma epithelial cell and one mammosphere passage (P1). This analysis allowed the identification of some interesting CSC OAs which are undergoing further studies.","The efficacy of cancer treatments have improved constantly in the last decade. However, therapeutic resistance and the lack of curative treatments in metastatic disease, raises the question if conventional anticancer therapies target the right cells. Indeed, these treatments might miss cancer stem cells (CSCs), which might also represent a more chemoresistant and radioresistant subpopulation within cancer. In this view using vaccines in tertiary prevention of cancer, i.e. residual disease treatment, might be particularly effective if vaccine-elicited immune response is directed against CSC oncoantigens (OAs) â proteins required for the neoplastic process â the chance that the tumour will evade the vaccine should be reduced. An important task to devise effective CSC preventive vaccines is therefore the identification of CSC OAs. We used gene-level transcription profiling of CT26 mouse colon carcinoma epithelial cell and one spheroid passage (P1). This analysis allowed the identification of some interesting CSC OAs which are undergoing further studies.","the efficacy of cancer treatments has improved constantly in the last decade. however, therapeutic resistance and the lack of curative treatments in metastatic disease, raises the question if conventional anticancer therapies target the right cells. indeed, these treatments might miss cancer stem cells (cscs), which might also represent a more chemoresistant and radioresistant subpopulation within cancer. in this view using vaccines in tertiary prevention of cancer, i.e. residual disease treatment, might be particularly effective if vaccine-elicited immune response is directed against csc oncoantigens (oas) â proteins required for the neoplastic process â the chance that the tumour will evade the vaccine should be reduced. an important task to devise effective csc preventive vaccines is therefore the identification of csc oas. we used gene-level transcription profiling of b16 mouse melanoma epithelial cell and one mammosphere passage (p1). this analysis allowed the identification of some interesting csc oas which are undergoing further studies.","the efficacy of cancer treatments have improved constantly in the last decade. however, therapeutic resistance and the lack of curative treatments in metastatic disease, raises the question if conventional anticancer therapies target the right cells. indeed, these treatments might miss cancer stem cells (cscs), which might also represent a more chemoresistant and radioresistant subpopulation within cancer. in this view using vaccines in tertiary prevention of cancer, i.e. residual disease treatment, might be particularly effective if vaccine-elicited immune response is directed against csc oncoantigens (oas) â proteins required for the neoplastic process â the chance that the tumour will evade the vaccine should be reduced. an important task to devise effective csc preventive vaccines is therefore the identification of csc oas. we used gene-level transcription profiling of ct26 mouse colon carcinoma epithelial cell and one spheroid passage (p1). this analysis allowed the identification of some interesting csc oas which are undergoing further studies.",False,False,,,[],False,['GSE60650'],['GSE60650'],"[""['GSE60650']""]",True,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA258535'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA259195'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP045634'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP045703'],[],False,True,High,from mouse to humans: detecting preventing vaccination targets associated to melanoma cancer stem cells. gene-level analysis: b16,from mouse to humans: detecting preventing vaccination targets associated to melanoma cancer stem cells. gene-level analysis: ct26,"from mouse to humans: detecting preventing vaccination targets associated to melanoma cancer stem cells. gene-level analysis: b16 the efficacy of cancer treatments has improved constantly in the last decade. however, therapeutic resistance and the lack of curative treatments in metastatic disease, raises the question if conventional anticancer therapies target the right cells. indeed, these treatments might miss cancer stem cells (cscs), which might also represent a more chemoresistant and radioresistant subpopulation within cancer. in this view using vaccines in tertiary prevention of cancer, i.e. residual disease treatment, might be particularly effective if vaccine-elicited immune response is directed against csc oncoantigens (oas) â proteins required for the neoplastic process â the chance that the tumour will evade the vaccine should be reduced. an important task to devise effective csc preventive vaccines is therefore the identification of csc oas. we used gene-level transcription profiling of b16 mouse melanoma epithelial cell and one mammosphere passage (p1). this analysis allowed the identification of some interesting csc oas which are undergoing further studies.","from mouse to humans: detecting preventing vaccination targets associated to melanoma cancer stem cells. gene-level analysis: ct26 the efficacy of cancer treatments have improved constantly in the last decade. however, therapeutic resistance and the lack of curative treatments in metastatic disease, raises the question if conventional anticancer therapies target the right cells. indeed, these treatments might miss cancer stem cells (cscs), which might also represent a more chemoresistant and radioresistant subpopulation within cancer. in this view using vaccines in tertiary prevention of cancer, i.e. residual disease treatment, might be particularly effective if vaccine-elicited immune response is directed against csc oncoantigens (oas) â proteins required for the neoplastic process â the chance that the tumour will evade the vaccine should be reduced. an important task to devise effective csc preventive vaccines is therefore the identification of csc oas. we used gene-level transcription profiling of ct26 mouse colon carcinoma epithelial cell and one spheroid passage (p1). this analysis allowed the identification of some interesting csc oas which are undergoing further studies.",0.9769230769230769,0.9794392523364486,0.9791840133222315,True,True,True,True,True,edit_high_cui_high_too_similar
