comparison,gse_1,gse_2,tfidf_cosine,shared_cui_count,shared_idf_sum,shared_cuis,title_1,title_2
within_mouse,GSE76752,GSE78273,1.0000000000000004,74,391.23760706929176,"['C0008972', 'C0012634', 'C0017337', 'C0017925', 'C0018017', 'C0019829', 'C0020179', 'C0023303', 'C0026636', 'C0026809', 'C0026882', 'C0027746', 'C0028432', 'C0029896', 'C0079429', 'C0079941', 'C0086418', 'C0162327', 'C0162801', 'C0205341', 'C0252274', 'C0332177', 'C0422860', 'C0439231', 'C0443147', 'C0443343', 'C0524851', 'C0557651', 'C0591833', 'C0596611', 'C0751900', 'C0752248', 'C0917793', 'C0947630', 'C1285162', 'C1294197', 'C1327760', 'C1415504', 'C1415546', 'C1420214', 'C1444754', 'C1449575', 'C1452621', 'C1513400', 'C1513492', 'C1516691', 'C1517676', 'C1561541', 'C1561542', 'C1562945', 'C1571704', 'C1705285', 'C1705923', 'C1705994', 'C1867440', 'C1958958', 'C2350597', 'C2603343', 'C2936352', 'C2936739', 'C2982389', 'C2986594', 'C3273225', 'C3275238', 'C3814032', 'C3899989', 'C4042952', 'C4086963', 'C4255255', 'C4318409', 'C4505109', 'C4526667', 'C4725180', 'C4760607']",Transcriptome profiling in knock-in mouse models of Huntington's disease. [gonadal adipose mRNA],Transcriptome profiling in knock-in mouse models of Huntington's disease (liver_mRNA).
within_mouse,GSE55788,GSE55790,1.0000000000000004,73,347.38652978609065,"['C0001527', 'C0004561', 'C0007634', 'C0018787', 'C0023172', 'C0025914', 'C0025929', 'C0026661', 'C0026809', 'C0032400', 'C0034036', 'C0034037', 'C0035173', 'C0035201', 'C0035668', 'C0035696', 'C0036719', 'C0040300', 'C0040649', 'C0043210', 'C0086045', 'C0086287', 'C0086582', 'C0137714', 'C0150158', 'C0162574', 'C0237553', 'C0311432', 'C0391978', 'C0412618', 'C0459471', 'C0524983', 'C0560150', 'C0600596', 'C0887945', 'C0887955', 'C0949765', 'C1136156', 'C1136348', 'C1268110', 'C1306040', 'C1314974', 'C1331371', 'C1446561', 'C1449575', 'C1455722', 'C1511726', 'C1519595', 'C1522601', 'C1546437', 'C1704324', 'C1705497', 'C1705498', 'C1706180', 'C1706428', 'C1706429', 'C1707455', 'C1709016', 'C1709793', 'C1880097', 'C2346714', 'C2700616', 'C2936621', 'C2936622', 'C3173575', 'C3245479', 'C3494255', 'C3714741', 'C3898448', 'C3899739', 'C4330825', 'C4687476', 'C5447121']",Next Generation Sequencing of Wild-Type C57BL/6J Mouse Cardiac Polyadenylated RNA,Next Generation Sequencing of Wild-Type FVB/NJ Mouse Cardiac Polyadenylated RNA
within_mouse,GSE64370,GSE64371,1.0000000000000004,51,220.8090188119639,"['C0005574', 'C0008972', 'C0016492', 'C0017262', 'C0025914', 'C0025929', 'C0026809', 'C0034693', 'C0034721', 'C0039421', 'C0039424', 'C0039431', 'C0060850', 'C0185117', 'C0439230', 'C0442711', 'C0442726', 'C0442737', 'C0543419', 'C0557651', 'C0557839', 'C0752248', 'C0947630', 'C0949307', 'C1280500', 'C1301751', 'C1331371', 'C1368999', 'C1449575', 'C1455722', 'C1507394', 'C1511790', 'C1512409', 'C1522729', 'C1705923', 'C1956267', 'C2348382', 'C2348563', 'C2603343', 'C2911684', 'C3715209', 'C3828653', 'C3854321', 'C4055498', 'C4086963', 'C4288440', 'C4684951', 'C4699379', 'C4760607', 'C5419555', 'C5552813']","Global gene expression analysis of fresh-frozen, furan-exposed mouse liver using RNA-seq [ribo-depletion]","Global gene expression analysis of fresh-frozen, furan-exposed mouse liver using RNA-seq [polyA enrichment]"
within_mouse,GSE55376,GSE55377,1.0000000000000004,34,143.94289613534366,"['C0009932', 'C0017262', 'C0017263', 'C0035298', 'C0035304', 'C0185117', 'C0205286', 'C0206745', 'C0243148', 'C0308718', 'C0332268', 'C0348080', 'C0392747', 'C0443172', 'C0574533', 'C0679846', 'C0728976', 'C0752248', 'C0851285', 'C1309483', 'C1320640', 'C1327622', 'C1333218', 'C1547100', 'C1701901', 'C1705253', 'C1839362', 'C1963686', 'C2911684', 'C3178810', 'C3854321', 'C4505193', 'C4699379', 'C5417695']",small RNAseq analysis of the global retinal transcriptome of rod photoreceptor-specific Dicer1 conditional knockout mice and control littermates,RNAseq analysis of the global retinal transcriptome of rod photoreceptor-specific Dicer1 conditional knockout mice and control littermates
within_mouse,GSE43717,GSE43721,1.0000000000000002,102,513.5229913981151,"['C0004793', 'C0006104', 'C0008972', 'C0011001', 'C0015219', 'C0017272', 'C0017274', 'C0017428', 'C0023621', 'C0023622', 'C0023884', 'C0023899', 'C0024660', 'C0025914', 'C0025929', 'C0026809', 'C0027361', 'C0032400', 'C0033603', 'C0035168', 'C0035668', 'C0035868', 'C0036770', 'C0037846', 'C0037857', 'C0037863', 'C0037864', 'C0037866', 'C0037868', 'C0039597', 'C0079399', 'C0086582', 'C0137714', 'C0153633', 'C0162326', 'C0162327', 'C0181633', 'C0205166', 'C0237401', 'C0242481', 'C0337051', 'C0370003', 'C0392747', 'C0441712', 'C0449416', 'C0557651', 'C0599455', 'C0721399', 'C0751608', 'C0752248', 'C0868928', 'C0872147', 'C0887950', 'C0947630', 'C0949765', 'C1331371', 'C1455722', 'C1509144', 'C1511726', 'C1512977', 'C1514136', 'C1518856', 'C1519249', 'C1522508', 'C1527171', 'C1533148', 'C1546437', 'C1546785', 'C1548287', 'C1554963', 'C1705923', 'C1706256', 'C1706317', 'C1706376', 'C1710360', 'C1998793', 'C2347026', 'C2347946', 'C2349200', 'C2603343', 'C3178810', 'C3245468', 'C3245477', 'C3245479', 'C3274647', 'C3714741', 'C3829063', 'C3829686', 'C3831111', 'C3840684', 'C3853789', 'C4037986', 'C4086963', 'C4266577', 'C4277689', 'C4545427', 'C4688351', 'C4760607', 'C5237951', 'C5447905', 'C5551027', 'C5552716']",Cellular source and mechanisms of high transcriptome complexity in the mammalian testis (RNA-Seq cells),Cellular source and mechanisms of high transcriptome complexity in the mammalian testis (RNA-Seq organs)
within_mouse,GSE86028,GSE86039,1.0000000000000002,95,473.546183340552,"['C0002766', 'C0003827', 'C0006826', 'C0007634', 'C0013418', 'C0017296', 'C0017362', 'C0017428', 'C0025360', 'C0025519', 'C0025520', 'C0025545', 'C0030705', 'C0031437', 'C0031847', 'C0032659', 'C0039194', 'C0042769', 'C0079722', 'C0087111', 'C0151317', 'C0175996', 'C0178719', 'C0182953', 'C0205266', 'C0205396', 'C0211547', 'C0211548', 'C0242350', 'C0242613', 'C0242629', 'C0277785', 'C0302189', 'C0370079', 'C0456984', 'C0522506', 'C0552545', 'C0599894', 'C0682581', 'C0808232', 'C0851285', 'C0868955', 'C0936012', 'C0998265', 'C1136359', 'C1159372', 'C1257890', 'C1275684', 'C1280519', 'C1285572', 'C1306459', 'C1307598', 'C1334534', 'C1417585', 'C1515408', 'C1521840', 'C1521991', 'C1524026', 'C1526988', 'C1547140', 'C1550043', 'C1550176', 'C1550655', 'C1554187', 'C1565489', 'C1704419', 'C1704653', 'C1704735', 'C1705908', 'C1706428', 'C1819994', 'C1860127', 'C1879547', 'C1883633', 'C1948031', 'C1948049', 'C1959595', 'C2338314', 'C2707253', 'C2712083', 'C2717879', 'C3152252', 'C3242710', 'C3244125', 'C3853654', 'C3887504', 'C4014935', 'C4050308', 'C4277689', 'C4281746', 'C4505109', 'C4727342', 'C5205739', 'C5236074', 'C5441846']",A distinct gene module uncouples dysfunction from activation in tumor-infiltrating T cells (batch 1),A distinct gene module uncouples dysfunction from activation in tumor-infiltrating T cells (batch 2)
within_mouse,GSE86030,GSE86031,1.0000000000000002,95,473.546183340552,"['C0002766', 'C0003827', 'C0006826', 'C0007634', 'C0013418', 'C0017296', 'C0017362', 'C0017428', 'C0025360', 'C0025519', 'C0025520', 'C0025545', 'C0030705', 'C0031437', 'C0031847', 'C0032659', 'C0039194', 'C0042769', 'C0079722', 'C0087111', 'C0151317', 'C0175996', 'C0178719', 'C0182953', 'C0205266', 'C0205396', 'C0211547', 'C0211548', 'C0242350', 'C0242613', 'C0242629', 'C0277785', 'C0302189', 'C0370079', 'C0456984', 'C0522506', 'C0552545', 'C0599894', 'C0682581', 'C0808232', 'C0851285', 'C0868955', 'C0936012', 'C0998265', 'C1136359', 'C1159372', 'C1257890', 'C1275684', 'C1280519', 'C1285572', 'C1306459', 'C1307598', 'C1334534', 'C1417585', 'C1515408', 'C1521840', 'C1521991', 'C1524026', 'C1526988', 'C1547140', 'C1550043', 'C1550176', 'C1550655', 'C1554187', 'C1565489', 'C1704419', 'C1704653', 'C1704735', 'C1705908', 'C1706428', 'C1819994', 'C1860127', 'C1879547', 'C1883633', 'C1948031', 'C1948049', 'C1959595', 'C2338314', 'C2707253', 'C2712083', 'C2717879', 'C3152252', 'C3242710', 'C3244125', 'C3853654', 'C3887504', 'C4014935', 'C4050308', 'C4277689', 'C4281746', 'C4505109', 'C4727342', 'C5205739', 'C5236074', 'C5441846']",A distinct gene module uncouples dysfunction from activation in tumor-infiltrating T cells (batch 3),A distinct gene module uncouples dysfunction from activation in tumor-infiltrating T cells (batch 4)
within_mouse,GSE86031,GSE86039,1.0000000000000002,95,473.546183340552,"['C0002766', 'C0003827', 'C0006826', 'C0007634', 'C0013418', 'C0017296', 'C0017362', 'C0017428', 'C0025360', 'C0025519', 'C0025520', 'C0025545', 'C0030705', 'C0031437', 'C0031847', 'C0032659', 'C0039194', 'C0042769', 'C0079722', 'C0087111', 'C0151317', 'C0175996', 'C0178719', 'C0182953', 'C0205266', 'C0205396', 'C0211547', 'C0211548', 'C0242350', 'C0242613', 'C0242629', 'C0277785', 'C0302189', 'C0370079', 'C0456984', 'C0522506', 'C0552545', 'C0599894', 'C0682581', 'C0808232', 'C0851285', 'C0868955', 'C0936012', 'C0998265', 'C1136359', 'C1159372', 'C1257890', 'C1275684', 'C1280519', 'C1285572', 'C1306459', 'C1307598', 'C1334534', 'C1417585', 'C1515408', 'C1521840', 'C1521991', 'C1524026', 'C1526988', 'C1547140', 'C1550043', 'C1550176', 'C1550655', 'C1554187', 'C1565489', 'C1704419', 'C1704653', 'C1704735', 'C1705908', 'C1706428', 'C1819994', 'C1860127', 'C1879547', 'C1883633', 'C1948031', 'C1948049', 'C1959595', 'C2338314', 'C2707253', 'C2712083', 'C2717879', 'C3152252', 'C3242710', 'C3244125', 'C3853654', 'C3887504', 'C4014935', 'C4050308', 'C4277689', 'C4281746', 'C4505109', 'C4727342', 'C5205739', 'C5236074', 'C5441846']",A distinct gene module uncouples dysfunction from activation in tumor-infiltrating T cells (batch 4),A distinct gene module uncouples dysfunction from activation in tumor-infiltrating T cells (batch 2)
within_mouse,GSE86028,GSE86031,1.0000000000000002,95,473.546183340552,"['C0002766', 'C0003827', 'C0006826', 'C0007634', 'C0013418', 'C0017296', 'C0017362', 'C0017428', 'C0025360', 'C0025519', 'C0025520', 'C0025545', 'C0030705', 'C0031437', 'C0031847', 'C0032659', 'C0039194', 'C0042769', 'C0079722', 'C0087111', 'C0151317', 'C0175996', 'C0178719', 'C0182953', 'C0205266', 'C0205396', 'C0211547', 'C0211548', 'C0242350', 'C0242613', 'C0242629', 'C0277785', 'C0302189', 'C0370079', 'C0456984', 'C0522506', 'C0552545', 'C0599894', 'C0682581', 'C0808232', 'C0851285', 'C0868955', 'C0936012', 'C0998265', 'C1136359', 'C1159372', 'C1257890', 'C1275684', 'C1280519', 'C1285572', 'C1306459', 'C1307598', 'C1334534', 'C1417585', 'C1515408', 'C1521840', 'C1521991', 'C1524026', 'C1526988', 'C1547140', 'C1550043', 'C1550176', 'C1550655', 'C1554187', 'C1565489', 'C1704419', 'C1704653', 'C1704735', 'C1705908', 'C1706428', 'C1819994', 'C1860127', 'C1879547', 'C1883633', 'C1948031', 'C1948049', 'C1959595', 'C2338314', 'C2707253', 'C2712083', 'C2717879', 'C3152252', 'C3242710', 'C3244125', 'C3853654', 'C3887504', 'C4014935', 'C4050308', 'C4277689', 'C4281746', 'C4505109', 'C4727342', 'C5205739', 'C5236074', 'C5441846']",A distinct gene module uncouples dysfunction from activation in tumor-infiltrating T cells (batch 1),A distinct gene module uncouples dysfunction from activation in tumor-infiltrating T cells (batch 4)
within_mouse,GSE86028,GSE86030,1.0000000000000002,95,473.546183340552,"['C0002766', 'C0003827', 'C0006826', 'C0007634', 'C0013418', 'C0017296', 'C0017362', 'C0017428', 'C0025360', 'C0025519', 'C0025520', 'C0025545', 'C0030705', 'C0031437', 'C0031847', 'C0032659', 'C0039194', 'C0042769', 'C0079722', 'C0087111', 'C0151317', 'C0175996', 'C0178719', 'C0182953', 'C0205266', 'C0205396', 'C0211547', 'C0211548', 'C0242350', 'C0242613', 'C0242629', 'C0277785', 'C0302189', 'C0370079', 'C0456984', 'C0522506', 'C0552545', 'C0599894', 'C0682581', 'C0808232', 'C0851285', 'C0868955', 'C0936012', 'C0998265', 'C1136359', 'C1159372', 'C1257890', 'C1275684', 'C1280519', 'C1285572', 'C1306459', 'C1307598', 'C1334534', 'C1417585', 'C1515408', 'C1521840', 'C1521991', 'C1524026', 'C1526988', 'C1547140', 'C1550043', 'C1550176', 'C1550655', 'C1554187', 'C1565489', 'C1704419', 'C1704653', 'C1704735', 'C1705908', 'C1706428', 'C1819994', 'C1860127', 'C1879547', 'C1883633', 'C1948031', 'C1948049', 'C1959595', 'C2338314', 'C2707253', 'C2712083', 'C2717879', 'C3152252', 'C3242710', 'C3244125', 'C3853654', 'C3887504', 'C4014935', 'C4050308', 'C4277689', 'C4281746', 'C4505109', 'C4727342', 'C5205739', 'C5236074', 'C5441846']",A distinct gene module uncouples dysfunction from activation in tumor-infiltrating T cells (batch 1),A distinct gene module uncouples dysfunction from activation in tumor-infiltrating T cells (batch 3)
