threshold,n_ids,mean_hits_per_id,parent_hit_rate,ancestor_coverage_mean
1.0,472,5.614406779661017,0.6228617974477328,0.42552904380734563
1.5,329,5.240121580547113,0.6146672318779144,0.4263756746282848
2.0,235,4.804255319148936,0.5897771952817824,0.40744887186428375
