ID,term,depth,coverage,n_ancestors,n_ancestors_hit
GSE74639,MONDO_0000376,1,0.0,1,0
GSE84339,MONDO_0000376,1,0.0,1,0
GSE96106,MONDO_0000376,1,0.0,1,0
GSE68795,MONDO_0000376,1,0.0,1,0
GSE34914,MONDO_0000376,1,0.0,1,0
GSE83492,MONDO_0000376,1,0.0,1,0
GSE88943,MONDO_0000376,1,0.0,1,0
GSE73555,MONDO_0000376,1,0.0,1,0
GSE86958,MONDO_0000376,1,0.0,1,0
GSE32726,MONDO_0000376,1,0.0,1,0
GSE85118,MONDO_0000376,1,0.0,1,0
GSE81089,MONDO_0000376,1,0.0,1,0
GSE95558,MONDO_0000376,1,0.0,1,0
GSE70968,MONDO_0000376,1,0.0,1,0
GSE89843,MONDO_0000376,1,0.0,1,0
GSE104854,MONDO_0000376,1,0.0,1,0
GSE36597,MONDO_0000376,1,0.0,1,0
GSE79210,MONDO_0000376,1,0.0,1,0
GSE64513,MONDO_0000376,1,0.0,1,0
GSE94518,MONDO_0000376,1,0.0,1,0
GSE37764,MONDO_0000376,1,0.0,1,0
GSE83888,MONDO_0000376,1,0.0,1,0
GSE83501,MONDO_0000376,1,0.0,1,0
GSE80802,MONDO_0000376,1,0.0,1,0
GSE86874,MONDO_0000376,1,0.0,1,0
GSE79209,MONDO_0000376,1,0.0,1,0
GSE81167,MONDO_0000376,1,0.0,1,0
GSE39121,MONDO_0000376,1,0.0,1,0
GSE84789,MONDO_0000376,1,0.0,1,0
GSE94405,MONDO_0000376,1,0.0,1,0
GSE57681,MONDO_0000376,1,0.0,1,0
GSE68919,MONDO_0000376,1,0.0,1,0
GSE97168,MONDO_0000376,1,0.0,1,0
GSE77219,MONDO_0000376,1,0.0,1,0
GSE90781,MONDO_0000376,1,0.0,1,0
GSE83717,MONDO_0000376,1,0.0,1,0
GSE49155,MONDO_0000376,1,0.0,1,0
GSE86956,MONDO_0000376,1,0.0,1,0
GSE56356,MONDO_0000376,1,0.0,1,0
GSE103016,MONDO_0000376,1,0.0,1,0
GSE99149,MONDO_0000376,1,0.0,1,0
GSE80182,MONDO_0000376,1,0.0,1,0
GSE29006,MONDO_0000376,1,0.0,1,0
GSE52248,MONDO_0000376,1,0.0,1,0
GSE38945,MONDO_0000376,1,0.0,1,0
GSE101558,MONDO_0000376,1,0.0,1,0
GSE56231,MONDO_0000376,1,0.0,1,0
GSE85001,MONDO_0000376,1,0.0,1,0
GSE84852,MONDO_0000376,1,0.0,1,0
GSE74484,MONDO_0000376,1,0.0,1,0
GSE72956,MONDO_0000376,1,0.0,1,0
GSE90728,MONDO_0000376,1,0.0,1,0
GSE72001,MONDO_0000376,1,0.0,1,0
GSE87340,MONDO_0000376,1,0.0,1,0
GSE57148,MONDO_0000376,1,0.0,1,0
GSE81687,MONDO_0000376,1,0.0,1,0
GSE60052,MONDO_0000376,1,0.0,1,0
GSE84776,MONDO_0000376,1,0.0,1,0
GSE74866,MONDO_0000376,1,0.0,1,0
GSE94937,MONDO_0000376,1,0.0,1,0
GSE94555,MONDO_0000376,1,0.0,1,0
GSE86618,MONDO_0000376,1,0.0,1,0
GSE80136,MONDO_0000376,1,0.0,1,0
GSE90729,MONDO_0000376,1,0.0,1,0
GSE47095,MONDO_0000376,1,0.0,1,0
GSE66627,MONDO_0000376,1,0.0,1,0
GSE64741,MONDO_0000376,1,0.0,1,0
GSE61910,MONDO_0000376,1,0.0,1,0
GSE54159,MONDO_0000376,1,0.0,1,0
GSE91061,MONDO_0000376,1,0.0,1,0
GSE93999,MONDO_0000376,1,0.0,1,0
GSE73696,MONDO_0000376,1,0.0,1,0
GSE79668,MONDO_0000376,1,0.0,1,0
GSE122818,MONDO_0000376,1,0.0,1,0
GSE79688,MONDO_0000376,1,0.0,1,0
GSE77422,MONDO_0000376,1,0.0,1,0
GSE56742,MONDO_0000376,1,0.0,1,0
GSE86337,MONDO_0000376,1,0.0,1,0
GSE65420,MONDO_0000376,1,0.0,1,0
GSE97266,MONDO_0000376,1,0.0,1,0
GSE92979,MONDO_0000376,1,0.0,1,0
GSE58135,MONDO_0000376,1,0.0,1,0
GSE63397,MONDO_0000376,1,0.0,1,0
GSE97053,MONDO_0000376,1,0.0,1,0
GSE79669,MONDO_0000376,1,0.0,1,0
GSE104714,MONDO_0000376,1,0.0,1,0
GSE48599,MONDO_0000376,1,0.0,1,0
GSE66556,MONDO_0000376,1,0.0,1,0
GSE79051,MONDO_0000376,1,0.0,1,0
GSE63381,MONDO_0000376,1,0.0,1,0
GSE75602,MONDO_0000376,1,0.0,1,0
GSE99621,MONDO_0000376,1,0.0,1,0
GSE62118,MONDO_0000376,1,0.0,1,0
GSE74230,MONDO_0000376,1,0.0,1,0
GSE99596,MONDO_0000376,1,0.0,1,0
GSE102185,MONDO_0000376,1,0.0,1,0
GSE48213,MONDO_0000376,1,0.0,1,0
GSE44718,MONDO_0000376,1,0.0,1,0
GSE74639,MONDO_0000402,3,0.5,4,2
GSE60052,MONDO_0000402,3,0.5,4,2
GSE96106,MONDO_0000402,3,0.5,4,2
GSE83492,MONDO_0000402,3,0.5,4,2
GSE86958,MONDO_0000402,3,0.5,4,2
GSE34914,MONDO_0000402,3,0.5,4,2
GSE73555,MONDO_0000402,3,0.5,4,2
GSE84339,MONDO_0000402,3,0.75,4,3
GSE70968,MONDO_0000402,3,0.5,4,2
GSE32726,MONDO_0000402,3,0.5,4,2
GSE88943,MONDO_0000402,3,0.5,4,2
GSE94518,MONDO_0000402,3,0.25,4,1
GSE104854,MONDO_0000402,3,0.5,4,2
GSE83888,MONDO_0000402,3,0.25,4,1
GSE83501,MONDO_0000402,3,0.0,4,0
GSE64513,MONDO_0000402,3,0.25,4,1
GSE36597,MONDO_0000402,3,0.25,4,1
GSE87087,MONDO_0000548,3,0.8333333333333334,6,5
GSE62093,MONDO_0000548,3,0.6666666666666666,6,4
GSE79572,MONDO_0000548,3,0.8333333333333334,6,5
GSE97388,MONDO_0000548,3,0.6666666666666666,6,4
GSE101972,MONDO_0000548,3,0.8333333333333334,6,5
GSE71340,MONDO_0000548,3,0.8333333333333334,6,5
GSE70073,MONDO_0000548,3,0.8333333333333334,6,5
GSE85579,MONDO_0000616,4,0.8333333333333334,6,5
GSE58135,MONDO_0000616,4,0.8333333333333334,6,5
GSE52194,MONDO_0000616,4,0.8333333333333334,6,5
GSE94493,MONDO_0000616,4,0.8333333333333334,6,5
GSE48213,MONDO_0000616,4,0.8333333333333334,6,5
GSE99060,MONDO_0000616,4,0.8333333333333334,6,5
GSE95304,MONDO_0000616,4,0.8333333333333334,6,5
GSE75130,MONDO_0000616,4,0.8333333333333334,6,5
GSE47462,MONDO_0000616,4,0.8333333333333334,6,5
GSE75688,MONDO_0000616,4,0.8333333333333334,6,5
GSE73527,MONDO_0000616,4,0.8333333333333334,6,5
GSE78011,MONDO_0000616,4,0.6666666666666666,6,4
GSE93057,MONDO_0000616,4,0.8333333333333334,6,5
GSE74417,MONDO_0000616,4,0.6666666666666666,6,4
GSE89225,MONDO_0000616,4,0.6666666666666666,6,4
GSE63582,MONDO_0000616,4,0.6666666666666666,6,4
GSE76433,MONDO_0000616,4,0.6666666666666666,6,4
GSE53532,MONDO_0000616,4,0.8333333333333334,6,5
GSE78918,MONDO_0000616,4,0.6666666666666666,6,4
GSE40049,MONDO_0000616,4,0.8333333333333334,6,5
GSE68358,MONDO_0000616,4,0.8333333333333334,6,5
GSE52643,MONDO_0000616,4,0.8333333333333334,6,5
GSE71960,MONDO_0000616,4,0.6666666666666666,6,4
GSE78285,MONDO_0000616,4,0.8333333333333334,6,5
GSE81162,MONDO_0000616,4,0.6666666666666666,6,4
GSE33776,MONDO_0000616,4,0.6666666666666666,6,4
GSE96860,MONDO_0000616,4,0.6666666666666666,6,4
GSE90519,MONDO_0000616,4,0.6666666666666666,6,4
GSE80297,MONDO_0000616,4,0.8333333333333334,6,5
GSE95293,MONDO_0000616,4,0.6666666666666666,6,4
GSE42948,MONDO_0000616,4,0.8333333333333334,6,5
GSE59810,MONDO_0000616,4,0.5,6,3
GSE125802,MONDO_0000616,4,0.6666666666666666,6,4
GSE72524,MONDO_0000616,4,0.6666666666666666,6,4
GSE58708,MONDO_0000616,4,0.8333333333333334,6,5
GSE76453,MONDO_0000616,4,0.6666666666666666,6,4
GSE78527,MONDO_0000616,4,0.6666666666666666,6,4
GSE44052,MONDO_0000616,4,0.6666666666666666,6,4
GSE73526,MONDO_0000616,4,0.6666666666666666,6,4
GSE95375,MONDO_0000616,4,0.6666666666666666,6,4
GSE61727,MONDO_0000616,4,0.6666666666666666,6,4
GSE68815,MONDO_0000616,4,0.6666666666666666,6,4
GSE64367,MONDO_0000616,4,0.6666666666666666,6,4
GSE64590,MONDO_0000616,4,0.8333333333333334,6,5
GSE56022,MONDO_0000616,4,0.6666666666666666,6,4
GSE85557,MONDO_0000616,4,0.0,6,0
GSE100925,MONDO_0000616,4,0.6666666666666666,6,4
GSE70404,MONDO_0000616,4,0.6666666666666666,6,4
GSE37918,MONDO_0000616,4,0.6666666666666666,6,4
GSE51827,MONDO_0000616,4,0.8333333333333334,6,5
GSE29119,MONDO_0000616,4,0.8333333333333334,6,5
GSE99596,MONDO_0000616,4,0.8333333333333334,6,5
GSE43726,MONDO_0000616,4,0.6666666666666666,6,4
GSE103850,MONDO_0000616,4,0.8333333333333334,6,5
GSE56882,MONDO_0000616,4,0.6666666666666666,6,4
GSE92910,MONDO_0000616,4,0.6666666666666666,6,4
GSE77179,MONDO_0000616,4,0.6666666666666666,6,4
GSE84577,MONDO_0000616,4,0.6666666666666666,6,4
GSE45732,MONDO_0000616,4,0.6666666666666666,6,4
GSE80722,MONDO_0000616,4,0.6666666666666666,6,4
GSE92943,MONDO_0000616,4,0.6666666666666666,6,4
GSE74718,MONDO_0000616,4,0.6666666666666666,6,4
GSE107762,MONDO_0000616,4,0.6666666666666666,6,4
GSE73370,MONDO_0000616,4,0.8333333333333334,6,5
GSE73857,MONDO_0000616,4,0.6666666666666666,6,4
GSE78167,MONDO_0000616,4,0.8333333333333334,6,5
GSE74981,MONDO_0000616,4,0.6666666666666666,6,4
GSE59531,MONDO_0000616,4,0.6666666666666666,6,4
GSE75168,MONDO_0000616,4,0.6666666666666666,6,4
GSE84054,MONDO_0000616,4,0.8333333333333334,6,5
GSE45202,MONDO_0000616,4,0.6666666666666666,6,4
GSE75741,MONDO_0000616,4,0.6666666666666666,6,4
GSE55807,MONDO_0000616,4,0.6666666666666666,6,4
GSE75742,MONDO_0000616,4,0.6666666666666666,6,4
GSE95299,MONDO_0000616,4,0.6666666666666666,6,4
GSE87517,MONDO_0000616,4,0.8333333333333334,6,5
GSE58379,MONDO_0000616,4,0.6666666666666666,6,4
GSE74031,MONDO_0000616,4,0.6666666666666666,6,4
GSE80333,MONDO_0000616,4,0.8333333333333334,6,5
GSE53300,MONDO_0000616,4,0.6666666666666666,6,4
GSE114725,MONDO_0000616,4,0.6666666666666666,6,4
GSE67295,MONDO_0000616,4,0.6666666666666666,6,4
GSE57914,MONDO_0000616,4,0.6666666666666666,6,4
GSE40591,MONDO_0000616,4,0.6666666666666666,6,4
GSE63721,MONDO_0000616,4,0.6666666666666666,6,4
GSE93562,MONDO_0000616,4,0.6666666666666666,6,4
GSE80098,MONDO_0000616,4,0.6666666666666666,6,4
GSE99479,MONDO_0000616,4,0.6666666666666666,6,4
GSE45419,MONDO_0000616,4,0.6666666666666666,6,4
GSE55005,MONDO_0000616,4,0.6666666666666666,6,4
GSE83277,MONDO_0000616,4,0.6666666666666666,6,4
GSE71012,MONDO_0000616,4,0.6666666666666666,6,4
GSE99626,MONDO_0000616,4,0.6666666666666666,6,4
GSE60182,MONDO_0000616,4,0.8333333333333334,6,5
GSE93636,MONDO_0000616,4,0.6666666666666666,6,4
GSE69125,MONDO_0000616,4,0.6666666666666666,6,4
GSE81620,MONDO_0000616,4,0.6666666666666666,6,4
GSE69114,MONDO_0000616,4,0.6666666666666666,6,4
GSE103001,MONDO_0000616,4,0.6666666666666666,6,4
GSE79586,MONDO_0000616,4,0.6666666666666666,6,4
GSE38790,MONDO_0000616,4,0.6666666666666666,6,4
GSE62966,MONDO_0000616,4,0.6666666666666666,6,4
GSE68228,MONDO_0000616,4,0.6666666666666666,6,4
GSE87169,MONDO_0000616,4,0.6666666666666666,6,4
GSE75664,MONDO_0000616,4,0.6666666666666666,6,4
GSE22917,MONDO_0000616,4,0.6666666666666666,6,4
GSE58135,MONDO_0000618,4,0.8333333333333334,6,5
GSE85579,MONDO_0000618,4,0.8333333333333334,6,5
GSE52194,MONDO_0000618,4,0.8333333333333334,6,5
GSE94493,MONDO_0000618,4,0.8333333333333334,6,5
GSE48213,MONDO_0000618,4,0.8333333333333334,6,5
GSE99060,MONDO_0000618,4,0.8333333333333334,6,5
GSE95304,MONDO_0000618,4,0.8333333333333334,6,5
GSE93057,MONDO_0000618,4,0.8333333333333334,6,5
GSE74417,MONDO_0000618,4,0.6666666666666666,6,4
GSE89225,MONDO_0000618,4,0.6666666666666666,6,4
GSE47462,MONDO_0000618,4,0.8333333333333334,6,5
GSE78011,MONDO_0000618,4,0.6666666666666666,6,4
GSE75688,MONDO_0000618,4,0.8333333333333334,6,5
GSE73527,MONDO_0000618,4,0.8333333333333334,6,5
GSE52643,MONDO_0000618,4,0.8333333333333334,6,5
GSE76433,MONDO_0000618,4,0.6666666666666666,6,4
GSE75130,MONDO_0000618,4,0.8333333333333334,6,5
GSE40049,MONDO_0000618,4,0.8333333333333334,6,5
GSE80297,MONDO_0000618,4,0.8333333333333334,6,5
GSE96860,MONDO_0000618,4,0.6666666666666666,6,4
GSE33776,MONDO_0000618,4,0.6666666666666666,6,4
GSE95293,MONDO_0000618,4,0.6666666666666666,6,4
GSE42948,MONDO_0000618,4,0.8333333333333334,6,5
GSE63582,MONDO_0000618,4,0.6666666666666666,6,4
GSE72524,MONDO_0000618,4,0.6666666666666666,6,4
GSE58708,MONDO_0000618,4,0.8333333333333334,6,5
GSE44052,MONDO_0000618,4,0.6666666666666666,6,4
GSE78527,MONDO_0000618,4,0.6666666666666666,6,4
GSE76453,MONDO_0000618,4,0.6666666666666666,6,4
GSE78918,MONDO_0000618,4,0.6666666666666666,6,4
GSE73526,MONDO_0000618,4,0.6666666666666666,6,4
GSE125802,MONDO_0000618,4,0.6666666666666666,6,4
GSE100925,MONDO_0000618,4,0.6666666666666666,6,4
GSE71960,MONDO_0000618,4,0.6666666666666666,6,4
GSE61727,MONDO_0000618,4,0.6666666666666666,6,4
GSE64367,MONDO_0000618,4,0.6666666666666666,6,4
GSE68815,MONDO_0000618,4,0.6666666666666666,6,4
GSE90519,MONDO_0000618,4,0.6666666666666666,6,4
GSE59810,MONDO_0000618,4,0.5,6,3
GSE51827,MONDO_0000618,4,0.8333333333333334,6,5
GSE80722,MONDO_0000618,4,0.6666666666666666,6,4
GSE70404,MONDO_0000618,4,0.6666666666666666,6,4
GSE37918,MONDO_0000618,4,0.6666666666666666,6,4
GSE29119,MONDO_0000618,4,0.8333333333333334,6,5
GSE68358,MONDO_0000618,4,0.8333333333333334,6,5
GSE99596,MONDO_0000618,4,0.8333333333333334,6,5
GSE81162,MONDO_0000618,4,0.6666666666666666,6,4
GSE43726,MONDO_0000618,4,0.6666666666666666,6,4
GSE92910,MONDO_0000618,4,0.6666666666666666,6,4
GSE45732,MONDO_0000618,4,0.6666666666666666,6,4
GSE95375,MONDO_0000618,4,0.6666666666666666,6,4
GSE56882,MONDO_0000618,4,0.6666666666666666,6,4
GSE103850,MONDO_0000618,4,0.8333333333333334,6,5
GSE45419,MONDO_0000618,4,0.6666666666666666,6,4
GSE77179,MONDO_0000618,4,0.6666666666666666,6,4
GSE56022,MONDO_0000618,4,0.6666666666666666,6,4
GSE84577,MONDO_0000618,4,0.6666666666666666,6,4
GSE92943,MONDO_0000618,4,0.6666666666666666,6,4
GSE107762,MONDO_0000618,4,0.6666666666666666,6,4
GSE74718,MONDO_0000618,4,0.6666666666666666,6,4
GSE80333,MONDO_0000618,4,0.8333333333333334,6,5
GSE74981,MONDO_0000618,4,0.6666666666666666,6,4
GSE75168,MONDO_0000618,4,0.6666666666666666,6,4
GSE60182,MONDO_0000618,4,0.8333333333333334,6,5
GSE67295,MONDO_0000618,4,0.6666666666666666,6,4
GSE75741,MONDO_0000618,4,0.6666666666666666,6,4
GSE45202,MONDO_0000618,4,0.6666666666666666,6,4
GSE75742,MONDO_0000618,4,0.6666666666666666,6,4
GSE93562,MONDO_0000618,4,0.6666666666666666,6,4
GSE53532,MONDO_0000618,4,0.8333333333333334,6,5
GSE58379,MONDO_0000618,4,0.6666666666666666,6,4
GSE114725,MONDO_0000618,4,0.6666666666666666,6,4
GSE74031,MONDO_0000618,4,0.6666666666666666,6,4
GSE71012,MONDO_0000618,4,0.6666666666666666,6,4
GSE57914,MONDO_0000618,4,0.6666666666666666,6,4
GSE95299,MONDO_0000618,4,0.6666666666666666,6,4
GSE85557,MONDO_0000618,4,0.0,6,0
GSE40591,MONDO_0000618,4,0.6666666666666666,6,4
GSE87517,MONDO_0000618,4,0.8333333333333334,6,5
GSE99479,MONDO_0000618,4,0.6666666666666666,6,4
GSE55807,MONDO_0000618,4,0.6666666666666666,6,4
GSE73857,MONDO_0000618,4,0.6666666666666666,6,4
GSE80098,MONDO_0000618,4,0.6666666666666666,6,4
GSE55005,MONDO_0000618,4,0.6666666666666666,6,4
GSE83277,MONDO_0000618,4,0.6666666666666666,6,4
GSE53300,MONDO_0000618,4,0.6666666666666666,6,4
GSE78285,MONDO_0000618,4,0.8333333333333334,6,5
GSE93636,MONDO_0000618,4,0.6666666666666666,6,4
GSE62966,MONDO_0000618,4,0.6666666666666666,6,4
GSE69125,MONDO_0000618,4,0.6666666666666666,6,4
GSE79586,MONDO_0000618,4,0.6666666666666666,6,4
GSE81620,MONDO_0000618,4,0.6666666666666666,6,4
GSE63721,MONDO_0000618,4,0.6666666666666666,6,4
GSE69114,MONDO_0000618,4,0.6666666666666666,6,4
GSE73370,MONDO_0000618,4,0.8333333333333334,6,5
GSE38790,MONDO_0000618,4,0.6666666666666666,6,4
GSE78167,MONDO_0000618,4,0.8333333333333334,6,5
GSE68228,MONDO_0000618,4,0.6666666666666666,6,4
GSE87169,MONDO_0000618,4,0.6666666666666666,6,4
GSE30290,MONDO_0000618,4,0.6666666666666666,6,4
GSE22917,MONDO_0000618,4,0.6666666666666666,6,4
GSE28866,MONDO_0000618,4,0.8333333333333334,6,5
GSE36266,MONDO_0000618,4,0.6666666666666666,6,4
GSE75367,MONDO_0000618,4,0.8333333333333334,6,5
GSE85857,MONDO_0000618,4,0.6666666666666666,6,4
GSE45335,MONDO_0000618,4,0.6666666666666666,6,4
GSE57931,MONDO_0000618,4,0.6666666666666666,6,4
GSE87701,MONDO_0000618,4,0.6666666666666666,6,4
GSE51428,MONDO_0000618,4,0.6666666666666666,6,4
GSE57243,MONDO_0000618,4,0.6666666666666666,6,4
GSE103001,MONDO_0000618,4,0.6666666666666666,6,4
GSE41245,MONDO_0000618,4,0.6666666666666666,6,4
GSE75664,MONDO_0000618,4,0.6666666666666666,6,4
GSE75369,MONDO_0000618,4,0.6666666666666666,6,4
GSE86159,MONDO_0000618,4,0.6666666666666666,6,4
GSE63452,MONDO_0000618,4,0.6666666666666666,6,4
GSE83611,MONDO_0000618,4,0.6666666666666666,6,4
GSE89205,MONDO_0000618,4,0.6666666666666666,6,4
GSE71862,MONDO_0000618,4,0.6666666666666666,6,4
GSE25291,MONDO_0000618,4,0.6666666666666666,6,4
GSE25932,MONDO_0000618,4,0.6666666666666666,6,4
GSE84054,MONDO_0000618,4,0.8333333333333334,6,5
GSE75070,MONDO_0000618,4,0.6666666666666666,6,4
GSE101927,MONDO_0000618,4,0.6666666666666666,6,4
GSE58326,MONDO_0000618,4,0.6666666666666666,6,4
GSE59531,MONDO_0000618,4,0.6666666666666666,6,4
GSE71203,MONDO_0000618,4,0.6666666666666666,6,4
GSE100669,MONDO_0000618,4,0.8333333333333334,6,5
GSE46164,MONDO_0000621,1,0.0,1,0
GSE46718,MONDO_0000621,1,0.0,1,0
GSE101480,MONDO_0000621,1,0.0,1,0
GSE62190,MONDO_0000621,1,0.0,1,0
GSE66917,MONDO_0000621,1,0.0,1,0
GSE52656,MONDO_0000621,1,0.0,1,0
GSE49642,MONDO_0000621,1,0.0,1,0
GSE92744,MONDO_0000621,1,0.0,1,0
GSE84944,MONDO_0000621,1,0.0,1,0
GSE94461,MONDO_0000621,1,0.0,1,0
GSE71800,MONDO_0000621,1,0.0,1,0
GSE72061,MONDO_0000621,1,0.0,1,0
GSE81328,MONDO_0000621,1,0.0,1,0
GSE71840,MONDO_0000621,1,0.0,1,0
GSE97443,MONDO_0000621,1,0.0,1,0
GSE72041,MONDO_0000621,1,0.0,1,0
GSE42146,MONDO_0000621,1,0.0,1,0
GSE71686,MONDO_0000621,1,0.0,1,0
GSE71689,MONDO_0000621,1,0.0,1,0
GSE62852,MONDO_0000621,1,0.0,1,0
GSE74928,MONDO_0000621,1,0.0,1,0
GSE63646,MONDO_0000621,1,0.0,1,0
GSE98310,MONDO_0000621,1,0.0,1,0
GSE85107,MONDO_0000621,1,0.0,1,0
GSE89511,MONDO_0000621,1,0.0,1,0
GSE108003,MONDO_0000621,1,0.0,1,0
GSE114885,MONDO_0000621,1,0.0,1,0
GSE57478,MONDO_0000621,1,0.0,1,0
GSE76312,MONDO_0000621,1,0.0,1,0
GSE86151,MONDO_0000621,1,0.0,1,0
GSE89777,MONDO_0000621,1,0.0,1,0
GSE81062,MONDO_0000621,1,0.0,1,0
GSE86506,MONDO_0000621,1,0.0,1,0
GSE85008,MONDO_0000621,1,0.0,1,0
GSE87285,MONDO_0000621,1,0.0,1,0
GSE46056,MONDO_0000621,1,0.0,1,0
GSE109673,MONDO_0000621,1,0.0,1,0
GSE48843,MONDO_0000621,1,0.0,1,0
GSE68925,MONDO_0000621,1,0.0,1,0
GSE65235,MONDO_0000621,1,0.0,1,0
GSE71740,MONDO_0000621,1,0.0,1,0
GSE83660,MONDO_0000621,1,0.0,1,0
GSE94344,MONDO_0000621,1,0.0,1,0
GSE60065,MONDO_0000621,1,0.0,1,0
GSE63485,MONDO_0000621,1,0.0,1,0
GSE99293,MONDO_0000621,1,0.0,1,0
GSE54478,MONDO_0000621,1,0.0,1,0
GSE84359,MONDO_0000621,1,0.0,1,0
GSE53665,MONDO_0000621,1,0.0,1,0
GSE82117,MONDO_0000621,1,0.0,1,0
GSE83712,MONDO_0000621,1,0.0,1,0
GSE62000,MONDO_0000621,1,0.0,1,0
GSE61999,MONDO_0000621,1,0.0,1,0
GSE67540,MONDO_0000621,1,0.0,1,0
GSE71541,MONDO_0000621,1,0.0,1,0
GSE43834,MONDO_0000621,1,0.0,1,0
GSE94827,MONDO_0000621,1,0.0,1,0
GSE101923,MONDO_0000621,1,0.0,1,0
GSE76464,MONDO_0000621,1,0.0,1,0
GSE49601,MONDO_0000621,1,0.0,1,0
GSE67519,MONDO_0000621,1,0.0,1,0
GSE76747,MONDO_0000621,1,0.0,1,0
GSE75215,MONDO_0000621,1,0.0,1,0
GSE57982,MONDO_0000621,1,0.0,1,0
GSE74246,MONDO_0000621,1,0.0,1,0
GSE80774,MONDO_0000621,1,0.0,1,0
GSE93395,MONDO_0000621,1,0.0,1,0
GSE99356,MONDO_0000621,1,0.0,1,0
GSE76978,MONDO_0000621,1,0.0,1,0
GSE69678,MONDO_0000621,1,0.0,1,0
GSE77946,MONDO_0000621,1,0.0,1,0
GSE85020,MONDO_0000621,1,0.0,1,0
GSE34740,MONDO_0000621,1,0.0,1,0
GSE71414,MONDO_0000621,1,0.0,1,0
GSE71100,MONDO_0000621,1,0.0,1,0
GSE79872,MONDO_0000621,1,0.0,1,0
GSE79871,MONDO_0000621,1,0.0,1,0
GSE70959,MONDO_0000621,1,0.0,1,0
GSE36866,MONDO_0000621,1,0.0,1,0
GSE64317,MONDO_0000621,1,0.0,1,0
GSE97323,MONDO_0000621,1,0.0,1,0
GSE46044,MONDO_0000621,1,0.0,1,0
GSE76931,MONDO_0000621,1,0.0,1,0
GSE103567,MONDO_0000621,1,0.0,1,0
GSE71299,MONDO_0000621,1,0.0,1,0
GSE62121,MONDO_0000621,1,0.0,1,0
GSE83772,MONDO_0000621,1,0.0,1,0
GSE92494,MONDO_0000621,1,0.0,1,0
GSE79044,MONDO_0000621,1,0.0,1,0
GSE87585,MONDO_0000621,1,0.0,1,0
GSE98623,MONDO_0000621,1,0.0,1,0
GSE73893,MONDO_0000621,1,0.0,1,0
GSE79820,MONDO_0000621,1,0.0,1,0
GSE76203,MONDO_0000621,1,0.0,1,0
GSE78930,MONDO_0000621,1,0.0,1,0
GSE87055,MONDO_0000621,1,0.0,1,0
GSE60477,MONDO_0000621,1,0.0,1,0
GSE95131,MONDO_0000621,1,0.0,1,0
GSE56689,MONDO_0000621,1,0.0,1,0
GSE47997,MONDO_0000621,1,0.0,1,0
GSE69622,MONDO_0000621,1,0.0,1,0
GSE56691,MONDO_0000621,1,0.0,1,0
GSE85187,MONDO_0000621,1,0.0,1,0
GSE74999,MONDO_0000621,1,0.0,1,0
GSE96634,MONDO_0000621,1,0.0,1,0
GSE93877,MONDO_0000621,1,0.0,1,0
GSE68538,MONDO_0000621,1,0.0,1,0
GSE93627,MONDO_0000621,1,0.0,1,0
GSE83142,MONDO_0000621,1,0.0,1,0
GSE81443,MONDO_0000621,1,0.0,1,0
GSE43603,MONDO_0000621,1,0.0,1,0
GSE99825,MONDO_0000621,1,0.0,1,0
GSE46164,MONDO_0000637,1,0.0,1,0
GSE46718,MONDO_0000637,1,0.0,1,0
GSE101480,MONDO_0000637,1,0.0,1,0
GSE92744,MONDO_0000637,1,0.0,1,0
GSE94461,MONDO_0000637,1,0.0,1,0
GSE71800,MONDO_0000637,1,0.0,1,0
GSE49642,MONDO_0000637,1,0.0,1,0
GSE62190,MONDO_0000637,1,0.0,1,0
GSE52656,MONDO_0000637,1,0.0,1,0
GSE66917,MONDO_0000637,1,0.0,1,0
GSE72061,MONDO_0000637,1,0.0,1,0
GSE84944,MONDO_0000637,1,0.0,1,0
GSE72041,MONDO_0000637,1,0.0,1,0
GSE71840,MONDO_0000637,1,0.0,1,0
GSE71686,MONDO_0000637,1,0.0,1,0
GSE71689,MONDO_0000637,1,0.0,1,0
GSE42146,MONDO_0000637,1,0.0,1,0
GSE81328,MONDO_0000637,1,0.0,1,0
GSE97443,MONDO_0000637,1,0.0,1,0
GSE63646,MONDO_0000637,1,0.0,1,0
GSE62852,MONDO_0000637,1,0.0,1,0
GSE98310,MONDO_0000637,1,0.0,1,0
GSE85107,MONDO_0000637,1,0.0,1,0
GSE108003,MONDO_0000637,1,0.0,1,0
GSE89777,MONDO_0000637,1,0.0,1,0
GSE76312,MONDO_0000637,1,0.0,1,0
GSE86506,MONDO_0000637,1,0.0,1,0
GSE86151,MONDO_0000637,1,0.0,1,0
GSE46056,MONDO_0000637,1,0.0,1,0
GSE81062,MONDO_0000637,1,0.0,1,0
GSE48843,MONDO_0000637,1,0.0,1,0
GSE87285,MONDO_0000637,1,0.0,1,0
GSE74928,MONDO_0000637,1,0.0,1,0
GSE65235,MONDO_0000637,1,0.0,1,0
GSE85008,MONDO_0000637,1,0.0,1,0
GSE60065,MONDO_0000637,1,0.0,1,0
GSE71740,MONDO_0000637,1,0.0,1,0
GSE68925,MONDO_0000637,1,0.0,1,0
GSE54478,MONDO_0000637,1,0.0,1,0
GSE63485,MONDO_0000637,1,0.0,1,0
GSE94344,MONDO_0000637,1,0.0,1,0
GSE84359,MONDO_0000637,1,0.0,1,0
GSE83660,MONDO_0000637,1,0.0,1,0
