ID,mondo_id,prob,log2(prob/prior),related_words,top1_score,top2_score,top_gap,species
GSE89008,MONDO_0024352,0.2616560254145278,5.253095460027347,"avietnam120304,h1n1,h3n2,h5n1,infection,influenza,points,respiratory,time,virus",5.253095460027347,4.572850404798049,0.6802450552292978,human
GSE89049,MONDO_0005087,0.1181987527696655,0.5759102032743858,"airway,allergen,cell,epithelial,inflammatory,lung,macrophages,response,tissue",0.5759102032743858,0.3771940800903897,0.19871612318399612,human
GSE89057,MONDO_0005084,0.0776075016494351,0.3118186232675876,"control,cortical,function,gene,genes,human,neuronal,neurons",0.3118186232675876,0.296844141189252,0.014974482078335571,human
GSE89062,MONDO_0015653,0.0045152144999647,0.1367882034840218,temporal,0.1367882034840218,0.1157024936724141,0.021085709811607692,human
GSE89063,MONDO_0005151,0.2061096684564593,0.7958314288250536,"development,glucose,hepatic,hepatocytes,insulin,liver,nonalcoholic,pathway,primary,sensitivity,signature,steatohepatitis,system",0.7958314288250536,0.6748452217294738,0.12098620709557983,human
GSE89110,MONDO_0006181,0.1188791918926255,0.7679918059493742,"cancer,cell,cells,growth,metabolic,metabolism,p53,promoter,regulates,silencing",0.7679918059493742,0.6766154062484444,0.09137639970092981,human
GSE89115,MONDO_0021095,0.1915531261293036,2.6511370114491943,"alphasynuclein,asyn,cells,control,disease,dopaminergic,expressing,human,luhmes,neuronal,parkinsons,pd",2.6511370114491943,2.6510123520035487,0.00012465944564565845,human
GSE89122,MONDO_0005240,0.0322487284740079,0.6802597133150992,"carcinoma,kidney,tissue,tumors",0.6802597133150992,0.5695884058967315,0.11067130741836761,human
GSE89124,MONDO_0024634,0.1819750372626769,1.800104211476248,"colon,differentially,response,total,treated",1.800104211476248,1.715329826571856,0.08477438490439204,human
GSE89127,MONDO_0002516,0.24851740521283,1.2169030379697354,"cancer,cancers,cell,cells,rnaseq,types",1.2169030379697354,1.195933902591665,0.020969135378070325,human
GSE89134,MONDO_0021681,0.0160809447449301,0.2949080812347922,"cd8,cells",0.2949080812347922,0.2832613281577207,0.01164675307707147,human
GSE89140,MONDO_0015756,0.0919487535255254,0.815265574081093,"rbm25,splicing",0.815265574081093,0.7801305765914074,0.035134997489685627,human
GSE89152,MONDO_0003274,0.2469190799242919,1.071775655318708,"breast,cancer,cell,cells,emt,epithelial,mcf10a,metastasis,treatment",1.071775655318708,0.9212082721372576,0.15056738318145046,human
GSE89154,MONDO_0024331,0.0595205183211982,1.5637369198558797,"cells,performed,proscillaridin,rnaseq,treated,yb5",1.5637369198558797,1.5439758223059594,0.01976109754992028,human
GSE89179,MONDO_0002249,0.0018857751066093,0.4690096018158814,et,0.4690096018158814,0.3992644618200691,0.06974513999581233,human
GSE89182,MONDO_0003274,0.148249117370058,0.3357608500709331,"breast,cancer,cell,lung,metastasis,ncoa3,yap",0.3357608500709331,0.1851695694199531,0.15059128065098,human
GSE89189,MONDO_0005574,0.1413020081366301,2.298071488884711,"ad,adrelated,alzheimers,brain,disease,diseases,human,microglia,microglial,synaptic,tau",2.298071488884711,2.1703458597799195,0.12772562910479168,human
GSE89205,MONDO_0007254,0.3912335910985602,2.4962067192315955,"breast,cancer,mda231d,treated",2.4962067192315955,2.2177532470818417,0.2784534721497538,human
GSE89223,MONDO_0005159,0.1184499736066896,3.949753185151764,"cancer,bph,prostate,tissue",3.949753185151764,3.2132239199885806,0.7365292651631834,human
GSE89225,MONDO_0004989,0.7112480412495557,4.646663655622873,"breast,cancer",4.646663655622873,4.112189328360237,0.534474327262636,human
GSE89226,MONDO_0021259,0.0759829090555204,1.7487971855023237,"androgen,ar,cancer,cell,cells,enzalutamide,lines,prostate,receptor,tumor",1.7487971855023237,1.7485557197162578,0.00024146578606587532,human
GSE89232,MONDO_0011996,0.0178656019899661,0.1285874460255153,"cells,individual,rnaseq",0.1285874460255153,0.1280687723342873,0.0005186736912280165,human
GSE89234,MONDO_0011996,0.0200696870631576,0.2964210406226725,"cells,proton,rnaseq",0.2964210406226725,0.0063935178645909,0.2900275227580816,human
GSE89235,MONDO_0011996,0.020104945329814,0.2989533320954481,"cells,proton,rnaseq",0.2989533320954481,0.0063935178645909,0.2925598142308572,human
GSE89339,MONDO_0018905,0.0633352357736143,3.066523977894537,dlbcl,3.066523977894537,2.0770815190620726,0.9894424588324644,human
GSE89365,MONDO_0004988,0.009380972928978,0.183852928259752,"breast,carcinoma",0.183852928259752,0.1720377349687155,0.011815193291036502,human
GSE89367,MONDO_0004988,0.0093956593009543,0.1861097717746345,"breast,carcinoma",0.1861097717746345,0.1741116615822945,0.011998110192340011,human
GSE89368,MONDO_0004988,0.009380972928978,0.183852928259752,"breast,carcinoma",0.183852928259752,0.1720377349687155,0.011815193291036502,human
GSE89385,MONDO_0005082,0.0035121746085311,0.0150016967464957,"cancer,cdk,cyclin",0.0150016967464957,0.0008938698145071,0.014107826931988601,human
