ID,child,parent,child_score,parent_score,delta,child_gt_parent
GSE95782,MONDO_0002691,MONDO_0021069,1.1299016218457965,0.7949524557205403,0.33494916612525616,True
GSE90697,MONDO_0002691,MONDO_0002516,1.1118402966242076,-0.0992831353234498,1.2111234319476574,True
GSE90697,MONDO_0002691,MONDO_0021069,1.1118402966242076,0.933643309249752,0.17819698737445555,True
GSE103880,MONDO_0002691,MONDO_0002516,1.1062245480384605,0.5669447063584708,0.5392798416799897,True
GSE103880,MONDO_0002691,MONDO_0021069,1.1062245480384605,0.6750127382738748,0.43121180976458573,True
GSE95260,MONDO_0002691,MONDO_0002516,1.1030894349119809,0.4720490578192038,0.631040377092777,True
GSE95260,MONDO_0002691,MONDO_0021069,1.1030894349119809,0.7056287455126595,0.39746068939932133,True
GSE76771,MONDO_0002691,MONDO_0002516,1.095442174330562,0.4033707724703649,0.6920714018601971,True
GSE76771,MONDO_0002691,MONDO_0021069,1.095442174330562,0.7005069336430625,0.3949352406874995,True
GSE99619,MONDO_0002691,MONDO_0002516,1.0786139244060675,0.4673434776180457,0.6112704467880219,True
GSE99619,MONDO_0002691,MONDO_0021069,1.0786139244060675,0.6572973495335271,0.4213165748725404,True
GSE41082,MONDO_0002691,MONDO_0002516,1.073756656784972,0.3127265078776532,0.7610301489073187,True
GSE41082,MONDO_0002691,MONDO_0021069,1.073756656784972,0.6276833611717156,0.44607329561325626,True
GSE50554,MONDO_0002691,MONDO_0002516,1.0577602735137217,0.4473419905560416,0.6104182829576801,True
GSE50554,MONDO_0002691,MONDO_0021069,1.0577602735137217,0.5913327454668724,0.4664275280468493,True
GSE39851,MONDO_0002691,MONDO_0002516,1.0279027680140995,0.3736941033615879,0.6542086646525116,True
GSE39851,MONDO_0002691,MONDO_0021069,1.0279027680140995,0.8615605829748278,0.16634218503927167,True
GSE90459,MONDO_0002714,MONDO_0005872,4.323836446501267,4.115836294936458,0.2080001515648089,True
GSE46688,MONDO_0002714,MONDO_0005872,3.988539217326247,3.785683198636957,0.20285601868929026,True
GSE102345,MONDO_0002714,MONDO_0005872,3.926149442418894,3.66051801498449,0.26563142743440427,True
GSE79437,MONDO_0002714,MONDO_0005872,3.914160061256957,3.692122800779393,0.22203726047756422,True
GSE75589,MONDO_0002714,MONDO_0005872,3.5665926774969674,3.355649434238591,0.21094324325837643,True
GSE75300,MONDO_0002714,MONDO_0005872,3.4535101015130105,3.301944220864026,0.15156588064898457,True
GSE71493,MONDO_0002714,MONDO_0005872,3.2781026236289867,3.0222665908371944,0.25583603279179234,True
GSE80087,MONDO_0002714,MONDO_0005872,3.115024940463164,2.8327667102045706,0.2822582302585932,True
GSE65831,MONDO_0002714,MONDO_0005872,3.078320004899256,2.876498404455959,0.20182160044329667,True
GSE76184,MONDO_0002714,MONDO_0005872,2.670126072220221,2.5612937100751845,0.10883236214503667,True
GSE94239,MONDO_0002714,MONDO_0005872,2.636535525396002,2.4409251182190363,0.19561040717696576,True
GSE63853,MONDO_0002714,MONDO_0005872,2.440100433322725,2.3029177206937854,0.13718271262893955,True
GSE64411,MONDO_0002714,MONDO_0005872,2.194121761675089,2.135475873855803,0.05864588781928637,True
GSE73127,MONDO_0002714,MONDO_0005872,1.8068964931624905,1.8090145510606104,-0.0021180578981199183,False
GSE79889,MONDO_0002714,MONDO_0005872,1.7888266570703748,1.8186764376836488,-0.029849780613274035,False
GSE73447,MONDO_0002714,MONDO_0005872,1.4653796783956758,1.3503052962507966,0.1150743821448792,True
GSE100464,MONDO_0002714,MONDO_0005872,1.3546461836269834,1.3680276636203923,-0.013381479993408885,False
GSE60226,MONDO_0002715,MONDO_0001416,1.7472690146195116,0.9741874213648232,0.7730815932546884,True
GSE68472,MONDO_0002752,MONDO_0005140,2.4105558156296487,2.716884782447285,-0.30632896681763633,False
GSE68472,MONDO_0002752,MONDO_0004970,2.4105558156296487,-0.0434884351574494,2.4540442507870983,True
GSE84078,MONDO_0002752,MONDO_0005140,1.9796113721989417,2.216309107387848,-0.23669773518890613,False
GSE84078,MONDO_0002752,MONDO_0004970,1.9796113721989417,-0.3179463239166777,2.297557696115619,True
GSE67207,MONDO_0002752,MONDO_0005140,1.5554194430625254,1.658413416833621,-0.10299397377109565,False
GSE67207,MONDO_0002752,MONDO_0004970,1.5554194430625254,0.3439540307621294,1.211465412300396,True
GSE80433,MONDO_0002813,MONDO_0004992,1.2069677947773607,-1.3094074147043429,2.5163752094817036,True
GSE88764,MONDO_0002814,MONDO_0002817,1.9076646013721408,2.0083462542874524,-0.10068165291531161,False
GSE88764,MONDO_0002814,MONDO_0001502,1.9076646013721408,1.976885383013496,-0.06922078164135526,False
GSE88764,MONDO_0002817,MONDO_0021069,2.0083462542874524,1.1143294815403502,0.8940167727471022,True
GSE88764,MONDO_0002817,MONDO_0005941,2.0083462542874524,2.0106520002856456,-0.0023057459981932205,False
GSE60226,MONDO_0002974,MONDO_0002715,2.0737707852153298,1.7472690146195116,0.3265017705958182,True
GSE59831,MONDO_0003050,MONDO_0005232,1.2985867726802378,1.404992518417118,-0.10640574573688011,False
GSE59831,MONDO_0003050,MONDO_0005233,1.2985867726802378,4.431969732460312,-3.1333829597800738,False
GSE83991,MONDO_0003050,MONDO_0005232,1.2287273017039828,1.2106259157381924,0.018101385965790362,True
GSE83991,MONDO_0003050,MONDO_0005233,1.2287273017039828,3.981817831089384,-2.753090529385401,False
GSE94306,MONDO_0003050,MONDO_0005232,1.033717814383157,1.019481370282593,0.014236444100564016,True
GSE94306,MONDO_0003050,MONDO_0005233,1.033717814383157,3.5386586600897068,-2.5049408457065496,False
GSE78184,MONDO_0003050,MONDO_0005232,1.0285825023142203,1.011407175270534,0.017175327043686295,True
GSE78184,MONDO_0003050,MONDO_0005233,1.0285825023142203,3.4082101969936267,-2.3796276946794066,False
GSE104264,MONDO_0003050,MONDO_0005232,1.0245289669128737,1.0815217320101045,-0.056992765097230835,False
GSE104264,MONDO_0003050,MONDO_0005233,1.0245289669128737,3.572836767364356,-2.5483078004514823,False
GSE94583,MONDO_0003059,MONDO_0003060,1.5391747537595115,1.5386049649869082,0.0005697887726032747,True
GSE94583,MONDO_0003060,MONDO_0002691,1.5386049649869082,4.71666698574286,-3.1780620207559513,False
GSE94583,MONDO_0003090,MONDO_0005496,1.542673359473694,1.542975882674905,-0.00030252320121082477,False
GSE94583,MONDO_0003090,MONDO_0021321,1.542673359473694,1.538787644123955,0.0038857153497391383,True
GSE94583,MONDO_0003193,MONDO_0004970,1.5760212586466602,2.9011049893271306,-1.3250837306804704,False
GSE94583,MONDO_0003193,MONDO_0005496,1.5760212586466602,1.542975882674905,0.033045375971755275,True
GSE59831,MONDO_0003274,MONDO_0004992,2.991706678567957,0.5091449571886644,2.4825617213792928,True
GSE51144,MONDO_0003274,MONDO_0004992,2.842207033753779,0.4539243375332773,2.388282696220502,True
GSE86301,MONDO_0003274,MONDO_0004992,2.840518583143193,0.4839374184301709,2.356581164713022,True
GSE104264,MONDO_0003274,MONDO_0004992,2.762500575121644,0.3321651718998631,2.4303354032217808,True
GSE83991,MONDO_0003274,MONDO_0004992,2.64757454175644,-0.1964975974455868,2.8440721392020265,True
GSE70046,MONDO_0003274,MONDO_0004992,2.551433206282002,0.3719230212770725,2.1795101850049297,True
GSE76033,MONDO_0003274,MONDO_0004992,2.422581006699309,0.3774958047693489,2.04508520192996,True
GSE84447,MONDO_0003274,MONDO_0004992,2.2072381905147407,0.5039576614092116,1.703280529105529,True
GSE81941,MONDO_0003274,MONDO_0004992,2.1901661898672646,0.4209111674578394,1.7692550224094252,True
GSE94306,MONDO_0003274,MONDO_0004992,2.170458701129524,-0.6299654812609689,2.800424182390493,True
GSE87387,MONDO_0003274,MONDO_0004992,2.0959845079070694,0.1484878316117898,1.9474966762952794,True
GSE97196,MONDO_0003274,MONDO_0004992,2.06332532674684,-0.4719216345323284,2.5352469612791686,True
GSE76075,MONDO_0003274,MONDO_0004992,2.0442631374615843,0.2277545770168345,1.8165085604447497,True
GSE98048,MONDO_0003274,MONDO_0004992,2.04311792696794,0.1758024511306267,1.8673154758373132,True
GSE78184,MONDO_0003274,MONDO_0004992,2.0298935428294573,-0.561773346611976,2.5916668894414334,True
GSE72480,MONDO_0003274,MONDO_0004992,1.954535451876007,0.2837607940002296,1.6707746578757774,True
GSE67647,MONDO_0003274,MONDO_0004992,1.9328568481166728,0.3831145967873052,1.5497422513293677,True
GSE88908,MONDO_0003274,MONDO_0004992,1.903291456400054,-0.9059021693020044,2.8091936257020587,True
GSE67071,MONDO_0003274,MONDO_0004992,1.8178365130858305,0.3305679348181289,1.4872685782677015,True
GSE101334,MONDO_0003274,MONDO_0004992,1.803607540633835,-0.2566898729214824,2.0602974135553174,True
GSE61300,MONDO_0003274,MONDO_0004992,1.798330737236965,-0.255584790282546,2.053915527519511,True
GSE63758,MONDO_0003274,MONDO_0004992,1.662629648432869,0.2119925785092051,1.450637069923664,True
GSE99235,MONDO_0003274,MONDO_0004992,1.657163864183983,-0.2452478875816266,1.9024117517656096,True
GSE71877,MONDO_0003274,MONDO_0004992,1.6486436422484976,0.2780223219616026,1.370621320286895,True
GSE85810,MONDO_0003274,MONDO_0004992,1.6437997557628918,0.2793547919314307,1.364444963831461,True
GSE64027,MONDO_0003274,MONDO_0004992,1.641756357567268,-0.4989397247819476,2.1406960823492156,True
GSE107470,MONDO_0003274,MONDO_0004992,1.6257762969382967,-0.7549609039418504,2.380737200880147,True
GSE109238,MONDO_0003274,MONDO_0004992,1.6007624679157213,-0.5938502991806097,2.194612767096331,True
GSE85131,MONDO_0003274,MONDO_0004992,1.5985098222141902,0.1780592852043429,1.4204505370098475,True
GSE92891,MONDO_0003274,MONDO_0004992,1.562628858261367,-0.806564821206741,2.369193679468108,True
GSE84383,MONDO_0003274,MONDO_0004992,1.5340891162933985,-0.4164250504425691,1.9505141667359676,True
GSE80101,MONDO_0003274,MONDO_0004992,1.5319876404212247,-0.5389530680484185,2.070940708469643,True
GSE88836,MONDO_0003274,MONDO_0004992,1.520407981598791,-0.4792218253827576,1.9996298069815486,True
GSE104294,MONDO_0003274,MONDO_0004992,1.5160441565142504,-0.3102639619363055,1.8263081184505559,True
GSE90969,MONDO_0003274,MONDO_0004992,1.442688210464374,-0.5995896518919811,2.042277862356355,True
GSE66634,MONDO_0003274,MONDO_0004992,1.3707167747874822,-1.3574621677351657,2.728178942522648,True
GSE77107,MONDO_0003274,MONDO_0004992,1.366418251244826,0.409460910196814,0.9569573410480119,True
GSE56292,MONDO_0003274,MONDO_0004992,1.3410395964579087,-0.9690188065377314,2.31005840299564,True
GSE75946,MONDO_0003274,MONDO_0004992,1.3347791032558165,0.4032511079935695,0.931527995262247,True
GSE82005,MONDO_0003274,MONDO_0004992,1.3288363860650834,-0.1268922461867841,1.4557286322518674,True
GSE121611,MONDO_0003274,MONDO_0004992,1.319878734337892,-1.129352712475537,2.449231446813429,True
GSE43028,MONDO_0003274,MONDO_0004992,1.2996532593914327,-0.0479149972036939,1.3475682565951266,True
GSE124872,MONDO_0003274,MONDO_0004992,1.260551525083592,-0.57390750562882,1.834459030712412,True
GSE71076,MONDO_0003274,MONDO_0004992,1.2279729383393787,0.1333284922218731,1.0946444461175056,True
GSE52854,MONDO_0003274,MONDO_0004992,1.2191602748177357,-1.3218106544259882,2.540970929243724,True
GSE87681,MONDO_0003274,MONDO_0004992,1.21019394238822,0.1451119579171048,1.0650819844711152,True
GSE72823,MONDO_0003274,MONDO_0004992,1.1621681432402893,0.2722960314550112,0.8898721117852781,True
GSE94857,MONDO_0003274,MONDO_0004992,1.1537290742664728,-0.6428918915625226,1.7966209658289953,True
GSE90697,MONDO_0003274,MONDO_0004992,1.1432298241383363,-0.3838329101053094,1.5270627342436458,True
GSE78948,MONDO_0003274,MONDO_0004992,1.114081360694213,0.0504646801562059,1.0636166805380072,True
GSE94685,MONDO_0003274,MONDO_0004992,1.1067539018842831,-0.8530595465914617,1.9598134484757448,True
GSE80707,MONDO_0003274,MONDO_0004992,1.088050964252233,-0.8023739083039451,1.8904248725561779,True
GSE92304,MONDO_0003274,MONDO_0004992,1.079296834350929,-0.6715652706989944,1.7508621050499236,True
GSE52594,MONDO_0003274,MONDO_0004992,1.0673253215011809,0.1374513094766971,0.9298740120244837,True
GSE72942,MONDO_0003274,MONDO_0004992,1.0173281596409454,-0.1367520489241174,1.1540802085650628,True
GSE60367,MONDO_0003659,MONDO_0006517,1.912510538779168,2.103209035439708,-0.19069849666054006,False
GSE102757,MONDO_0003659,MONDO_0006517,1.5774431930531307,1.8070994975271484,-0.22965630447401764,False
GSE63751,MONDO_0003659,MONDO_0006517,1.539642006958447,1.52002260038881,0.01961940656963712,True
GSE83755,MONDO_0003659,MONDO_0006517,1.1429674617171357,1.2277916872139851,-0.08482422549684943,False
GSE52870,MONDO_0003659,MONDO_0006517,1.1018787131476877,1.0188020397254134,0.08307667342227432,True
GSE90655,MONDO_0003659,MONDO_0006517,1.0883803307255766,1.013038068955661,0.07534226176991554,True
GSE60367,MONDO_0004355,MONDO_0006517,1.9013337306787328,2.103209035439708,-0.20187530476097537,False
GSE63751,MONDO_0004355,MONDO_0006517,1.6379103774186194,1.52002260038881,0.11788777702980946,True
GSE102757,MONDO_0004355,MONDO_0006517,1.5602007934707205,1.8070994975271484,-0.2468987040564279,False
GSE83755,MONDO_0004355,MONDO_0006517,1.1976810235876587,1.2277916872139851,-0.030110663626326417,False
GSE90655,MONDO_0004355,MONDO_0006517,1.1585071196018475,1.013038068955661,0.14546905064618643,True
GSE52870,MONDO_0004355,MONDO_0006517,1.1398911983008535,1.0188020397254134,0.12108915857544011,True
GSE97389,MONDO_0004355,MONDO_0006517,1.0664408868492252,0.9315073269377646,0.1349335599114606,True
GSE56690,MONDO_0004355,MONDO_0006517,1.0269472154779742,1.0333752456747027,-0.006428030196728551,False
GSE102757,MONDO_0004403,MONDO_0006517,1.8822595339792232,1.8070994975271484,0.07516003645207481,True
GSE60367,MONDO_0004403,MONDO_0006517,1.8791775574234504,2.103209035439708,-0.22403147801625778,False
GSE45893,MONDO_0004631,MONDO_0005627,1.3478405543276617,1.750375230156051,-0.4025346758283892,False
GSE45893,MONDO_0004631,MONDO_0005515,1.3478405543276617,1.1885522062856768,0.15928834804198488,True
GSE45893,MONDO_0004631,MONDO_0000649,1.3478405543276617,1.494193672897485,-0.14635311856982325,False
GSE54246,MONDO_0004631,MONDO_0005627,1.1983330576889497,2.9739089139982826,-1.775575856309333,False
GSE54246,MONDO_0004631,MONDO_0005515,1.1983330576889497,2.175242272156029,-0.9769092144670795,False
GSE54246,MONDO_0004631,MONDO_0000649,1.1983330576889497,1.352442551561858,-0.1541094938729084,False
GSE87870,MONDO_0004643,MONDO_0020076,4.315178415600326,4.256149389287184,0.05902902631314255,True
GSE105159,MONDO_0004643,MONDO_0020076,4.172749557156411,4.101072383163403,0.07167717399300866,True
GSE81420,MONDO_0004643,MONDO_0020076,4.088347091984451,3.959837137111935,0.12850995487251593,True
