ID,child,parent,parent_hit
GSE95778,MONDO_0002691,MONDO_0021069,True
GSE102188,MONDO_0002691,MONDO_0002516,False
GSE102188,MONDO_0002691,MONDO_0021069,True
GSE83551,MONDO_0002691,MONDO_0002516,False
GSE83551,MONDO_0002691,MONDO_0021069,True
GSE37001,MONDO_0002691,MONDO_0002516,False
GSE37001,MONDO_0002691,MONDO_0021069,True
GSE74791,MONDO_0002691,MONDO_0002516,False
GSE74791,MONDO_0002691,MONDO_0021069,True
GSE73579,MONDO_0002691,MONDO_0002516,False
GSE73579,MONDO_0002691,MONDO_0021069,False
GSE89701,MONDO_0002691,MONDO_0002516,False
GSE89701,MONDO_0002691,MONDO_0021069,True
GSE98091,MONDO_0002691,MONDO_0002516,False
GSE98091,MONDO_0002691,MONDO_0021069,True
GSE66430,MONDO_0002691,MONDO_0002516,False
GSE66430,MONDO_0002691,MONDO_0021069,False
GSE83321,MONDO_0002691,MONDO_0002516,False
GSE83321,MONDO_0002691,MONDO_0021069,True
GSE62905,MONDO_0002691,MONDO_0002516,True
GSE62905,MONDO_0002691,MONDO_0021069,True
GSE82110,MONDO_0002691,MONDO_0002516,True
GSE82110,MONDO_0002691,MONDO_0021069,True
GSE55758,MONDO_0002691,MONDO_0002516,False
GSE55758,MONDO_0002691,MONDO_0021069,True
GSE77422,MONDO_0002691,MONDO_0002516,True
GSE77422,MONDO_0002691,MONDO_0021069,True
GSE33294,MONDO_0002691,MONDO_0002516,False
GSE33294,MONDO_0002691,MONDO_0021069,True
GSE109072,MONDO_0002691,MONDO_0002516,False
GSE109072,MONDO_0002691,MONDO_0021069,False
GSE84339,MONDO_0002691,MONDO_0002516,False
GSE84339,MONDO_0002691,MONDO_0021069,True
GSE58708,MONDO_0002691,MONDO_0002516,False
GSE58708,MONDO_0002691,MONDO_0021069,False
GSE83322,MONDO_0002691,MONDO_0002516,False
GSE83322,MONDO_0002691,MONDO_0021069,False
GSE86602,MONDO_0002691,MONDO_0002516,False
GSE86602,MONDO_0002691,MONDO_0021069,False
GSE84697,MONDO_0002691,MONDO_0002516,False
GSE84697,MONDO_0002691,MONDO_0021069,True
GSE66879,MONDO_0002691,MONDO_0002516,False
GSE66879,MONDO_0002691,MONDO_0021069,True
GSE77530,MONDO_0002714,MONDO_0005872,True
GSE87535,MONDO_0002714,MONDO_0005872,True
GSE58345,MONDO_0002714,MONDO_0005872,True
GSE62563,MONDO_0002714,MONDO_0005872,True
GSE107601,MONDO_0002714,MONDO_0005872,True
GSE86202,MONDO_0002714,MONDO_0005872,True
GSE62731,MONDO_0002714,MONDO_0005872,True
GSE89745,MONDO_0002714,MONDO_0005872,True
GSE84465,MONDO_0002714,MONDO_0005872,True
GSE72475,MONDO_0002714,MONDO_0005872,True
GSE107581,MONDO_0002714,MONDO_0005872,True
GSE59612,MONDO_0002714,MONDO_0005872,True
GSE74557,MONDO_0002714,MONDO_0005872,True
GSE66200,MONDO_0002714,MONDO_0005872,True
GSE95392,MONDO_0002714,MONDO_0005872,True
GSE33328,MONDO_0002714,MONDO_0005872,True
GSE102244,MONDO_0002714,MONDO_0005872,True
GSE72468,MONDO_0002714,MONDO_0005872,True
GSE75147,MONDO_0002714,MONDO_0005872,True
GSE91016,MONDO_0002714,MONDO_0005872,True
GSE96682,MONDO_0002714,MONDO_0005872,True
GSE74516,MONDO_0002714,MONDO_0005872,True
GSE97632,MONDO_0002714,MONDO_0005872,True
GSE73573,MONDO_0002714,MONDO_0005872,True
GSE86348,MONDO_0002714,MONDO_0005872,True
GSE99812,MONDO_0002714,MONDO_0005872,True
GSE89623,MONDO_0002714,MONDO_0005872,True
GSE106804,MONDO_0002714,MONDO_0005872,True
GSE125629,MONDO_0002714,MONDO_0005872,True
GSE86518,MONDO_0002714,MONDO_0005872,True
GSE68800,MONDO_0002714,MONDO_0005872,True
GSE117632,MONDO_0002714,MONDO_0005872,True
GSE108013,MONDO_0002714,MONDO_0005872,True
GSE62212,MONDO_0002714,MONDO_0005872,True
GSE102924,MONDO_0002714,MONDO_0005872,True
GSE95106,MONDO_0002714,MONDO_0005872,True
GSE79338,MONDO_0002714,MONDO_0005872,True
GSE79671,MONDO_0002714,MONDO_0005872,True
GSE83266,MONDO_0002714,MONDO_0005872,True
GSE86237,MONDO_0002714,MONDO_0005872,True
GSE108571,MONDO_0002714,MONDO_0005872,True
GSE53220,MONDO_0002714,MONDO_0005872,True
GSE57872,MONDO_0002714,MONDO_0005872,True
GSE87615,MONDO_0002714,MONDO_0005872,True
GSE103790,MONDO_0002714,MONDO_0005872,True
GSE30222,MONDO_0002714,MONDO_0005872,True
GSE81043,MONDO_0002714,MONDO_0005872,True
GSE87617,MONDO_0002714,MONDO_0005872,True
GSE93813,MONDO_0002714,MONDO_0005872,True
GSE101799,MONDO_0002714,MONDO_0005872,True
GSE85297,MONDO_0002714,MONDO_0005872,True
GSE82022,MONDO_0002714,MONDO_0005872,True
GSE94259,MONDO_0002714,MONDO_0005872,True
GSE58604,MONDO_0002714,MONDO_0005872,False
GSE61586,MONDO_0002714,MONDO_0005872,False
GSE99392,MONDO_0002715,MONDO_0001416,True
GSE52367,MONDO_0002715,MONDO_0001416,True
GSE74927,MONDO_0002715,MONDO_0001416,False
GSE70462,MONDO_0002715,MONDO_0001416,False
GSE72536,MONDO_0002715,MONDO_0001416,False
GSE68452,MONDO_0002715,MONDO_0001416,False
GSE87581,MONDO_0002715,MONDO_0001416,False
GSE65099,MONDO_0002715,MONDO_0001416,False
GSE98386,MONDO_0002715,MONDO_0001416,False
GSE97929,MONDO_0002715,MONDO_0001416,False
GSE123029,MONDO_0002715,MONDO_0001416,False
GSE94036,MONDO_0002715,MONDO_0001416,False
GSE87087,MONDO_0002752,MONDO_0005140,True
GSE87087,MONDO_0002752,MONDO_0004970,True
GSE79572,MONDO_0002752,MONDO_0005140,True
GSE79572,MONDO_0002752,MONDO_0004970,True
GSE62093,MONDO_0002752,MONDO_0005140,True
GSE62093,MONDO_0002752,MONDO_0004970,False
GSE71340,MONDO_0002752,MONDO_0005140,True
GSE71340,MONDO_0002752,MONDO_0004970,True
GSE70073,MONDO_0002752,MONDO_0005140,True
GSE70073,MONDO_0002752,MONDO_0004970,True
GSE101972,MONDO_0002752,MONDO_0005140,True
GSE101972,MONDO_0002752,MONDO_0004970,False
GSE97388,MONDO_0002752,MONDO_0005140,True
GSE97388,MONDO_0002752,MONDO_0004970,False
GSE83100,MONDO_0002752,MONDO_0005140,True
GSE83100,MONDO_0002752,MONDO_0004970,False
GSE84425,MONDO_0002752,MONDO_0005140,True
GSE84425,MONDO_0002752,MONDO_0004970,False
GSE94304,MONDO_0002752,MONDO_0005140,True
GSE94304,MONDO_0002752,MONDO_0004970,False
GSE102073,MONDO_0002752,MONDO_0005140,True
GSE102073,MONDO_0002752,MONDO_0004970,True
GSE52695,MONDO_0002752,MONDO_0005140,True
GSE52695,MONDO_0002752,MONDO_0004970,False
GSE74550,MONDO_0002752,MONDO_0005140,True
GSE74550,MONDO_0002752,MONDO_0004970,False
GSE71074,MONDO_0002752,MONDO_0005140,True
GSE71074,MONDO_0002752,MONDO_0004970,False
GSE46490,MONDO_0002752,MONDO_0005140,True
GSE46490,MONDO_0002752,MONDO_0004970,False
GSE58586,MONDO_0002752,MONDO_0005140,True
GSE58586,MONDO_0002752,MONDO_0004970,False
GSE70072,MONDO_0002752,MONDO_0005140,True
GSE70072,MONDO_0002752,MONDO_0004970,False
GSE84829,MONDO_0002752,MONDO_0005140,True
GSE84829,MONDO_0002752,MONDO_0004970,False
GSE75935,MONDO_0002752,MONDO_0005140,True
GSE75935,MONDO_0002752,MONDO_0004970,False
GSE77568,MONDO_0002752,MONDO_0005140,True
GSE77568,MONDO_0002752,MONDO_0004970,False
GSE84405,MONDO_0002752,MONDO_0005140,True
GSE84405,MONDO_0002752,MONDO_0004970,False
GSE93807,MONDO_0002752,MONDO_0005140,True
GSE93807,MONDO_0002752,MONDO_0004970,False
GSE66173,MONDO_0002752,MONDO_0005140,True
GSE66173,MONDO_0002752,MONDO_0004970,False
GSE57501,MONDO_0002813,MONDO_0004992,False
GSE54511,MONDO_0002924,MONDO_0005864,True
GSE53844,MONDO_0002924,MONDO_0005864,True
GSE45510,MONDO_0002924,MONDO_0005864,True
GSE62544,MONDO_0002924,MONDO_0005864,True
GSE99392,MONDO_0002974,MONDO_0002715,True
GSE52367,MONDO_0002974,MONDO_0002715,True
GSE68452,MONDO_0002974,MONDO_0002715,True
GSE74639,MONDO_0003050,MONDO_0005232,True
GSE74639,MONDO_0003050,MONDO_0005233,True
GSE96106,MONDO_0003050,MONDO_0005232,True
GSE96106,MONDO_0003050,MONDO_0005233,True
GSE83492,MONDO_0003050,MONDO_0005232,True
GSE83492,MONDO_0003050,MONDO_0005233,True
GSE86958,MONDO_0003050,MONDO_0005232,True
GSE86958,MONDO_0003050,MONDO_0005233,True
GSE34914,MONDO_0003050,MONDO_0005232,True
GSE34914,MONDO_0003050,MONDO_0005233,True
GSE73555,MONDO_0003050,MONDO_0005232,True
GSE73555,MONDO_0003050,MONDO_0005233,True
GSE70968,MONDO_0003050,MONDO_0005232,True
GSE70968,MONDO_0003050,MONDO_0005233,True
GSE84339,MONDO_0003050,MONDO_0005232,True
GSE84339,MONDO_0003050,MONDO_0005233,True
GSE32726,MONDO_0003050,MONDO_0005232,True
GSE32726,MONDO_0003050,MONDO_0005233,True
GSE88943,MONDO_0003050,MONDO_0005232,True
GSE88943,MONDO_0003050,MONDO_0005233,True
GSE104854,MONDO_0003050,MONDO_0005232,False
GSE104854,MONDO_0003050,MONDO_0005233,True
GSE94518,MONDO_0003050,MONDO_0005232,True
GSE94518,MONDO_0003050,MONDO_0005233,True
GSE83888,MONDO_0003050,MONDO_0005232,True
GSE83888,MONDO_0003050,MONDO_0005233,True
GSE59855,MONDO_0003059,MONDO_0003060,True
GSE59855,MONDO_0003060,MONDO_0002691,False
GSE59855,MONDO_0003090,MONDO_0005496,True
GSE59855,MONDO_0003090,MONDO_0021321,True
GSE59855,MONDO_0003193,MONDO_0004970,False
GSE59855,MONDO_0003193,MONDO_0005496,True
GSE87517,MONDO_0003218,MONDO_0004970,True
GSE87517,MONDO_0003218,MONDO_0004647,True
GSE36863,MONDO_0003218,MONDO_0004970,True
GSE36863,MONDO_0003218,MONDO_0004647,False
GSE66301,MONDO_0003218,MONDO_0004970,True
GSE66301,MONDO_0003218,MONDO_0004647,False
GSE69240,MONDO_0003218,MONDO_0004970,True
GSE69240,MONDO_0003218,MONDO_0004647,False
GSE58135,MONDO_0003274,MONDO_0004992,False
GSE94493,MONDO_0003274,MONDO_0004992,False
GSE48213,MONDO_0003274,MONDO_0004992,False
GSE99060,MONDO_0003274,MONDO_0004992,False
GSE52194,MONDO_0003274,MONDO_0004992,False
GSE95304,MONDO_0003274,MONDO_0004992,False
GSE93057,MONDO_0003274,MONDO_0004992,False
GSE75130,MONDO_0003274,MONDO_0004992,False
GSE74417,MONDO_0003274,MONDO_0004992,False
GSE40049,MONDO_0003274,MONDO_0004992,False
GSE89225,MONDO_0003274,MONDO_0004992,False
GSE52643,MONDO_0003274,MONDO_0004992,False
GSE74639,MONDO_0003274,MONDO_0004992,False
GSE47462,MONDO_0003274,MONDO_0004992,False
GSE75688,MONDO_0003274,MONDO_0004992,False
GSE53532,MONDO_0003274,MONDO_0004992,False
GSE80297,MONDO_0003274,MONDO_0004992,False
GSE76453,MONDO_0003274,MONDO_0004992,False
GSE58708,MONDO_0003274,MONDO_0004992,False
GSE42948,MONDO_0003274,MONDO_0004992,False
GSE96860,MONDO_0003274,MONDO_0004992,False
GSE33776,MONDO_0003274,MONDO_0004992,False
GSE85579,MONDO_0003274,MONDO_0004992,False
GSE95293,MONDO_0003274,MONDO_0004992,False
GSE78285,MONDO_0003274,MONDO_0004992,False
GSE73526,MONDO_0003274,MONDO_0004992,False
GSE29119,MONDO_0003274,MONDO_0004992,False
GSE99596,MONDO_0003274,MONDO_0004992,False
GSE68795,MONDO_0003274,MONDO_0004992,False
GSE72524,MONDO_0003274,MONDO_0004992,False
GSE37918,MONDO_0003274,MONDO_0004992,False
GSE73527,MONDO_0003274,MONDO_0004992,False
GSE92943,MONDO_0003274,MONDO_0004992,False
GSE51827,MONDO_0003274,MONDO_0004992,False
GSE107762,MONDO_0003274,MONDO_0004992,False
GSE78527,MONDO_0003274,MONDO_0004992,False
GSE64367,MONDO_0003274,MONDO_0004992,False
GSE44052,MONDO_0003274,MONDO_0004992,False
GSE68358,MONDO_0003274,MONDO_0004992,False
GSE78011,MONDO_0003274,MONDO_0004992,False
GSE43726,MONDO_0003274,MONDO_0004992,False
GSE81162,MONDO_0003274,MONDO_0004992,False
GSE71862,MONDO_0003274,MONDO_0004992,False
GSE68815,MONDO_0003274,MONDO_0004992,False
GSE61727,MONDO_0003274,MONDO_0004992,False
GSE56882,MONDO_0003274,MONDO_0004992,False
GSE32726,MONDO_0003274,MONDO_0004992,False
GSE67295,MONDO_0003274,MONDO_0004992,False
GSE73857,MONDO_0003274,MONDO_0004992,False
GSE34914,MONDO_0003274,MONDO_0004992,False
GSE83492,MONDO_0003274,MONDO_0004992,False
GSE96106,MONDO_0003274,MONDO_0004992,False
GSE78167,MONDO_0003274,MONDO_0004992,False
GSE70404,MONDO_0003274,MONDO_0004992,False
GSE71960,MONDO_0003274,MONDO_0004992,False
GSE85118,MONDO_0003274,MONDO_0004992,False
GSE103850,MONDO_0003274,MONDO_0004992,False
GSE84339,MONDO_0003274,MONDO_0004992,False
GSE92910,MONDO_0003274,MONDO_0004992,False
GSE75168,MONDO_0003274,MONDO_0004992,False
GSE88943,MONDO_0003274,MONDO_0004992,False
GSE80722,MONDO_0003274,MONDO_0004992,False
GSE84577,MONDO_0003274,MONDO_0004992,False
GSE55807,MONDO_0003274,MONDO_0004992,False
GSE77179,MONDO_0003274,MONDO_0004992,False
GSE45732,MONDO_0003274,MONDO_0004992,False
GSE125802,MONDO_0003274,MONDO_0004992,False
GSE80333,MONDO_0003274,MONDO_0004992,False
GSE95558,MONDO_0003274,MONDO_0004992,False
GSE74718,MONDO_0003274,MONDO_0004992,False
GSE95299,MONDO_0003274,MONDO_0004992,False
GSE100925,MONDO_0003274,MONDO_0004992,False
GSE81089,MONDO_0003274,MONDO_0004992,False
GSE86958,MONDO_0003274,MONDO_0004992,False
GSE114725,MONDO_0003274,MONDO_0004992,False
GSE36597,MONDO_0003274,MONDO_0004992,False
GSE53300,MONDO_0003274,MONDO_0004992,False
GSE73370,MONDO_0003274,MONDO_0004992,False
GSE80098,MONDO_0003274,MONDO_0004992,False
GSE70968,MONDO_0003274,MONDO_0004992,False
GSE74031,MONDO_0003274,MONDO_0004992,False
GSE68228,MONDO_0003274,MONDO_0004992,False
GSE74981,MONDO_0003274,MONDO_0004992,False
GSE89843,MONDO_0003274,MONDO_0004992,False
GSE64513,MONDO_0003274,MONDO_0004992,False
GSE85857,MONDO_0003274,MONDO_0004992,False
GSE71012,MONDO_0003274,MONDO_0004992,False
GSE45202,MONDO_0003274,MONDO_0004992,False
GSE58379,MONDO_0003274,MONDO_0004992,False
GSE75742,MONDO_0003274,MONDO_0004992,False
GSE93562,MONDO_0003274,MONDO_0004992,False
GSE64590,MONDO_0003274,MONDO_0004992,False
GSE104854,MONDO_0003274,MONDO_0004992,False
GSE76433,MONDO_0003274,MONDO_0004992,False
GSE75741,MONDO_0003274,MONDO_0004992,False
GSE57914,MONDO_0003274,MONDO_0004992,False
GSE28866,MONDO_0003274,MONDO_0004992,False
GSE60182,MONDO_0003274,MONDO_0004992,False
GSE99479,MONDO_0003274,MONDO_0004992,False
GSE75664,MONDO_0003274,MONDO_0004992,False
GSE69114,MONDO_0003274,MONDO_0004992,False
GSE73555,MONDO_0003274,MONDO_0004992,False
GSE38790,MONDO_0003274,MONDO_0004992,False
GSE47042,MONDO_0003274,MONDO_0004992,False
GSE59531,MONDO_0003274,MONDO_0004992,False
GSE84054,MONDO_0003274,MONDO_0004992,False
GSE40591,MONDO_0003274,MONDO_0004992,False
GSE81620,MONDO_0003274,MONDO_0004992,False
GSE69125,MONDO_0003274,MONDO_0004992,False
GSE87701,MONDO_0003274,MONDO_0004992,False
GSE79210,MONDO_0003274,MONDO_0004992,False
GSE93636,MONDO_0003274,MONDO_0004992,False
GSE75369,MONDO_0003274,MONDO_0004992,False
GSE36266,MONDO_0003274,MONDO_0004992,False
GSE62966,MONDO_0003274,MONDO_0004992,False
GSE87517,MONDO_0003274,MONDO_0004992,False
GSE83277,MONDO_0003274,MONDO_0004992,False
GSE41245,MONDO_0003274,MONDO_0004992,False
GSE51428,MONDO_0003274,MONDO_0004992,False
GSE72956,MONDO_0003274,MONDO_0004992,False
GSE74941,MONDO_0003274,MONDO_0004992,False
GSE39121,MONDO_0003274,MONDO_0004992,False
GSE79586,MONDO_0003274,MONDO_0004992,False
GSE103242,MONDO_0003274,MONDO_0004992,False
GSE75367,MONDO_0003274,MONDO_0004992,False
GSE98393,MONDO_0003274,MONDO_0004992,False
GSE94518,MONDO_0003274,MONDO_0004992,False
GSE45335,MONDO_0003274,MONDO_0004992,False
GSE80802,MONDO_0003274,MONDO_0004992,False
GSE81167,MONDO_0003274,MONDO_0004992,False
GSE54122,MONDO_0003274,MONDO_0004992,False
GSE86159,MONDO_0003274,MONDO_0004992,False
GSE55005,MONDO_0003274,MONDO_0004992,False
GSE84789,MONDO_0003274,MONDO_0004992,False
GSE79209,MONDO_0003274,MONDO_0004992,False
GSE83501,MONDO_0003274,MONDO_0004992,False
GSE63452,MONDO_0003274,MONDO_0004992,False
GSE37764,MONDO_0003274,MONDO_0004992,False
GSE22917,MONDO_0003274,MONDO_0004992,False
GSE92316,MONDO_0003274,MONDO_0004992,False
GSE62789,MONDO_0003274,MONDO_0004992,False
GSE57243,MONDO_0003274,MONDO_0004992,False
GSE30290,MONDO_0003274,MONDO_0004992,False
GSE75070,MONDO_0003274,MONDO_0004992,False
GSE59535,MONDO_0003274,MONDO_0004992,False
GSE103001,MONDO_0003274,MONDO_0004992,False
GSE86874,MONDO_0003274,MONDO_0004992,False
GSE108883,MONDO_0003274,MONDO_0004992,False
GSE86538,MONDO_0003274,MONDO_0004992,False
GSE57931,MONDO_0003274,MONDO_0004992,False
GSE68919,MONDO_0003274,MONDO_0004992,False
GSE100669,MONDO_0003274,MONDO_0004992,False
GSE87169,MONDO_0003274,MONDO_0004992,False
GSE83888,MONDO_0003274,MONDO_0004992,False
GSE99149,MONDO_0003274,MONDO_0004992,False
GSE57681,MONDO_0003274,MONDO_0004992,False
GSE25932,MONDO_0003274,MONDO_0004992,False
GSE25291,MONDO_0003274,MONDO_0004992,False
GSE103016,MONDO_0003274,MONDO_0004992,False
GSE69240,MONDO_0003274,MONDO_0004992,False
GSE49155,MONDO_0003274,MONDO_0004992,False
GSE81814,MONDO_0003274,MONDO_0004992,False
GSE95540,MONDO_0003274,MONDO_0004992,False
GSE90781,MONDO_0003274,MONDO_0004992,False
GSE94405,MONDO_0003274,MONDO_0004992,False
GSE52248,MONDO_0003274,MONDO_0004992,False
GSE43306,MONDO_0003274,MONDO_0004992,False
GSE100075,MONDO_0003274,MONDO_0004992,False
GSE80182,MONDO_0003274,MONDO_0004992,False
GSE99626,MONDO_0003274,MONDO_0004992,False
GSE56356,MONDO_0003274,MONDO_0004992,False
GSE89205,MONDO_0003274,MONDO_0004992,False
GSE58326,MONDO_0003274,MONDO_0004992,False
GSE97168,MONDO_0003274,MONDO_0004992,False
GSE61910,MONDO_0003274,MONDO_0004992,False
GSE80746,MONDO_0003274,MONDO_0004992,False
GSE80176,MONDO_0003274,MONDO_0004992,False
GSE97647,MONDO_0003274,MONDO_0004992,False
GSE87340,MONDO_0003274,MONDO_0004992,False
GSE45162,MONDO_0003274,MONDO_0004992,False
GSE78918,MONDO_0003274,MONDO_0004992,False
GSE84852,MONDO_0003274,MONDO_0004992,False
GSE85001,MONDO_0003274,MONDO_0004992,False
GSE98273,MONDO_0003274,MONDO_0004992,False
GSE60052,MONDO_0003274,MONDO_0004992,False
GSE59536,MONDO_0003274,MONDO_0004992,False
GSE63721,MONDO_0003274,MONDO_0004992,False
GSE74484,MONDO_0003274,MONDO_0004992,False
GSE71009,MONDO_0003274,MONDO_0004992,False
GSE56742,MONDO_0003274,MONDO_0004992,False
GSE86956,MONDO_0003274,MONDO_0004992,False
GSE90519,MONDO_0003274,MONDO_0004992,False
GSE90728,MONDO_0003274,MONDO_0004992,False
GSE29006,MONDO_0003274,MONDO_0004992,False
GSE77219,MONDO_0003274,MONDO_0004992,False
GSE80358,MONDO_0003274,MONDO_0004992,False
GSE56066,MONDO_0003274,MONDO_0004992,False
GSE53370,MONDO_0003274,MONDO_0004992,False
GSE45419,MONDO_0003274,MONDO_0004992,False
GSE101927,MONDO_0003274,MONDO_0004992,False
GSE43296,MONDO_0003274,MONDO_0004992,False
GSE64741,MONDO_0003274,MONDO_0004992,False
GSE58111,MONDO_0003274,MONDO_0004992,False
GSE108308,MONDO_0003274,MONDO_0004992,False
GSE24491,MONDO_0003274,MONDO_0004992,False
GSE56022,MONDO_0003274,MONDO_0004992,False
GSE76487,MONDO_0003274,MONDO_0004992,False
GSE83611,MONDO_0003274,MONDO_0004992,False
GSE101558,MONDO_0003274,MONDO_0004992,False
GSE72141,MONDO_0003274,MONDO_0004992,False
GSE97317,MONDO_0003274,MONDO_0004992,False
GSE86316,MONDO_0003274,MONDO_0004992,False
GSE43835,MONDO_0003274,MONDO_0004992,False
GSE52687,MONDO_0003274,MONDO_0004992,False
GSE63582,MONDO_0003274,MONDO_0004992,False
GSE93925,MONDO_0003274,MONDO_0004992,False
GSE71203,MONDO_0003274,MONDO_0004992,False
GSE90729,MONDO_0003274,MONDO_0004992,False
GSE83717,MONDO_0003274,MONDO_0004992,False
GSE82032,MONDO_0003274,MONDO_0004992,False
GSE47095,MONDO_0003274,MONDO_0004992,False
GSE69415,MONDO_0003274,MONDO_0004992,False
GSE97726,MONDO_0003274,MONDO_0004992,False
GSE79668,MONDO_0003274,MONDO_0004992,False
GSE81687,MONDO_0003274,MONDO_0004992,False
GSE97768,MONDO_0003274,MONDO_0004992,False
GSE58008,MONDO_0003274,MONDO_0004992,False
GSE95375,MONDO_0003274,MONDO_0004992,False
GSE74866,MONDO_0003274,MONDO_0004992,False
GSE68042,MONDO_0003274,MONDO_0004992,False
GSE72955,MONDO_0003274,MONDO_0004992,False
GSE75602,MONDO_0003274,MONDO_0004992,False
GSE101209,MONDO_0003274,MONDO_0004992,False
GSE106605,MONDO_0003274,MONDO_0004992,False
GSE72001,MONDO_0003274,MONDO_0004992,False
GSE122953,MONDO_0003274,MONDO_0004992,False
GSE56231,MONDO_0003274,MONDO_0004992,False
GSE85088,MONDO_0003274,MONDO_0004992,False
GSE81032,MONDO_0003274,MONDO_0004992,False
GSE84776,MONDO_0003274,MONDO_0004992,False
GSE74493,MONDO_0003274,MONDO_0004992,False
GSE89152,MONDO_0003274,MONDO_0004992,False
GSE94555,MONDO_0003274,MONDO_0004992,False
GSE86618,MONDO_0003274,MONDO_0004992,False
GSE59251,MONDO_0003274,MONDO_0004992,False
GSE65420,MONDO_0003274,MONDO_0004992,False
GSE104177,MONDO_0003274,MONDO_0004992,False
GSE62909,MONDO_0003274,MONDO_0004992,False
GSE78785,MONDO_0003659,MONDO_0006517,True
GSE61999,MONDO_0003659,MONDO_0006517,True
GSE62000,MONDO_0003659,MONDO_0006517,True
GSE72299,MONDO_0003659,MONDO_0006517,True
GSE56689,MONDO_0003659,MONDO_0006517,True
GSE63602,MONDO_0003659,MONDO_0006517,True
GSE57982,MONDO_0003659,MONDO_0006517,True
GSE71359,MONDO_0003659,MONDO_0006517,True
GSE56691,MONDO_0003659,MONDO_0006517,True
GSE67519,MONDO_0003659,MONDO_0006517,True
GSE83142,MONDO_0003659,MONDO_0006517,True
GSE82117,MONDO_0003659,MONDO_0006517,True
GSE78785,MONDO_0004355,MONDO_0006517,True
GSE61999,MONDO_0004355,MONDO_0006517,True
GSE62000,MONDO_0004355,MONDO_0006517,True
GSE72299,MONDO_0004355,MONDO_0006517,True
GSE56689,MONDO_0004355,MONDO_0006517,True
GSE57982,MONDO_0004355,MONDO_0006517,True
GSE71359,MONDO_0004355,MONDO_0006517,True
GSE63602,MONDO_0004355,MONDO_0006517,True
GSE83142,MONDO_0004355,MONDO_0006517,True
GSE67519,MONDO_0004355,MONDO_0006517,True
GSE82117,MONDO_0004355,MONDO_0006517,True
GSE56691,MONDO_0004355,MONDO_0006517,True
GSE76978,MONDO_0004355,MONDO_0006517,False
GSE72299,MONDO_0004403,MONDO_0006517,True
GSE78785,MONDO_0004403,MONDO_0006517,True
GSE63602,MONDO_0004403,MONDO_0006517,True
GSE56689,MONDO_0004403,MONDO_0006517,True
GSE57982,MONDO_0004403,MONDO_0006517,True
GSE46164,MONDO_0004643,MONDO_0020076,True
GSE46718,MONDO_0004643,MONDO_0020076,True
GSE101480,MONDO_0004643,MONDO_0020076,True
GSE92744,MONDO_0004643,MONDO_0020076,True
GSE94461,MONDO_0004643,MONDO_0020076,True
GSE52656,MONDO_0004643,MONDO_0020076,True
GSE66917,MONDO_0004643,MONDO_0020076,True
GSE62190,MONDO_0004643,MONDO_0020076,True
GSE49642,MONDO_0004643,MONDO_0020076,True
GSE71800,MONDO_0004643,MONDO_0020076,True
GSE84944,MONDO_0004643,MONDO_0020076,True
GSE72061,MONDO_0004643,MONDO_0020076,True
GSE72041,MONDO_0004643,MONDO_0020076,True
GSE71840,MONDO_0004643,MONDO_0020076,True
GSE71689,MONDO_0004643,MONDO_0020076,True
GSE71686,MONDO_0004643,MONDO_0020076,True
GSE42146,MONDO_0004643,MONDO_0020076,True
GSE81328,MONDO_0004643,MONDO_0020076,True
GSE97443,MONDO_0004643,MONDO_0020076,True
GSE98310,MONDO_0004643,MONDO_0020076,True
GSE63646,MONDO_0004643,MONDO_0020076,True
GSE85107,MONDO_0004643,MONDO_0020076,True
GSE62852,MONDO_0004643,MONDO_0020076,True
GSE108003,MONDO_0004643,MONDO_0020076,True
GSE76312,MONDO_0004643,MONDO_0020076,True
GSE89777,MONDO_0004643,MONDO_0020076,True
GSE86506,MONDO_0004643,MONDO_0020076,True
GSE81062,MONDO_0004643,MONDO_0020076,True
GSE86151,MONDO_0004643,MONDO_0020076,True
GSE87285,MONDO_0004643,MONDO_0020076,True
GSE74928,MONDO_0004643,MONDO_0020076,True
GSE46056,MONDO_0004643,MONDO_0020076,True
GSE48843,MONDO_0004643,MONDO_0020076,True
GSE71740,MONDO_0004643,MONDO_0020076,True
GSE65235,MONDO_0004643,MONDO_0020076,True
GSE85008,MONDO_0004643,MONDO_0020076,True
GSE68925,MONDO_0004643,MONDO_0020076,True
GSE94344,MONDO_0004643,MONDO_0020076,True
GSE63485,MONDO_0004643,MONDO_0020076,True
GSE54478,MONDO_0004643,MONDO_0020076,True
GSE84359,MONDO_0004643,MONDO_0020076,True
GSE60065,MONDO_0004643,MONDO_0020076,True
GSE83660,MONDO_0004643,MONDO_0020076,True
GSE76464,MONDO_0004643,MONDO_0020076,True
GSE53665,MONDO_0004643,MONDO_0020076,True
GSE71541,MONDO_0004643,MONDO_0020076,True
GSE62000,MONDO_0004643,MONDO_0020076,True
GSE75215,MONDO_0004643,MONDO_0020076,True
GSE61999,MONDO_0004643,MONDO_0020076,True
GSE43834,MONDO_0004643,MONDO_0020076,True
GSE82117,MONDO_0004643,MONDO_0020076,True
GSE67540,MONDO_0004643,MONDO_0020076,True
GSE49601,MONDO_0004643,MONDO_0020076,True
GSE57982,MONDO_0004643,MONDO_0020076,True
GSE80774,MONDO_0004643,MONDO_0020076,True
