threshold,n_ids,mean_hits_per_id,parent_hit_rate,ancestor_coverage_mean
1.0,982,7.125254582484725,0.6925849639546859,0.46972714730682436
1.5,792,6.196969696969697,0.6530042603202586,0.4448570417855258
2.0,635,5.362204724409449,0.6161207996597192,0.42407876916687487
