ID,child,parent,child_score,parent_score,delta,child_gt_parent
GSE75719,MONDO_0021345,MONDO_0006181,1.1634475795874768,-0.07847160889121,1.2419191884786869,True
GSE20116,MONDO_0023644,MONDO_0002038,1.6359469371394713,1.982587446021045,-0.34664050888157383,False
GSE51415,MONDO_0023644,MONDO_0002038,1.4516493485499775,1.985404199153161,-0.5337548506031835,False
GSE79183,MONDO_0023644,MONDO_0002038,1.1817734471799324,1.5887237809009953,-0.40695033372106293,False
GSE57254,MONDO_0023644,MONDO_0002038,1.1635156566892797,1.197551240811004,-0.03403558412172436,False
GSE72627,MONDO_0023644,MONDO_0002038,1.0622361003349747,0.949695400761397,0.11254069957357771,True
GSE50760,MONDO_0024331,MONDO_0006181,4.4367897919030055,2.235625088214603,2.2011647036884026,True
GSE50760,MONDO_0024331,MONDO_0005575,4.4367897919030055,4.513741127255212,-0.07695133535220666,False
GSE76307,MONDO_0024331,MONDO_0006181,4.352258319155147,2.842009906411967,1.51024841274318,True
GSE76307,MONDO_0024331,MONDO_0005575,4.352258319155147,4.277393230659444,0.07486508849570228,True
GSE104836,MONDO_0024331,MONDO_0006181,4.343303967905069,2.490750543196218,1.8525534247088506,True
GSE104836,MONDO_0024331,MONDO_0005575,4.343303967905069,4.421841419816939,-0.07853745191187045,False
GSE90830,MONDO_0024331,MONDO_0006181,4.135728599414931,2.200711575088462,1.9350170243264695,True
GSE90830,MONDO_0024331,MONDO_0005575,4.135728599414931,4.434093554245938,-0.29836495483100656,False
GSE76987,MONDO_0024331,MONDO_0006181,3.653702399096426,1.9598967552419069,1.6938056438545193,True
GSE76987,MONDO_0024331,MONDO_0005575,3.653702399096426,3.9616404301909913,-0.3079380310945652,False
GSE90944,MONDO_0024331,MONDO_0006181,3.4983217052871334,2.280128631444272,1.2181930738428615,True
GSE90944,MONDO_0024331,MONDO_0005575,3.4983217052871334,3.802423871247405,-0.3041021659602716,False
GSE52429,MONDO_0024331,MONDO_0006181,3.252615396708168,1.9710364631229456,1.2815789335852226,True
GSE52429,MONDO_0024331,MONDO_0005575,3.252615396708168,4.038073877783472,-0.7854584810753042,False
GSE72820,MONDO_0024331,MONDO_0006181,3.101009662789498,2.125149998616248,0.97585966417325,True
GSE72820,MONDO_0024331,MONDO_0005575,3.101009662789498,3.710559051043917,-0.6095493882544192,False
GSE67109,MONDO_0024331,MONDO_0006181,2.976331646978757,2.0551596967412458,0.9211719502375111,True
GSE67109,MONDO_0024331,MONDO_0005575,2.976331646978757,2.554500349535304,0.42183129744345305,True
GSE91000,MONDO_0024331,MONDO_0006181,2.9240928703483635,1.2889195712224712,1.6351732991258923,True
GSE91000,MONDO_0024331,MONDO_0005575,2.9240928703483635,3.3867132447579835,-0.46262037440962,False
GSE79395,MONDO_0024331,MONDO_0006181,2.889369421561214,2.33809752066304,0.5512719008981737,True
GSE79395,MONDO_0024331,MONDO_0005575,2.889369421561214,3.7191694951838095,-0.8298000736225957,False
GSE87400,MONDO_0024331,MONDO_0006181,2.7226197390492186,1.5665110978630032,1.1561086411862154,True
GSE87400,MONDO_0024331,MONDO_0005575,2.7226197390492186,3.428440211087632,-0.7058204720384134,False
GSE69415,MONDO_0024331,MONDO_0006181,2.705841172673573,2.294309020127797,0.41153215254577624,True
GSE69415,MONDO_0024331,MONDO_0005575,2.705841172673573,3.3063947977928105,-0.6005536251192374,False
GSE29580,MONDO_0024331,MONDO_0006181,2.6742309403740654,1.4486786547081285,1.2255522856659369,True
GSE29580,MONDO_0024331,MONDO_0005575,2.6742309403740654,3.5539368223230734,-0.879705881949008,False
GSE78195,MONDO_0024331,MONDO_0006181,2.61939548749802,1.3356388137464532,1.2837566737515669,True
GSE78195,MONDO_0024331,MONDO_0005575,2.61939548749802,3.0194706987413507,-0.40007521124333056,False
GSE84902,MONDO_0024331,MONDO_0006181,2.464700529686089,1.0455575988945545,1.4191429307915344,True
GSE84902,MONDO_0024331,MONDO_0005575,2.464700529686089,2.9632103823475924,-0.4985098526615035,False
GSE96914,MONDO_0024331,MONDO_0006181,2.452859139379852,0.7036696408688475,1.7491894985110044,True
GSE96914,MONDO_0024331,MONDO_0005575,2.452859139379852,3.6869768715698448,-1.234117732189993,False
GSE77737,MONDO_0024331,MONDO_0006181,2.4209055278096905,0.4138397532146348,2.0070657745950555,True
GSE77737,MONDO_0024331,MONDO_0005575,2.4209055278096905,3.709745015137083,-1.2888394873273925,False
GSE79928,MONDO_0024331,MONDO_0006181,2.388131869902096,0.7163393217312766,1.6717925481708196,True
GSE79928,MONDO_0024331,MONDO_0005575,2.388131869902096,2.733985522743227,-0.3458536528411309,False
GSE45332,MONDO_0024331,MONDO_0006181,2.385603614427604,1.4221078613837392,0.9634957530438648,True
GSE45332,MONDO_0024331,MONDO_0005575,2.385603614427604,3.050916465677437,-0.665312851249833,False
GSE88945,MONDO_0024331,MONDO_0006181,2.361959576800119,0.7785149056748338,1.5834446711252852,True
GSE88945,MONDO_0024331,MONDO_0005575,2.361959576800119,3.102942783139907,-0.7409832063397879,False
GSE85685,MONDO_0024331,MONDO_0006181,2.32515754500296,1.1561004090884042,1.1690571359145558,True
GSE85685,MONDO_0024331,MONDO_0005575,2.32515754500296,3.153381918123131,-0.8282243731201708,False
GSE56660,MONDO_0024331,MONDO_0006181,2.298852944658264,1.2687633241314336,1.0300896205268306,True
GSE56660,MONDO_0024331,MONDO_0005575,2.298852944658264,3.2523851450759738,-0.9535322004177096,False
GSE73318,MONDO_0024331,MONDO_0006181,2.2964765644235228,1.6618194158937487,0.6346571485297741,True
GSE73318,MONDO_0024331,MONDO_0005575,2.2964765644235228,2.448182345262969,-0.1517057808394462,False
GSE79249,MONDO_0024331,MONDO_0006181,2.2860371681669003,1.4925584225863815,0.7934787455805188,True
GSE79249,MONDO_0024331,MONDO_0005575,2.2860371681669003,1.969271398755648,0.31676576941125223,True
GSE77635,MONDO_0024331,MONDO_0006181,2.2697389303284385,0.9832998865976912,1.2864390437307474,True
GSE77635,MONDO_0024331,MONDO_0005575,2.2697389303284385,3.077254987389092,-0.8075160570606537,False
GSE33782,MONDO_0024331,MONDO_0006181,2.2227761163321014,1.064075818847747,1.1587002974843543,True
GSE33782,MONDO_0024331,MONDO_0005575,2.2227761163321014,2.689055422334674,-0.4662793060025727,False
GSE59290,MONDO_0024331,MONDO_0006181,2.215916331167802,1.7717071588874744,0.44420917228032764,True
GSE59290,MONDO_0024331,MONDO_0005575,2.215916331167802,3.1010825994626385,-0.8851662682948365,False
GSE63776,MONDO_0024331,MONDO_0006181,2.210275201290413,2.6115426565508573,-0.4012674552604443,False
GSE63776,MONDO_0024331,MONDO_0005575,2.210275201290413,3.231846091044913,-1.0215708897545,False
GSE71511,MONDO_0024331,MONDO_0006181,2.1808127296800683,1.3675782370271767,0.8132344926528916,True
GSE71511,MONDO_0024331,MONDO_0005575,2.1808127296800683,2.941275812644646,-0.7604630829645775,False
GSE95513,MONDO_0024331,MONDO_0006181,2.1603244928302106,0.5302107425080362,1.6301137503221743,True
GSE95513,MONDO_0024331,MONDO_0005575,2.1603244928302106,3.2155680238238933,-1.0552435309936827,False
GSE86221,MONDO_0024331,MONDO_0006181,2.147886409357075,2.02406649207906,0.123819917278015,True
GSE86221,MONDO_0024331,MONDO_0005575,2.147886409357075,1.82843515138726,0.319451257969815,True
GSE72631,MONDO_0024331,MONDO_0006181,2.068678711467215,0.6753144860116774,1.3933642254555378,True
GSE72631,MONDO_0024331,MONDO_0005575,2.068678711467215,3.177506669724647,-1.1088279582574319,False
GSE89729,MONDO_0024331,MONDO_0006181,2.0302164733442107,1.4619369832393323,0.5682794901048784,True
GSE89729,MONDO_0024331,MONDO_0005575,2.0302164733442107,2.6464496348185738,-0.616233161474363,False
GSE59223,MONDO_0024331,MONDO_0006181,2.0237220180384634,1.0380417937989872,0.9856802242394762,True
GSE59223,MONDO_0024331,MONDO_0005575,2.0237220180384634,2.5323674906024936,-0.5086454725640301,False
GSE69333,MONDO_0024331,MONDO_0006181,2.021425276108437,1.1898156504355455,0.8316096256728913,True
GSE69333,MONDO_0024331,MONDO_0005575,2.021425276108437,2.8989444630236245,-0.8775191869151877,False
GSE95132,MONDO_0024331,MONDO_0006181,2.0170131540999465,0.516921139878237,1.5000920142217096,True
GSE95132,MONDO_0024331,MONDO_0005575,2.0170131540999465,3.222571819135007,-1.2055586650350603,False
GSE95605,MONDO_0024331,MONDO_0006181,1.9762122197069616,1.6964865544787535,0.2797256652282081,True
GSE95605,MONDO_0024331,MONDO_0005575,1.9762122197069616,1.8064723862158976,0.16973983349106403,True
GSE69036,MONDO_0024331,MONDO_0006181,1.9741370664952576,0.7981242910633262,1.1760127754319314,True
GSE69036,MONDO_0024331,MONDO_0005575,1.9741370664952576,2.380369429090273,-0.4062323625950155,False
GSE58507,MONDO_0024331,MONDO_0006181,1.973728647877173,1.4000910218871685,0.5736376259900045,True
GSE58507,MONDO_0024331,MONDO_0005575,1.973728647877173,1.3547007539785478,0.6190278938986251,True
GSE43550,MONDO_0024331,MONDO_0006181,1.969153328483472,0.4683177747976847,1.5008355536857871,True
GSE43550,MONDO_0024331,MONDO_0005575,1.969153328483472,3.349437874423705,-1.380284545940233,False
GSE39068,MONDO_0024331,MONDO_0006181,1.94893871668704,0.7115484489790165,1.2373902677080235,True
GSE39068,MONDO_0024331,MONDO_0005575,1.94893871668704,2.843969359468878,-0.8950306427818382,False
GSE86219,MONDO_0024331,MONDO_0006181,1.7932832194502784,1.7730905733902815,0.02019264605999682,True
GSE86219,MONDO_0024331,MONDO_0005575,1.7932832194502784,1.8343601886985028,-0.04107696924822446,False
GSE106696,MONDO_0024331,MONDO_0006181,1.7554152737891595,1.5239912950413548,0.23142397874780474,True
GSE106696,MONDO_0024331,MONDO_0005575,1.7554152737891595,1.972231913927238,-0.21681664013807844,False
GSE99821,MONDO_0024331,MONDO_0006181,1.7384053336770506,0.8061631467939506,0.9322421868831,True
GSE99821,MONDO_0024331,MONDO_0005575,1.7384053336770506,1.2905522891442105,0.44785304453284014,True
GSE63950,MONDO_0024331,MONDO_0006181,1.7335194584996336,1.0420154675474087,0.6915039909522249,True
GSE63950,MONDO_0024331,MONDO_0005575,1.7335194584996336,1.1296163278887903,0.6039031306108433,True
GSE64017,MONDO_0024331,MONDO_0006181,1.7200065475452144,1.0285929858110932,0.6914135617341213,True
GSE64017,MONDO_0024331,MONDO_0005575,1.7200065475452144,1.1173464462157725,0.6026601013294419,True
GSE77250,MONDO_0024331,MONDO_0006181,1.6945183907006425,0.6588907971866832,1.0356275935139592,True
GSE77250,MONDO_0024331,MONDO_0005575,1.6945183907006425,1.780293551495303,-0.08577516079466063,False
GSE93124,MONDO_0024331,MONDO_0006181,1.5888150508679155,1.3428875390125234,0.24592751185539208,True
GSE93124,MONDO_0024331,MONDO_0005575,1.5888150508679155,0.7964238356478238,0.7923912152200917,True
GSE68297,MONDO_0024331,MONDO_0006181,1.5760759364716814,1.3051342613180126,0.27094167515366885,True
GSE68297,MONDO_0024331,MONDO_0005575,1.5760759364716814,1.971740095027698,-0.39566415855601655,False
GSE89154,MONDO_0024331,MONDO_0006181,1.5637369198558797,1.161834429667508,0.40190249018837165,True
GSE89154,MONDO_0024331,MONDO_0005575,1.5637369198558797,0.3904933426872375,1.1732435771686422,True
GSE74251,MONDO_0024331,MONDO_0006181,1.558636939125988,1.0593088960694543,0.49932804305653367,True
GSE74251,MONDO_0024331,MONDO_0005575,1.558636939125988,0.1999936510318593,1.3586432880941288,True
GSE48603,MONDO_0024331,MONDO_0006181,1.5392152048269507,1.0681636329858477,0.471051571841103,True
GSE48603,MONDO_0024331,MONDO_0005575,1.5392152048269507,0.7560579867024367,0.783157218124514,True
GSE54074,MONDO_0024331,MONDO_0006181,1.5108933657364243,1.0717615955618616,0.43913177017456273,True
GSE54074,MONDO_0024331,MONDO_0005575,1.5108933657364243,0.93801699378912,0.5728763719473043,True
GSE72577,MONDO_0024331,MONDO_0006181,1.4964555328623803,1.643635504210209,-0.1471799713478288,False
GSE72577,MONDO_0024331,MONDO_0005575,1.4964555328623803,2.2715519787550407,-0.7750964458926604,False
GSE60106,MONDO_0024331,MONDO_0006181,1.4884365881610466,0.684268184051289,0.8041684041097577,True
GSE60106,MONDO_0024331,MONDO_0005575,1.4884365881610466,2.1570814448497497,-0.6686448566887031,False
GSE30786,MONDO_0024331,MONDO_0006181,1.4823743477871285,0.8005396750370485,0.68183467275008,True
GSE30786,MONDO_0024331,MONDO_0005575,1.4823743477871285,1.8514334312494267,-0.3690590834622982,False
GSE101526,MONDO_0024331,MONDO_0006181,1.4532445984814388,1.2108969512829857,0.24234764719845314,True
GSE101526,MONDO_0024331,MONDO_0005575,1.4532445984814388,1.9104447945331224,-0.4572001960516836,False
GSE89124,MONDO_0024331,MONDO_0006181,1.4456886857764757,0.3679091112244084,1.0777795745520673,True
GSE89124,MONDO_0024331,MONDO_0005575,1.4456886857764757,1.636095198470439,-0.19040651269396336,False
GSE99317,MONDO_0024331,MONDO_0006181,1.442284634790182,0.2770968873282448,1.1651877474619372,True
GSE99317,MONDO_0024331,MONDO_0005575,1.442284634790182,1.5998916859532353,-0.15760705116305318,False
GSE73317,MONDO_0024331,MONDO_0006181,1.4316258794570942,1.194086184889444,0.23753969456765023,True
GSE73317,MONDO_0024331,MONDO_0005575,1.4316258794570942,1.3545901325817766,0.07703574687531756,True
GSE74369,MONDO_0024331,MONDO_0006181,1.424722100152766,0.7935491912826461,0.6311729088701198,True
GSE74369,MONDO_0024331,MONDO_0005575,1.424722100152766,1.930159670745678,-0.5054375705929122,False
GSE81429,MONDO_0024331,MONDO_0006181,1.4196155718733572,0.9797302762412292,0.43988529563212797,True
GSE81429,MONDO_0024331,MONDO_0005575,1.4196155718733572,1.0939509616002852,0.32566461027307203,True
GSE53172,MONDO_0024331,MONDO_0006181,1.3936671911144898,0.7333282024197986,0.6603389886946912,True
GSE53172,MONDO_0024331,MONDO_0005575,1.3936671911144898,2.1494299730487296,-0.7557627819342398,False
GSE95499,MONDO_0024331,MONDO_0006181,1.3826986096553662,0.6954676670916415,0.6872309425637246,True
GSE95499,MONDO_0024331,MONDO_0005575,1.3826986096553662,1.906001647480339,-0.5233030378249728,False
GSE82147,MONDO_0024331,MONDO_0006181,1.3548746273931105,0.2658015141631075,1.089073113230003,True
GSE82147,MONDO_0024331,MONDO_0005575,1.3548746273931105,1.5376210548541631,-0.18274642746105263,False
GSE86165,MONDO_0024331,MONDO_0006181,1.336953903042336,1.3136879513308035,0.023265951711532562,True
GSE86165,MONDO_0024331,MONDO_0005575,1.336953903042336,1.6796532417593124,-0.34269933871697633,False
GSE90796,MONDO_0024331,MONDO_0006181,1.3134894053272264,0.2506947871651239,1.0627946181621024,True
GSE90796,MONDO_0024331,MONDO_0005575,1.3134894053272264,1.1222714795893938,0.19121792573783258,True
GSE60939,MONDO_0024331,MONDO_0006181,1.2865162128543477,-0.1209794221627508,1.4074956350170984,True
GSE60939,MONDO_0024331,MONDO_0005575,1.2865162128543477,2.2551025301445127,-0.968586317290165,False
GSE67931,MONDO_0024331,MONDO_0006181,1.283402675634869,0.7652488779031866,0.5181537977316825,True
GSE67931,MONDO_0024331,MONDO_0005575,1.283402675634869,1.9745993303839016,-0.6911966547490325,False
GSE101968,MONDO_0024331,MONDO_0006181,1.2684767683621954,0.0887781877809305,1.179698580581265,True
GSE101968,MONDO_0024331,MONDO_0005575,1.2684767683621954,1.6280827533488311,-0.35960598498663576,False
GSE75962,MONDO_0024331,MONDO_0006181,1.2662162654093376,0.5523893493835649,0.7138269160257728,True
GSE75962,MONDO_0024331,MONDO_0005575,1.2662162654093376,1.7048519972095657,-0.4386357318002281,False
GSE82207,MONDO_0024331,MONDO_0006181,1.2493965999036092,0.3992226635278434,0.8501739363757658,True
GSE82207,MONDO_0024331,MONDO_0005575,1.2493965999036092,1.3413887898445231,-0.09199218994091396,False
GSE36070,MONDO_0024331,MONDO_0006181,1.2466170277528077,0.7087593669506677,0.53785766080214,True
GSE36070,MONDO_0024331,MONDO_0005575,1.2466170277528077,1.47103883961908,-0.2244218118662724,False
GSE77312,MONDO_0024331,MONDO_0006181,1.1700862778381826,0.1620301123389086,1.0080561654992741,True
GSE77312,MONDO_0024331,MONDO_0005575,1.1700862778381826,1.395813329273342,-0.22572705143515925,False
GSE58989,MONDO_0024331,MONDO_0006181,1.128090344443916,0.5234831303325292,0.6046072141113868,True
GSE58989,MONDO_0024331,MONDO_0005575,1.128090344443916,1.5336360143035814,-0.40554566985966534,False
GSE101668,MONDO_0024331,MONDO_0006181,1.1069180190306034,0.5010983952751287,0.6058196237554747,True
GSE101668,MONDO_0024331,MONDO_0005575,1.1069180190306034,1.4813720341753387,-0.3744540151447353,False
GSE45258,MONDO_0024331,MONDO_0006181,1.0779730440417208,0.987648621373702,0.09032442266801877,True
GSE45258,MONDO_0024331,MONDO_0005575,1.0779730440417208,0.3289941877714082,0.7489788562703126,True
GSE99794,MONDO_0024331,MONDO_0006181,1.0490461187506477,0.7294112051741,0.3196349135765477,True
GSE99794,MONDO_0024331,MONDO_0005575,1.0490461187506477,0.9000100068935469,0.14903611185710075,True
GSE74550,MONDO_0024331,MONDO_0006181,1.0379772501801243,0.7188149278253165,0.3191623223548078,True
GSE74550,MONDO_0024331,MONDO_0005575,1.0379772501801243,0.0311355046648541,1.0068417455152703,True
GSE90491,MONDO_0024331,MONDO_0006181,1.0196003200650057,0.7821677290761676,0.23743259098883807,True
GSE90491,MONDO_0024331,MONDO_0005575,1.0196003200650057,0.2733645388892148,0.7462357811757909,True
GSE58135,MONDO_0024331,MONDO_0006181,1.0044667527134608,0.3823739660776351,0.6220927866358257,True
GSE58135,MONDO_0024331,MONDO_0005575,1.0044667527134608,0.9907569105907402,0.013709842122720528,True
GSE63511,MONDO_0024622,MONDO_0004970,5.504069158956198,1.6441799974810771,3.8598891614751207,True
GSE63511,MONDO_0024622,MONDO_0015075,5.504069158956198,5.557125674606863,-0.05305651565066505,False
GSE83560,MONDO_0024622,MONDO_0004970,5.228524282808929,2.0090636280871146,3.2194606547218148,True
GSE83560,MONDO_0024622,MONDO_0015075,5.228524282808929,5.4934354669427305,-0.2649111841338012,False
GSE83919,MONDO_0024622,MONDO_0004970,5.078102247975664,1.244736693057443,3.8333655549182213,True
GSE83919,MONDO_0024622,MONDO_0015075,5.078102247975664,5.037565672588638,0.040536575387026375,True
GSE94464,MONDO_0024622,MONDO_0004970,5.036566550495835,1.861584701851912,3.174981848643923,True
GSE94464,MONDO_0024622,MONDO_0015075,5.036566550495835,5.427825455737955,-0.39125890524212004,False
GSE76445,MONDO_0024622,MONDO_0004970,4.654175203033809,1.4537378871891913,3.2004373158446175,True
GSE76445,MONDO_0024622,MONDO_0015075,4.654175203033809,4.7300301655978725,-0.07585496256406365,False
GSE64912,MONDO_0024622,MONDO_0004970,4.483174881716908,2.0240109186932007,2.4591639630237077,True
GSE64912,MONDO_0024622,MONDO_0015075,4.483174881716908,4.71518788310569,-0.23201300138878178,False
