comparison,gse_1,gse_2,containment,jaccard,overlap_count,shared_cuis,title_1,title_2
within_mouse,GSE36872,GSE36873,1.0,1.0,134,"['C0001527', 'C0002778', 'C0005377', 'C0008810', 'C0017262', 'C0017263', 'C0017337', 'C0017428', 'C0019409', 'C0024660', 'C0025914', 'C0025929', 'C0026661', 'C0026809', 'C0029235', 'C0031084', 'C0033213', 'C0033262', 'C0035682', 'C0035696', 'C0040300', 'C0040648', 'C0040649', 'C0079183', 'C0079429', 'C0152459', 'C0162493', 'C0185027', 'C0185117', 'C0185125', 'C0205169', 'C0205463', 'C0205474', 'C0221284', 'C0242960', 'C0270736', 'C0332173', 'C0391978', 'C0439165', 'C0439228', 'C0439505', 'C0449430', 'C0599383', 'C0695434', 'C0729333', 'C0752248', 'C0870325', 'C0872262', 'C0887909', 'C0887945', 'C0887955', 'C0920299', 'C0920317', 'C0936012', 'C1145667', 'C1148673', 'C1148674', 'C1148675', 'C1148734', 'C1150565', 'C1156820', 'C1158770', 'C1158800', 'C1158817', 'C1158830', 'C1159372', 'C1160700', 'C1167622', 'C1323333', 'C1327302', 'C1331371', 'C1332838', 'C1336788', 'C1412544', 'C1413503', 'C1417679', 'C1420631', 'C1455722', 'C1512977', 'C1514248', 'C1514562', 'C1515670', 'C1517486', 'C1518032', 'C1521840', 'C1521970', 'C1523018', 'C1524024', 'C1533134', 'C1547755', 'C1547928', 'C1549488', 'C1561533', 'C1561538', 'C1561539', 'C1564654', 'C1566330', 'C1566664', 'C1706387', 'C1706388', 'C1707418', 'C1709500', 'C1709634', 'C1710463', 'C1743089', 'C1880022', 'C1947919', 'C1948020', 'C1955941', 'C2338314', 'C2346469', 'C2347934', 'C2348519', 'C2348625', 'C2611903', 'C2936272', 'C2982391', 'C2986743', 'C2986744', 'C3178810', 'C3494264', 'C3889970', 'C3898448', 'C4048755', 'C4062502', 'C4086963', 'C4277547', 'C4520924', 'C4700104', 'C4743287', 'C4760607', 'C5419559', 'C5554855', 'C5575229']",Nascent-Seq Reveals Novel Features of Mouse Circadian Transcriptional Regulation [Nascent-Seq],Nascent-Seq Reveals Novel Features of Mouse Circadian Transcriptional Regulation [StrandSpe_NascentSeq]
within_mouse,GSE36871,GSE36873,1.0,1.0,134,"['C0001527', 'C0002778', 'C0005377', 'C0008810', 'C0017262', 'C0017263', 'C0017337', 'C0017428', 'C0019409', 'C0024660', 'C0025914', 'C0025929', 'C0026661', 'C0026809', 'C0029235', 'C0031084', 'C0033213', 'C0033262', 'C0035682', 'C0035696', 'C0040300', 'C0040648', 'C0040649', 'C0079183', 'C0079429', 'C0152459', 'C0162493', 'C0185027', 'C0185117', 'C0185125', 'C0205169', 'C0205463', 'C0205474', 'C0221284', 'C0242960', 'C0270736', 'C0332173', 'C0391978', 'C0439165', 'C0439228', 'C0439505', 'C0449430', 'C0599383', 'C0695434', 'C0729333', 'C0752248', 'C0870325', 'C0872262', 'C0887909', 'C0887945', 'C0887955', 'C0920299', 'C0920317', 'C0936012', 'C1145667', 'C1148673', 'C1148674', 'C1148675', 'C1148734', 'C1150565', 'C1156820', 'C1158770', 'C1158800', 'C1158817', 'C1158830', 'C1159372', 'C1160700', 'C1167622', 'C1323333', 'C1327302', 'C1331371', 'C1332838', 'C1336788', 'C1412544', 'C1413503', 'C1417679', 'C1420631', 'C1455722', 'C1512977', 'C1514248', 'C1514562', 'C1515670', 'C1517486', 'C1518032', 'C1521840', 'C1521970', 'C1523018', 'C1524024', 'C1533134', 'C1547755', 'C1547928', 'C1549488', 'C1561533', 'C1561538', 'C1561539', 'C1564654', 'C1566330', 'C1566664', 'C1706387', 'C1706388', 'C1707418', 'C1709500', 'C1709634', 'C1710463', 'C1743089', 'C1880022', 'C1947919', 'C1948020', 'C1955941', 'C2338314', 'C2346469', 'C2347934', 'C2348519', 'C2348625', 'C2611903', 'C2936272', 'C2982391', 'C2986743', 'C2986744', 'C3178810', 'C3494264', 'C3889970', 'C3898448', 'C4048755', 'C4062502', 'C4086963', 'C4277547', 'C4520924', 'C4700104', 'C4743287', 'C4760607', 'C5419559', 'C5554855', 'C5575229']",Nascent-Seq Reveals Novel Features of Mouse Circadian Transcriptional Regulation [RNA-Seq],Nascent-Seq Reveals Novel Features of Mouse Circadian Transcriptional Regulation [StrandSpe_NascentSeq]
within_mouse,GSE36871,GSE36872,1.0,1.0,134,"['C0001527', 'C0002778', 'C0005377', 'C0008810', 'C0017262', 'C0017263', 'C0017337', 'C0017428', 'C0019409', 'C0024660', 'C0025914', 'C0025929', 'C0026661', 'C0026809', 'C0029235', 'C0031084', 'C0033213', 'C0033262', 'C0035682', 'C0035696', 'C0040300', 'C0040648', 'C0040649', 'C0079183', 'C0079429', 'C0152459', 'C0162493', 'C0185027', 'C0185117', 'C0185125', 'C0205169', 'C0205463', 'C0205474', 'C0221284', 'C0242960', 'C0270736', 'C0332173', 'C0391978', 'C0439165', 'C0439228', 'C0439505', 'C0449430', 'C0599383', 'C0695434', 'C0729333', 'C0752248', 'C0870325', 'C0872262', 'C0887909', 'C0887945', 'C0887955', 'C0920299', 'C0920317', 'C0936012', 'C1145667', 'C1148673', 'C1148674', 'C1148675', 'C1148734', 'C1150565', 'C1156820', 'C1158770', 'C1158800', 'C1158817', 'C1158830', 'C1159372', 'C1160700', 'C1167622', 'C1323333', 'C1327302', 'C1331371', 'C1332838', 'C1336788', 'C1412544', 'C1413503', 'C1417679', 'C1420631', 'C1455722', 'C1512977', 'C1514248', 'C1514562', 'C1515670', 'C1517486', 'C1518032', 'C1521840', 'C1521970', 'C1523018', 'C1524024', 'C1533134', 'C1547755', 'C1547928', 'C1549488', 'C1561533', 'C1561538', 'C1561539', 'C1564654', 'C1566330', 'C1566664', 'C1706387', 'C1706388', 'C1707418', 'C1709500', 'C1709634', 'C1710463', 'C1743089', 'C1880022', 'C1947919', 'C1948020', 'C1955941', 'C2338314', 'C2346469', 'C2347934', 'C2348519', 'C2348625', 'C2611903', 'C2936272', 'C2982391', 'C2986743', 'C2986744', 'C3178810', 'C3494264', 'C3889970', 'C3898448', 'C4048755', 'C4062502', 'C4086963', 'C4277547', 'C4520924', 'C4700104', 'C4743287', 'C4760607', 'C5419559', 'C5554855', 'C5575229']",Nascent-Seq Reveals Novel Features of Mouse Circadian Transcriptional Regulation [RNA-Seq],Nascent-Seq Reveals Novel Features of Mouse Circadian Transcriptional Regulation [Nascent-Seq]
within_mouse,GSE90854,GSE90855,1.0,1.0,131,"['C0001024', 'C0001026', 'C0001028', 'C0001675', 'C0007613', 'C0008546', 'C0017262', 'C0017263', 'C0019564', 'C0021135', 'C0023977', 'C0024660', 'C0025260', 'C0025361', 'C0025914', 'C0025929', 'C0026809', 'C0027880', 'C0027882', 'C0031843', 'C0033268', 'C0040649', 'C0041904', 'C0079411', 'C0086045', 'C0151904', 'C0162493', 'C0181813', 'C0185117', 'C0205217', 'C0221106', 'C0228249', 'C0228251', 'C0232804', 'C0301630', 'C0311400', 'C0392756', 'C0423909', 'C0441712', 'C0442805', 'C0443252', 'C0449379', 'C0521390', 'C0542341', 'C0597299', 'C0599946', 'C0683142', 'C0683572', 'C0700327', 'C0751606', 'C0814087', 'C0851285', 'C0907533', 'C0949582', 'C1051312', 'C1085293', 'C1145667', 'C1148674', 'C1150760', 'C1156200', 'C1156201', 'C1157700', 'C1158180', 'C1158190', 'C1158770', 'C1158817', 'C1158830', 'C1160700', 'C1167622', 'C1293152', 'C1323350', 'C1323843', 'C1325550', 'C1326294', 'C1326296', 'C1326956', 'C1327622', 'C1413131', 'C1417166', 'C1424328', 'C1457869', 'C1511124', 'C1511545', 'C1511726', 'C1512977', 'C1515655', 'C1517486', 'C1522821', 'C1523942', 'C1524026', 'C1533691', 'C1546437', 'C1547298', 'C1547308', 'C1548180', 'C1551396', 'C1552746', 'C1705273', 'C1706376', 'C1706377', 'C1706450', 'C1825842', 'C1861101', 'C2249734', 'C2610645', 'C2613317', 'C2707259', 'C2827718', 'C2911684', 'C2986723', 'C3146294', 'C3156296', 'C3245479', 'C3548050', 'C3714741', 'C3854321', 'C3887642', 'C3894549', 'C4042561', 'C4086963', 'C4235501', 'C4263342', 'C4277646', 'C4282129', 'C4315130', 'C4323874', 'C4327702', 'C4551656', 'C4699379', 'C4760607', 'C5236002']",Acetyl CoA metabolism by ACSS2 regulates neuronal histone acetylation and hippocampal memory [RNA-seq In Vitro],Acetyl CoA metabolism by ACSS2 regulates neuronal histone acetylation and hippocampal memory [RNA-seq In Vivo]
within_mouse,GSE71233,GSE71234,1.0,1.0,130,"['C0001675', 'C0003436', 'C0003462', 'C0003467', 'C0003469', 'C0004352', 'C0004927', 'C0004937', 'C0005940', 'C0006009', 'C0006104', 'C0008633', 'C0008651', 'C0009946', 'C0012634', 'C0014544', 'C0014547', 'C0014553', 'C0017261', 'C0023452', 'C0025360', 'C0025663', 'C0025664', 'C0025914', 'C0025929', 'C0026106', 'C0026351', 'C0026809', 'C0027765', 'C0028432', 'C0030705', 'C0034865', 'C0036857', 'C0039593', 'C0040188', 'C0042075', 'C0078975', 'C0079925', 'C0085380', 'C0086418', 'C0152459', 'C0153633', 'C0173924', 'C0178781', 'C0205173', 'C0205343', 'C0205463', 'C0220645', 'C0231220', 'C0231221', 'C0231335', 'C0266019', 'C0266298', 'C0270736', 'C0278076', 'C0348080', 'C0376532', 'C0392366', 'C0393725', 'C0432411', 'C0441889', 'C0443290', 'C0449430', 'C0449445', 'C0449851', 'C0456984', 'C0521654', 'C0683444', 'C0683572', 'C0751606', 'C0795797', 'C0795803', 'C0795807', 'C0812464', 'C0871504', 'C0871511', 'C0935882', 'C1292724', 'C1327877', 'C1413131', 'C1417098', 'C1417166', 'C1511726', 'C1512045', 'C1514559', 'C1514562', 'C1517378', 'C1521970', 'C1521991', 'C1527852', 'C1546437', 'C1550655', 'C1701901', 'C1705253', 'C1705764', 'C1705908', 'C1705960', 'C1706388', 'C1706450', 'C1707513', 'C1846058', 'C1880022', 'C1880068', 'C1963686', 'C2346469', 'C2348519', 'C2697959', 'C2698456', 'C2986417', 'C2986478', 'C3152252', 'C3242710', 'C3244125', 'C3245479', 'C3714043', 'C3714741', 'C3714756', 'C3839861', 'C3853654', 'C4050308', 'C4050613', 'C4062502', 'C4082793', 'C4266577', 'C4284724', 'C4318409', 'C4323871', 'C4323874', 'C4524824', 'C4727711']",Reversal of MECP2 duplication syndrome using genetic rescue and antisense oligonucleotides [ASO time point 1],Reversal of MECP2 duplication syndrome using genetic rescue and antisense oligonucleotides [ASO time point 2]
within_mouse,GSE102623,GSE102624,1.0,1.0,129,"['C0001117', 'C0005944', 'C0006112', 'C0008972', 'C0008976', 'C0011164', 'C0011854', 'C0014239', 'C0017337', 'C0019564', 'C0019868', 'C0020654', 'C0020659', 'C0020663', 'C0020664', 'C0020669', 'C0025517', 'C0025914', 'C0025929', 'C0026339', 'C0026809', 'C0026882', 'C0027792', 'C0029124', 'C0031843', 'C0033666', 'C0037083', 'C0037279', 'C0037420', 'C0043207', 'C0079429', 'C0162327', 'C0205210', 'C0205557', 'C0228249', 'C0228251', 'C0228252', 'C0282655', 'C0332281', 'C0338508', 'C0392747', 'C0443172', 'C0456984', 'C0542341', 'C0557651', 'C0558024', 'C0596610', 'C0596611', 'C0597295', 'C0598282', 'C0666743', 'C0679823', 'C0679846', 'C0694599', 'C0700205', 'C0752248', 'C0851285', 'C0870951', 'C0947630', 'C0949582', 'C0961738', 'C1051312', 'C1085293', 'C1096775', 'C1154413', 'C1157569', 'C1159314', 'C1160339', 'C1160369', 'C1166837', 'C1179923', 'C1315013', 'C1315032', 'C1325638', 'C1326962', 'C1332122', 'C1332123', 'C1413043', 'C1413131', 'C1414346', 'C1417166', 'C1421501', 'C1425206', 'C1513112', 'C1519616', 'C1519628', 'C1522995', 'C1546938', 'C1552009', 'C1704259', 'C1704675', 'C1705273', 'C1705285', 'C1705363', 'C1705923', 'C1705987', 'C1706678', 'C1720950', 'C1816537', 'C1839576', 'C1879547', 'C1880022', 'C1880269', 'C1880720', 'C1882071', 'C1969088', 'C2245744', 'C2246906', 'C2262739', 'C2603343', 'C2752458', 'C3161035', 'C3178810', 'C3178997', 'C3179002', 'C3244125', 'C3849896', 'C3887642', 'C3889433', 'C4041725', 'C4049822', 'C4054723', 'C4086963', 'C4476822', 'C4505109', 'C4505300', 'C4551693', 'C4727081', 'C5196589']",Hippocampus and hypothalamus RNA-sequencing of WFS1-deficient mice [hippocampus],Hippocampus and hypothalamus RNA-sequencing of WFS1-deficient mice [hypothalamus]
within_mouse,GSE71229,GSE71233,1.0,0.9846153846153847,128,"['C0001675', 'C0003462', 'C0003467', 'C0003469', 'C0004352', 'C0004927', 'C0004937', 'C0005940', 'C0006009', 'C0006104', 'C0008633', 'C0008651', 'C0009946', 'C0012634', 'C0014544', 'C0014547', 'C0014553', 'C0017261', 'C0023452', 'C0025360', 'C0025663', 'C0025664', 'C0025914', 'C0025929', 'C0026106', 'C0026351', 'C0026809', 'C0027765', 'C0028432', 'C0030705', 'C0034865', 'C0036857', 'C0039593', 'C0040188', 'C0042075', 'C0078975', 'C0079925', 'C0085380', 'C0086418', 'C0152459', 'C0153633', 'C0173924', 'C0178781', 'C0205173', 'C0205343', 'C0205463', 'C0220645', 'C0231220', 'C0231221', 'C0231335', 'C0266019', 'C0266298', 'C0270736', 'C0278076', 'C0348080', 'C0376532', 'C0392366', 'C0393725', 'C0432411', 'C0441889', 'C0443290', 'C0449430', 'C0449445', 'C0449851', 'C0456984', 'C0521654', 'C0683444', 'C0683572', 'C0751606', 'C0795797', 'C0795803', 'C0795807', 'C0812464', 'C0871504', 'C0871511', 'C0935882', 'C1292724', 'C1327877', 'C1413131', 'C1417098', 'C1417166', 'C1511726', 'C1512045', 'C1514559', 'C1514562', 'C1517378', 'C1521970', 'C1521991', 'C1527852', 'C1546437', 'C1550655', 'C1701901', 'C1705253', 'C1705764', 'C1705908', 'C1705960', 'C1706388', 'C1706450', 'C1707513', 'C1846058', 'C1880022', 'C1880068', 'C1963686', 'C2346469', 'C2348519', 'C2697959', 'C2698456', 'C2986417', 'C2986478', 'C3152252', 'C3242710', 'C3244125', 'C3245479', 'C3714043', 'C3714741', 'C3714756', 'C3839861', 'C3853654', 'C4050308', 'C4050613', 'C4062502', 'C4082793', 'C4266577', 'C4318409', 'C4323871', 'C4323874', 'C4524824', 'C4727711']",Reversal of MECP2 duplication syndrome using genetic rescue and antisense oligonucleotides [Genetic Rescue Experiments],Reversal of MECP2 duplication syndrome using genetic rescue and antisense oligonucleotides [ASO time point 1]
within_mouse,GSE71229,GSE71234,1.0,0.9846153846153847,128,"['C0001675', 'C0003462', 'C0003467', 'C0003469', 'C0004352', 'C0004927', 'C0004937', 'C0005940', 'C0006009', 'C0006104', 'C0008633', 'C0008651', 'C0009946', 'C0012634', 'C0014544', 'C0014547', 'C0014553', 'C0017261', 'C0023452', 'C0025360', 'C0025663', 'C0025664', 'C0025914', 'C0025929', 'C0026106', 'C0026351', 'C0026809', 'C0027765', 'C0028432', 'C0030705', 'C0034865', 'C0036857', 'C0039593', 'C0040188', 'C0042075', 'C0078975', 'C0079925', 'C0085380', 'C0086418', 'C0152459', 'C0153633', 'C0173924', 'C0178781', 'C0205173', 'C0205343', 'C0205463', 'C0220645', 'C0231220', 'C0231221', 'C0231335', 'C0266019', 'C0266298', 'C0270736', 'C0278076', 'C0348080', 'C0376532', 'C0392366', 'C0393725', 'C0432411', 'C0441889', 'C0443290', 'C0449430', 'C0449445', 'C0449851', 'C0456984', 'C0521654', 'C0683444', 'C0683572', 'C0751606', 'C0795797', 'C0795803', 'C0795807', 'C0812464', 'C0871504', 'C0871511', 'C0935882', 'C1292724', 'C1327877', 'C1413131', 'C1417098', 'C1417166', 'C1511726', 'C1512045', 'C1514559', 'C1514562', 'C1517378', 'C1521970', 'C1521991', 'C1527852', 'C1546437', 'C1550655', 'C1701901', 'C1705253', 'C1705764', 'C1705908', 'C1705960', 'C1706388', 'C1706450', 'C1707513', 'C1846058', 'C1880022', 'C1880068', 'C1963686', 'C2346469', 'C2348519', 'C2697959', 'C2698456', 'C2986417', 'C2986478', 'C3152252', 'C3242710', 'C3244125', 'C3245479', 'C3714043', 'C3714741', 'C3714756', 'C3839861', 'C3853654', 'C4050308', 'C4050613', 'C4062502', 'C4082793', 'C4266577', 'C4318409', 'C4323871', 'C4323874', 'C4524824', 'C4727711']",Reversal of MECP2 duplication syndrome using genetic rescue and antisense oligonucleotides [Genetic Rescue Experiments],Reversal of MECP2 duplication syndrome using genetic rescue and antisense oligonucleotides [ASO time point 2]
within_mouse,GSE89546,GSE89547,1.0,1.0,126,"['C0001117', 'C0002766', 'C0002793', 'C0004364', 'C0005532', 'C0007589', 'C0007613', 'C0007634', 'C0011435', 'C0012634', 'C0017262', 'C0017263', 'C0017362', 'C0017925', 'C0019868', 'C0020505', 'C0020962', 'C0020963', 'C0020964', 'C0020965', 'C0020969', 'C0023172', 'C0025323', 'C0025360', 'C0025914', 'C0025929', 'C0026636', 'C0026769', 'C0026809', 'C0028432', 'C0028877', 'C0029896', 'C0030705', 'C0031437', 'C0031843', 'C0039194', 'C0039198', 'C0041904', 'C0042798', 'C0149784', 'C0151904', 'C0182953', 'C0185117', 'C0205216', 'C0205250', 'C0205409', 'C0221106', 'C0232804', 'C0242656', 'C0243107', 'C0312740', 'C0376544', 'C0441889', 'C0442802', 'C0443127', 'C0450254', 'C0520886', 'C0542341', 'C0678723', 'C0700205', 'C0750927', 'C0751871', 'C0851285', 'C0871261', 'C1101610', 'C1156284', 'C1159442', 'C1291764', 'C1304888', 'C1315032', 'C1326962', 'C1327622', 'C1413131', 'C1417166', 'C1423842', 'C1511124', 'C1511726', 'C1511938', 'C1512650', 'C1515655', 'C1526988', 'C1527148', 'C1546437', 'C1548221', 'C1550655', 'C1704632', 'C1704735', 'C1705273', 'C1705908', 'C1706817', 'C1764827', 'C1817756', 'C1854494', 'C1880022', 'C1947901', 'C2239193', 'C2246906', 'C2262739', 'C2587213', 'C2911684', 'C2911692', 'C2936252', 'C2936253', 'C2945687', 'C3163633', 'C3245479', 'C3463820', 'C3540579', 'C3641722', 'C3714741', 'C3816499', 'C3854321', 'C4023358', 'C4086901', 'C4281746', 'C4289596', 'C4524736', 'C4527316', 'C4683670', 'C4699379', 'C4706387', 'C5234945', 'C5237794', 'C5239280', 'C5568571', 'C5574752']",Excessive miR-27 expression impairs regulatory T cell-mediated immunological tolerance [CD4cre miR-23 clusterTg Tr],Excessive miR-27 expression impairs regulatory T cell-mediated immunological tolerance [Foxp3cre het miR-27Tg]
within_mouse,GSE76458,GSE78151,1.0,0.984,123,"['C0000934', 'C0001779', 'C0004083', 'C0004461', 'C0004790', 'C0005935', 'C0006104', 'C0011065', 'C0015609', 'C0016640', 'C0017260', 'C0017274', 'C0025914', 'C0025929', 'C0026193', 'C0026809', 'C0026969', 'C0026972', 'C0026973', 'C0027361', 'C0028654', 'C0028944', 'C0031227', 'C0040649', 'C0079399', 'C0085268', 'C0086582', 'C0162327', 'C0162574', 'C0162801', 'C0205165', 'C0205245', 'C0205396', 'C0232217', 'C0237401', 'C0337051', 'C0370079', 'C0376558', 'C0392673', 'C0392747', 'C0439231', 'C0439849', 'C0440746', 'C0443172', 'C0443203', 'C0443331', 'C0457405', 'C0486616', 'C0502723', 'C0524811', 'C0542341', 'C0552545', 'C0596306', 'C0597297', 'C0599444', 'C0679846', 'C0683758', 'C0684079', 'C0729333', 'C0751973', 'C0752248', 'C0887909', 'C0917793', 'C1114365', 'C1136156', 'C1185625', 'C1264633', 'C1294197', 'C1331371', 'C1335110', 'C1417837', 'C1455722', 'C1509144', 'C1514544', 'C1516448', 'C1518291', 'C1519595', 'C1521991', 'C1522684', 'C1537811', 'C1550043', 'C1554103', 'C1555710', 'C1704770', 'C1704771', 'C1707463', 'C1708520', 'C1818586', 'C1819192', 'C1819195', 'C2246678', 'C2346714', 'C2349200', 'C2349967', 'C2700217', 'C2752549', 'C2936194', 'C2986730', 'C2986743', 'C2986744', 'C2986830', 'C3152252', 'C3178810', 'C3242710', 'C3242804', 'C3245468', 'C3272493', 'C3544386', 'C3714787', 'C3826426', 'C3853654', 'C3899748', 'C3899749', 'C3899750', 'C4021758', 'C4050308', 'C4086963', 'C4505105', 'C4745110', 'C4745111', 'C4763476', 'C5236074', 'C5392257']",The transcriptome of central nervous system myelin,The transcriptome of central nervous system myelin
within_mouse,GSE66931,GSE73381,1.0,0.8848920863309353,123,"['C0008546', 'C0011519', 'C0011522', 'C0012860', 'C0015161', 'C0015895', 'C0015896', 'C0015912', 'C0017262', 'C0017263', 'C0019652', 'C0020517', 'C0024501', 'C0025723', 'C0025914', 'C0025929', 'C0026809', 'C0029045', 'C0029974', 'C0031437', 'C0036667', 'C0040649', 'C0151904', 'C0162493', 'C0185117', 'C0200069', 'C0205082', 'C0205161', 'C0205216', 'C0205217', 'C0205266', 'C0205307', 'C0221106', 'C0233426', 'C0235939', 'C0241665', 'C0311432', 'C0312418', 'C0332268', 'C0333562', 'C0376452', 'C0392756', 'C0427965', 'C0442805', 'C0449255', 'C0547047', 'C0549178', 'C0596958', 'C0684063', 'C0700364', 'C0728990', 'C0729333', 'C0872076', 'C0872403', 'C1136156', 'C1148438', 'C1148702', 'C1158770', 'C1158800', 'C1160700', 'C1171194', 'C1285572', 'C1291847', 'C1314677', 'C1325550', 'C1327302', 'C1331371', 'C1336788', 'C1415549', 'C1455722', 'C1511124', 'C1511680', 'C1511883', 'C1514575', 'C1515568', 'C1515655', 'C1516511', 'C1516512', 'C1517486', 'C1519595', 'C1547010', 'C1547227', 'C1547231', 'C1550457', 'C1550458', 'C1550469', 'C1550599', 'C1551394', 'C1553386', 'C1561581', 'C1624022', 'C1705542', 'C1706428', 'C1710374', 'C1710463', 'C1836830', 'C1883709', 'C1947912', 'C2004457', 'C2717879', 'C2986743', 'C2986744', 'C3269346', 'C3269356', 'C3536933', 'C3548902', 'C3858762', 'C3858781', 'C3898883', 'C4021789', 'C4042934', 'C4055506', 'C4086963', 'C4281677', 'C4317132', 'C4329000', 'C4724874', 'C4760607', 'C5203119', 'C5236002', 'C5441588', 'C5554878', 'C5669539']",Single cell RNA-Seq of Hira-KO and control MII oocytes [Gdf9-Cre+],Single cell RNA-Seq of Hira-KO and control MII oocytes [Zp3-Cre]
within_mouse,GSE60641,GSE60642,1.0,1.0,121,"['C0002940', 'C0005847', 'C0007226', 'C0009915', 'C0011017', 'C0011065', 'C0017366', 'C0017373', 'C0018789', 'C0023977', 'C0024501', 'C0025914', 'C0025929', 'C0026559', 'C0026809', 'C0026820', 'C0026844', 'C0029433', 'C0031843', 'C0033414', 'C0037088', 'C0037742', 'C0040648', 'C0040649', 'C0041904', 'C0086860', 'C0144227', 'C0162493', 'C0183176', 'C0205266', 'C0226727', 'C0234225', 'C0242416', 'C0243095', 'C0309872', 'C0332197', 'C0332281', 'C0342649', 'C0376558', 'C0392747', 'C0424215', 'C0439228', 'C0439505', 'C0443172', 'C0443318', 'C0476147', 'C0542341', 'C0582263', 'C0598496', 'C0678594', 'C0678723', 'C0679846', 'C0700205', 'C0751003', 'C0796351', 'C0836183', 'C0870861', 'C0871161', 'C0872403', 'C1135918', 'C1136031', 'C1158770', 'C1160094', 'C1160406', 'C1254042', 'C1292721', 'C1315032', 'C1326956', 'C1331371', 'C1335884', 'C1412137', 'C1416525', 'C1418273', 'C1420331', 'C1455722', 'C1516297', 'C1516348', 'C1517945', 'C1519956', 'C1522301', 'C1522684', 'C1539479', 'C1569839', 'C1657277', 'C1689985', 'C1705273', 'C1706701', 'C1707719', 'C1709625', 'C1801960', 'C1822656', 'C1875701', 'C1947912', 'C1970107', 'C1999107', 'C2246748', 'C2249734', 'C2262829', 'C2265839', 'C2347173', 'C2347982', 'C2348792', 'C2607943', 'C2610491', 'C2754022', 'C2754080', 'C2825141', 'C2926606', 'C3549305', 'C3814438', 'C3828338', 'C3850096', 'C3858762', 'C3858781', 'C3894549', 'C4235501', 'C4235799', 'C4317072', 'C4684616', 'C4745054', 'C5667498']",Active repression of Sox9 by Jag1 is required for silencing the default chondrogenic fate of the vascular smooth muscle wall [set 1],Active repression of Sox9 by Jag1 is required for silencing the default chondrogenic fate of the vascular smooth muscle wall [set 2]
within_mouse,GSE77846,GSE77847,1.0,0.9918032786885246,121,"['C0001272', 'C0001688', 'C0011432', 'C0012737', 'C0012873', 'C0016263', 'C0017260', 'C0017262', 'C0017337', 'C0023467', 'C0025723', 'C0025914', 'C0025929', 'C0026336', 'C0026339', 'C0026809', 'C0026882', 'C0027022', 'C0029017', 'C0033137', 'C0079429', 'C0086418', 'C0180279', 'C0185117', 'C0205225', 'C0205263', 'C0205343', 'C0205359', 'C0215508', 'C0251006', 'C0287186', 'C0332281', 'C0332324', 'C0333288', 'C0333684', 'C0376452', 'C0378516', 'C0392747', 'C0439612', 'C0443172', 'C0449774', 'C0456962', 'C0476431', 'C0543419', 'C0591833', 'C0596611', 'C0597415', 'C0669372', 'C0679846', 'C0814048', 'C0863140', 'C0868928', 'C0871261', 'C0879626', 'C0919509', 'C1017675', 'C1159269', 'C1257890', 'C1280500', 'C1292778', 'C1333568', 'C1335497', 'C1335654', 'C1413131', 'C1414121', 'C1414123', 'C1417166', 'C1417679', 'C1435548', 'C1442161', 'C1511221', 'C1511760', 'C1517945', 'C1522640', 'C1527757', 'C1533148', 'C1568520', 'C1704632', 'C1705127', 'C1705285', 'C1705326', 'C1706817', 'C1743053', 'C1823482', 'C1880274', 'C2347565', 'C2348048', 'C2348499', 'C2911684', 'C2911692', 'C2936267', 'C3161035', 'C3245505', 'C3280030', 'C3548902', 'C3714583', 'C3844738', 'C3853906', 'C3854321', 'C4055022', 'C4086240', 'C4086681', 'C4277541', 'C4318409', 'C4505109', 'C4688359', 'C4699379', 'C4725779', 'C5203057', 'C5203058', 'C5203059', 'C5203061', 'C5236124', 'C5239135', 'C5417695', 'C5420360', 'C5420369', 'C5568532', 'C5668307', 'C5670535', 'C5679898']","Dnmt3a haploinsufficiency transforms Flt3-ITD myeloproliferative disease into a rapid, spontaneous, and fully-penetrant acute myeloid leukemia (Bulk RNA-Seq)","Dnmt3a haploinsufficiency transforms Flt3-ITD myeloproliferative disease into a rapid, spontaneous, and fully-penetrant acute myeloid leukemia (Single Cell RNA-Seq)"
